# distance (nm)	f (kT)	df (kT)
  0.0040	  3.5769	  0.0033
  0.0120	  1.5900	  0.0014
  0.0200	  0.6448	  0.0010
  0.0280	  0.1624	  0.0009
  0.0360	  0.0000	  0.0000
  0.0440	  0.1137	  0.0008
  0.0520	  0.4911	  0.0009
  0.0600	  1.1155	  0.0010
  0.0680	  1.9257	  0.0013
  0.0760	  2.7616	  0.0019
  0.0840	  3.4777	  0.0027
  0.0920	  4.0733	  0.0035
  0.1000	  4.6040	  0.0043
  0.1080	  5.1070	  0.0051
  0.1160	  5.5838	  0.0060
  0.1240	  6.0153	  0.0070
  0.1320	  6.4146	  0.0080
  0.1400	  6.7796	  0.0090
  0.1480	  7.0470	  0.0098
  0.1560	  7.2786	  0.0107
  0.1640	  7.4408	  0.0114
  0.1720	  7.5209	  0.0117
  0.1800	  7.5597	  0.0120
  0.1880	  7.5288	  0.0120
  0.1960	  7.4041	  0.0116
  0.2040	  7.2614	  0.0113
  0.2120	  7.0650	  0.0108
  0.2200	  6.8209	  0.0102
  0.2280	  6.5485	  0.0095
  0.2360	  6.2193	  0.0086
  0.2440	  5.9024	  0.0078
  0.2520	  5.5713	  0.0071
  0.2600	  5.2286	  0.0063
  0.2680	  4.9041	  0.0057
  0.2760	  4.6036	  0.0051
  0.2840	  4.3023	  0.0046
  0.2920	  4.0369	  0.0042
  0.3000	  3.7974	  0.0038
  0.3080	  3.5928	  0.0035
  0.3160	  3.4258	  0.0032
  0.3240	  3.2893	  0.0030
  0.3320	  3.1776	  0.0029
  0.3400	  3.1047	  0.0027
  0.3480	  3.0727	  0.0026
  0.3560	  3.0657	  0.0026
  0.3640	  3.0830	  0.0025
  0.3720	  3.1289	  0.0025
  0.3800	  3.2001	  0.0025
  0.3880	  3.2993	  0.0026
  0.3960	  3.4037	  0.0026
  0.4040	  3.5300	  0.0026
  0.4120	  3.6700	  0.0027
  0.4200	  3.8190	  0.0028
  0.4280	  3.9856	  0.0029
  0.4360	  4.1472	  0.0029
  0.4440	  4.3276	  0.0030
  0.4520	  4.4961	  0.0031
  0.4600	  4.6847	  0.0033
  0.4680	  4.8704	  0.0034
  0.4760	  5.0531	  0.0035
  0.4840	  5.2403	  0.0036
  0.4920	  5.4261	  0.0037
  0.5000	  5.6018	  0.0038
  0.5080	  5.7852	  0.0039
  0.5160	  5.9712	  0.0040
  0.5240	  6.1401	  0.0041
  0.5320	  6.3112	  0.0041
  0.5400	  6.4382	  0.0040
  0.5480	  6.5089	  0.0038
  0.5560	  6.4516	  0.0033
  0.5640	  6.2814	  0.0029
  0.5720	  6.0649	  0.0025
  0.5800	  5.8731	  0.0022
  0.5880	  5.7375	  0.0020
  0.5960	  5.6638	  0.0019
  0.6040	  5.6569	  0.0018
  0.6120	  5.7105	  0.0018
  0.6200	  5.8232	  0.0017
  0.6280	  5.9831	  0.0017
  0.6360	  6.1881	  0.0018
  0.6440	  6.4291	  0.0018
  0.6520	  6.6944	  0.0019
  0.6600	  6.9795	  0.0019
  0.6680	  7.2731	  0.0020
  0.6760	  7.5766	  0.0020
  0.6840	  7.8833	  0.0021
  0.6920	  8.1926	  0.0022
  0.7000	  8.5000	  0.0023
  0.7080	  8.8100	  0.0024
  0.7160	  9.1271	  0.0025
  0.7240	  9.4500	  0.0026
  0.7320	  9.7874	  0.0027
  0.7400	 10.1400	  0.0029
  0.7480	 10.5166	  0.0031
  0.7560	 10.8948	  0.0033
  0.7640	 11.2820	  0.0035
  0.7720	 11.6669	  0.0038
  0.7800	 12.0501	  0.0040
  0.7880	 12.4502	  0.0043
  0.7960	 11.6701	  0.0024
