# distance (nm)	f (kT)	df (kT)
  0.0040	  7.2210	  0.0041
  0.0120	  5.3273	  0.0023
  0.0200	  4.4109	  0.0020
  0.0280	  3.8665	  0.0020
  0.0360	  3.5300	  0.0019
  0.0440	  3.3388	  0.0019
  0.0520	  3.2620	  0.0020
  0.0600	  3.2871	  0.0020
  0.0680	  3.4115	  0.0021
  0.0760	  3.6338	  0.0023
  0.0840	  3.9497	  0.0026
  0.0920	  4.3528	  0.0030
  0.1000	  4.8134	  0.0036
  0.1080	  5.3118	  0.0044
  0.1160	  5.7698	  0.0053
  0.1240	  6.1794	  0.0060
  0.1320	  6.5084	  0.0066
  0.1400	  6.7684	  0.0073
  0.1480	  6.9501	  0.0077
  0.1560	  7.1308	  0.0082
  0.1640	  7.2440	  0.0085
  0.1720	  7.3417	  0.0087
  0.1800	  7.4185	  0.0089
  0.1880	  7.4627	  0.0088
  0.1960	  7.4724	  0.0087
  0.2040	  7.4872	  0.0085
  0.2120	  7.4862	  0.0083
  0.2200	  7.4657	  0.0080
  0.2280	  7.4270	  0.0076
  0.2360	  7.3689	  0.0072
  0.2440	  7.3200	  0.0068
  0.2520	  7.2479	  0.0064
  0.2600	  7.1775	  0.0060
  0.2680	  7.1113	  0.0057
  0.2760	  7.0468	  0.0054
  0.2840	  6.9743	  0.0050
  0.2920	  6.9020	  0.0048
  0.3000	  6.8485	  0.0045
  0.3080	  6.7935	  0.0043
  0.3160	  6.7512	  0.0042
  0.3240	  6.7087	  0.0040
  0.3320	  6.6745	  0.0039
  0.3400	  6.6519	  0.0039
  0.3480	  6.6452	  0.0038
  0.3560	  6.6398	  0.0038
  0.3640	  6.6265	  0.0038
  0.3720	  6.6433	  0.0038
  0.3800	  6.6608	  0.0038
  0.3880	  6.6842	  0.0038
  0.3960	  6.7082	  0.0038
  0.4040	  6.7304	  0.0039
  0.4120	  6.7708	  0.0040
  0.4200	  6.8092	  0.0041
  0.4280	  6.8402	  0.0042
  0.4360	  6.8874	  0.0042
  0.4440	  6.9274	  0.0044
  0.4520	  6.9547	  0.0044
  0.4600	  6.9908	  0.0046
  0.4680	  7.0311	  0.0047
  0.4760	  7.0573	  0.0048
  0.4840	  7.0699	  0.0050
  0.4920	  7.0906	  0.0051
  0.5000	  7.0488	  0.0053
  0.5080	  6.9762	  0.0055
  0.5160	  6.8433	  0.0054
  0.5240	  6.6445	  0.0052
  0.5320	  6.4076	  0.0048
  0.5400	  6.1417	  0.0043
  0.5480	  5.8975	  0.0039
  0.5560	  5.6660	  0.0035
  0.5640	  5.4622	  0.0033
  0.5720	  5.2936	  0.0031
  0.5800	  5.1556	  0.0029
  0.5880	  5.0505	  0.0028
  0.5960	  4.9660	  0.0027
  0.6040	  4.9203	  0.0027
  0.6120	  4.8852	  0.0027
  0.6200	  4.8728	  0.0027
  0.6280	  4.8693	  0.0027
  0.6360	  4.8828	  0.0028
  0.6440	  4.8977	  0.0028
  0.6520	  4.9204	  0.0029
  0.6600	  4.9420	  0.0029
  0.6680	  4.9666	  0.0030
  0.6760	  4.9888	  0.0031
  0.6840	  5.0182	  0.0032
  0.6920	  5.0629	  0.0033
  0.7000	  5.1066	  0.0034
  0.7080	  5.1598	  0.0035
  0.7160	  5.2246	  0.0036
  0.7240	  5.2866	  0.0038
  0.7320	  5.3690	  0.0040
  0.7400	  5.4466	  0.0042
  0.7480	  5.5345	  0.0045
  0.7560	  5.6194	  0.0047
  0.7640	  5.7087	  0.0050
  0.7720	  5.7864	  0.0053
  0.7800	  5.8683	  0.0057
  0.7880	  5.9614	  0.0060
  0.7960	  0.0000	  0.0000
