# distance (nm)	f (kT)	df (kT)
  0.0040	  5.3631	  0.0040
  0.0120	  3.2607	  0.0026
  0.0200	  2.1345	  0.0025
  0.0280	  1.4004	  0.0024
  0.0360	  0.9049	  0.0024
  0.0440	  0.5906	  0.0024
  0.0520	  0.4343	  0.0024
  0.0600	  0.4276	  0.0024
  0.0680	  0.5680	  0.0025
  0.0760	  0.8460	  0.0026
  0.0840	  1.2394	  0.0027
  0.0920	  1.6934	  0.0030
  0.1000	  2.1190	  0.0034
  0.1080	  2.4507	  0.0040
  0.1160	  2.6807	  0.0046
  0.1240	  2.8461	  0.0052
  0.1320	  2.9725	  0.0057
  0.1400	  3.0816	  0.0062
  0.1480	  3.1318	  0.0067
  0.1560	  3.1871	  0.0071
  0.1640	  3.1903	  0.0074
  0.1720	  3.1668	  0.0076
  0.1800	  3.1254	  0.0078
  0.1880	  3.0432	  0.0078
  0.1960	  2.9237	  0.0077
  0.2040	  2.8055	  0.0075
  0.2120	  2.6634	  0.0073
  0.2200	  2.5095	  0.0070
  0.2280	  2.3279	  0.0067
  0.2360	  2.1265	  0.0062
  0.2440	  1.9366	  0.0059
  0.2520	  1.7352	  0.0055
  0.2600	  1.5271	  0.0051
  0.2680	  1.3346	  0.0048
  0.2760	  1.1507	  0.0045
  0.2840	  0.9643	  0.0042
  0.2920	  0.7934	  0.0040
  0.3000	  0.6369	  0.0038
  0.3080	  0.4991	  0.0036
  0.3160	  0.3781	  0.0035
  0.3240	  0.2743	  0.0034
  0.3320	  0.1801	  0.0033
  0.3400	  0.1112	  0.0032
  0.3480	  0.0644	  0.0032
  0.3560	  0.0271	  0.0032
  0.3640	  0.0006	  0.0032
  0.3720	  0.0000	  0.0000
  0.3800	  0.0068	  0.0032
  0.3880	  0.0331	  0.0032
  0.3960	  0.0597	  0.0032
  0.4040	  0.1003	  0.0032
  0.4120	  0.1526	  0.0033
  0.4200	  0.2168	  0.0033
  0.4280	  0.2804	  0.0034
  0.4360	  0.3523	  0.0034
  0.4440	  0.4341	  0.0035
  0.4520	  0.5032	  0.0035
  0.4600	  0.5907	  0.0036
  0.4680	  0.6805	  0.0037
  0.4760	  0.7640	  0.0038
  0.4840	  0.8499	  0.0038
  0.4920	  0.9435	  0.0039
  0.5000	  1.0224	  0.0040
  0.5080	  1.1006	  0.0040
  0.5160	  1.1563	  0.0040
  0.5240	  1.1571	  0.0040
  0.5320	  1.0829	  0.0038
  0.5400	  0.9287	  0.0036
  0.5480	  0.7378	  0.0034
  0.5560	  0.5275	  0.0032
  0.5640	  0.3388	  0.0030
  0.5720	  0.1894	  0.0029
  0.5800	  0.0847	  0.0028
  0.5880	  0.0294	  0.0027
  0.5960	  0.0205	  0.0026
  0.6040	  0.0613	  0.0026
  0.6120	  0.1357	  0.0026
  0.6200	  0.2457	  0.0026
  0.6280	  0.3829	  0.0026
  0.6360	  0.5475	  0.0026
  0.6440	  0.7285	  0.0026
  0.6520	  0.9245	  0.0027
  0.6600	  1.1271	  0.0027
  0.6680	  1.3354	  0.0027
  0.6760	  1.5465	  0.0028
  0.6840	  1.7638	  0.0028
  0.6920	  1.9906	  0.0029
  0.7000	  2.2216	  0.0029
  0.7080	  2.4633	  0.0030
  0.7160	  2.7210	  0.0030
  0.7240	  2.9840	  0.0031
  0.7320	  3.2657	  0.0032
  0.7400	  3.5502	  0.0033
  0.7480	  3.8518	  0.0035
  0.7560	  4.1477	  0.0036
  0.7640	  4.4539	  0.0038
  0.7720	  4.7499	  0.0039
  0.7800	  5.0576	  0.0041
  0.7880	  5.3657	  0.0044
  0.7960	  4.2556	  0.0028
