# distance (nm)	f (kT)	df (kT)
  0.0040	 11.0554	  0.0037
  0.0120	  8.8837	  0.0022
  0.0200	  7.6694	  0.0020
  0.0280	  6.8305	  0.0019
  0.0360	  6.2122	  0.0019
  0.0440	  5.7546	  0.0019
  0.0520	  5.4311	  0.0019
  0.0600	  5.2307	  0.0019
  0.0680	  5.1490	  0.0020
  0.0760	  5.1815	  0.0021
  0.0840	  5.3208	  0.0023
  0.0920	  5.5506	  0.0027
  0.1000	  5.8256	  0.0031
  0.1080	  6.1029	  0.0036
  0.1160	  6.3117	  0.0042
  0.1240	  6.4401	  0.0048
  0.1320	  6.4966	  0.0054
  0.1400	  6.5162	  0.0060
  0.1480	  6.4736	  0.0064
  0.1560	  6.4404	  0.0069
  0.1640	  6.3536	  0.0072
  0.1720	  6.2563	  0.0074
  0.1800	  6.1439	  0.0075
  0.1880	  5.9962	  0.0076
  0.1960	  5.8235	  0.0074
  0.2040	  5.6518	  0.0073
  0.2120	  5.4690	  0.0071
  0.2200	  5.2725	  0.0069
  0.2280	  5.0587	  0.0065
  0.2360	  4.8279	  0.0062
  0.2440	  4.6105	  0.0058
  0.2520	  4.3802	  0.0055
  0.2600	  4.1490	  0.0051
  0.2680	  3.9307	  0.0048
  0.2760	  3.7160	  0.0045
  0.2840	  3.5030	  0.0042
  0.2920	  3.2968	  0.0040
  0.3000	  3.1075	  0.0038
  0.3080	  2.9313	  0.0036
  0.3160	  2.7685	  0.0035
  0.3240	  2.6175	  0.0034
  0.3320	  2.4744	  0.0033
  0.3400	  2.3533	  0.0032
  0.3480	  2.2512	  0.0031
  0.3560	  2.1551	  0.0031
  0.3640	  2.0624	  0.0031
  0.3720	  1.9989	  0.0031
  0.3800	  1.9396	  0.0031
  0.3880	  1.8956	  0.0031
  0.3960	  1.8526	  0.0032
  0.4040	  1.8187	  0.0032
  0.4120	  1.7998	  0.0032
  0.4200	  1.7896	  0.0033
  0.4280	  1.7744	  0.0034
  0.4360	  1.7747	  0.0035
  0.4440	  1.7784	  0.0035
  0.4520	  1.7707	  0.0036
  0.4600	  1.7792	  0.0037
  0.4680	  1.7934	  0.0038
  0.4760	  1.7999	  0.0039
  0.4840	  1.8048	  0.0040
  0.4920	  1.8188	  0.0041
  0.5000	  1.8020	  0.0041
  0.5080	  1.7658	  0.0042
  0.5160	  1.6767	  0.0042
  0.5240	  1.5202	  0.0041
  0.5320	  1.3068	  0.0039
  0.5400	  1.0537	  0.0035
  0.5480	  0.8111	  0.0032
  0.5560	  0.5790	  0.0029
  0.5640	  0.3815	  0.0027
  0.5720	  0.2257	  0.0025
  0.5800	  0.1104	  0.0023
  0.5880	  0.0372	  0.0023
  0.5960	  0.0000	  0.0000
  0.6040	  0.0072	  0.0022
  0.6120	  0.0374	  0.0021
  0.6200	  0.0974	  0.0021
  0.6280	  0.1771	  0.0022
  0.6360	  0.2801	  0.0022
  0.6440	  0.3933	  0.0022
  0.6520	  0.5194	  0.0023
  0.6600	  0.6494	  0.0023
  0.6680	  0.7863	  0.0024
  0.6760	  0.9248	  0.0024
  0.6840	  1.0742	  0.0025
  0.6920	  1.2365	  0.0026
  0.7000	  1.4036	  0.0026
  0.7080	  1.5831	  0.0027
  0.7160	  1.7774	  0.0028
  0.7240	  1.9730	  0.0029
  0.7320	  2.1894	  0.0031
  0.7400	  2.4063	  0.0032
  0.7480	  2.6350	  0.0034
  0.7560	  2.8592	  0.0036
  0.7640	  3.0923	  0.0038
  0.7720	  3.3158	  0.0041
  0.7800	  3.5486	  0.0043
  0.7880	  3.7831	  0.0046
  0.7960	  2.3220	  0.0023
