# distance (nm)	f (kT)	df (kT)
  0.0040	  4.3626	  0.0033
  0.0120	  2.3632	  0.0014
  0.0200	  1.3454	  0.0010
  0.0280	  0.7146	  0.0009
  0.0360	  0.3139	  0.0009
  0.0440	  0.0842	  0.0009
  0.0520	  0.0000	  0.0000
  0.0600	  0.0516	  0.0010
  0.0680	  0.2357	  0.0011
  0.0760	  0.5463	  0.0014
  0.0840	  0.9712	  0.0016
  0.0920	  1.4794	  0.0020
  0.1000	  2.0051	  0.0026
  0.1080	  2.4843	  0.0032
  0.1160	  2.8645	  0.0039
  0.1240	  3.1623	  0.0045
  0.1320	  3.4055	  0.0051
  0.1400	  3.6260	  0.0057
  0.1480	  3.7879	  0.0062
  0.1560	  3.9580	  0.0066
  0.1640	  4.0767	  0.0069
  0.1720	  4.1765	  0.0072
  0.1800	  4.2604	  0.0073
  0.1880	  4.3060	  0.0073
  0.1960	  4.3212	  0.0072
  0.2040	  4.3383	  0.0071
  0.2120	  4.3371	  0.0069
  0.2200	  4.3234	  0.0066
  0.2280	  4.2876	  0.0062
  0.2360	  4.2330	  0.0058
  0.2440	  4.1909	  0.0055
  0.2520	  4.1375	  0.0051
  0.2600	  4.0789	  0.0047
  0.2680	  4.0354	  0.0044
  0.2760	  3.9975	  0.0041
  0.2840	  3.9590	  0.0038
  0.2920	  3.9322	  0.0035
  0.3000	  3.9202	  0.0033
  0.3080	  3.9245	  0.0031
  0.3160	  3.9431	  0.0029
  0.3240	  3.9766	  0.0028
  0.3320	  4.0187	  0.0027
  0.3400	  4.0848	  0.0026
  0.3480	  4.1710	  0.0026
  0.3560	  4.2644	  0.0026
  0.3640	  4.3658	  0.0025
  0.3720	  4.4940	  0.0025
  0.3800	  4.6281	  0.0025
  0.3880	  4.7797	  0.0026
  0.3960	  4.9315	  0.0026
  0.4040	  5.0954	  0.0026
  0.4120	  5.2722	  0.0027
  0.4200	  5.4601	  0.0028
  0.4280	  5.6448	  0.0028
  0.4360	  5.8408	  0.0029
  0.4440	  6.0442	  0.0030
  0.4520	  6.2351	  0.0031
  0.4600	  6.4439	  0.0032
  0.4680	  6.6563	  0.0033
  0.4760	  6.8618	  0.0034
  0.4840	  7.0686	  0.0034
  0.4920	  7.2840	  0.0035
  0.5000	  7.4798	  0.0036
  0.5080	  7.6672	  0.0036
  0.5160	  7.8169	  0.0036
  0.5240	  7.9019	  0.0036
  0.5320	  7.9137	  0.0034
  0.5400	  7.8636	  0.0031
  0.5480	  7.8017	  0.0028
  0.5560	  7.7376	  0.0025
  0.5640	  7.7031	  0.0023
  0.5720	  7.7098	  0.0021
  0.5800	  7.7595	  0.0019
  0.5880	  7.8554	  0.0018
  0.5960	  7.9930	  0.0018
  0.6040	  8.1776	  0.0017
  0.6120	  8.3904	  0.0017
  0.6200	  8.6357	  0.0017
  0.6280	  8.9046	  0.0017
  0.6360	  9.1989	  0.0018
  0.6440	  9.5068	  0.0018
  0.6520	  9.8282	  0.0018
  0.6600	 10.1549	  0.0019
  0.6680	 10.4874	  0.0020
  0.6760	 10.8222	  0.0020
  0.6840	 11.1655	  0.0021
  0.6920	 11.5198	  0.0021
  0.7000	 11.8789	  0.0022
  0.7080	 12.2496	  0.0023
  0.7160	 12.6359	  0.0024
  0.7240	 13.0258	  0.0025
  0.7320	 13.4355	  0.0026
  0.7400	 13.8469	  0.0028
  0.7480	 14.2722	  0.0030
  0.7560	 14.6932	  0.0032
  0.7640	 15.1232	  0.0034
  0.7720	 15.5431	  0.0036
  0.7800	 15.9745	  0.0038
  0.7880	 16.4060	  0.0041
  0.7960	 15.7300	  0.0023
