# distance (nm)	f (kT)	df (kT)
  0.0040	 13.3042	  0.0036
  0.0120	 11.1281	  0.0020
  0.0200	  9.9519	  0.0017
  0.0280	  9.2069	  0.0017
  0.0360	  8.7479	  0.0017
  0.0440	  8.5266	  0.0016
  0.0520	  8.5280	  0.0017
  0.0600	  8.7456	  0.0017
  0.0680	  9.1593	  0.0018
  0.0760	  9.6903	  0.0021
  0.0840	 10.2052	  0.0026
  0.0920	 10.5917	  0.0032
  0.1000	 10.8635	  0.0039
  0.1080	 11.0786	  0.0046
  0.1160	 11.2648	  0.0053
  0.1240	 11.4132	  0.0060
  0.1320	 11.5319	  0.0068
  0.1400	 11.6255	  0.0076
  0.1480	 11.6382	  0.0082
  0.1560	 11.6339	  0.0089
  0.1640	 11.5682	  0.0094
  0.1720	 11.4384	  0.0097
  0.1800	 11.2815	  0.0099
  0.1880	 11.0670	  0.0099
  0.1960	 10.7780	  0.0096
  0.2040	 10.4816	  0.0094
  0.2120	 10.1426	  0.0090
  0.2200	  9.7757	  0.0086
  0.2280	  9.3761	  0.0080
  0.2360	  8.9353	  0.0074
  0.2440	  8.5060	  0.0068
  0.2520	  8.0635	  0.0062
  0.2600	  7.6115	  0.0056
  0.2680	  7.1758	  0.0051
  0.2760	  6.7594	  0.0047
  0.2840	  6.3394	  0.0043
  0.2920	  5.9476	  0.0039
  0.3000	  5.5764	  0.0036
  0.3080	  5.2335	  0.0034
  0.3160	  4.9201	  0.0032
  0.3240	  4.6326	  0.0030
  0.3320	  4.3629	  0.0029
  0.3400	  4.1260	  0.0028
  0.3480	  3.9223	  0.0027
  0.3560	  3.7389	  0.0026
  0.3640	  3.5746	  0.0026
  0.3720	  3.4366	  0.0026
  0.3800	  3.3175	  0.0026
  0.3880	  3.2230	  0.0026
  0.3960	  3.1317	  0.0026
  0.4040	  3.0594	  0.0027
  0.4120	  2.9998	  0.0027
  0.4200	  2.9497	  0.0028
  0.4280	  2.9120	  0.0028
  0.4360	  2.8724	  0.0029
  0.4440	  2.8495	  0.0030
  0.4520	  2.8139	  0.0031
  0.4600	  2.7983	  0.0032
  0.4680	  2.7814	  0.0033
  0.4760	  2.7601	  0.0033
  0.4840	  2.7435	  0.0034
  0.4920	  2.7285	  0.0035
  0.5000	  2.7022	  0.0036
  0.5080	  2.6829	  0.0037
  0.5160	  2.6655	  0.0038
  0.5240	  2.6283	  0.0038
  0.5320	  2.5761	  0.0038
  0.5400	  2.4546	  0.0036
  0.5480	  2.2466	  0.0033
  0.5560	  1.9247	  0.0029
  0.5640	  1.5471	  0.0026
  0.5720	  1.1710	  0.0023
  0.5800	  0.8360	  0.0021
  0.5880	  0.5572	  0.0020
  0.5960	  0.3362	  0.0019
  0.6040	  0.1766	  0.0018
  0.6120	  0.0701	  0.0018
  0.6200	  0.0149	  0.0018
  0.6280	  0.0000	  0.0000
  0.6360	  0.0233	  0.0018
  0.6440	  0.0757	  0.0018
  0.6520	  0.1490	  0.0019
  0.6600	  0.2371	  0.0019
  0.6680	  0.3323	  0.0020
  0.6760	  0.4350	  0.0020
  0.6840	  0.5394	  0.0021
  0.6920	  0.6484	  0.0022
  0.7000	  0.7568	  0.0022
  0.7080	  0.8704	  0.0023
  0.7160	  0.9962	  0.0024
  0.7240	  1.1297	  0.0025
  0.7320	  1.2790	  0.0026
  0.7400	  1.4390	  0.0027
  0.7480	  1.6222	  0.0029
  0.7560	  1.8024	  0.0031
  0.7640	  1.9930	  0.0033
  0.7720	  2.1784	  0.0035
  0.7800	  2.3661	  0.0037
  0.7880	  2.5653	  0.0040
  0.7960	  0.8560	  0.0019
