# distance (nm)	f (kT)	df (kT)
  0.0040	  3.3367	  0.0033
  0.0120	  1.4044	  0.0014
  0.0200	  0.5200	  0.0010
  0.0280	  0.0999	  0.0009
  0.0360	  0.0000	  0.0000
  0.0440	  0.1764	  0.0008
  0.0520	  0.6165	  0.0009
  0.0600	  1.3039	  0.0010
  0.0680	  2.1776	  0.0013
  0.0760	  3.0780	  0.0019
  0.0840	  3.8589	  0.0027
  0.0920	  4.5191	  0.0035
  0.1000	  5.1142	  0.0043
  0.1080	  5.6814	  0.0051
  0.1160	  6.2224	  0.0060
  0.1240	  6.7184	  0.0070
  0.1320	  7.1820	  0.0080
  0.1400	  7.6113	  0.0090
  0.1480	  7.9433	  0.0098
  0.1560	  8.2392	  0.0107
  0.1640	  8.4663	  0.0114
  0.1720	  8.6111	  0.0117
  0.1800	  8.7138	  0.0120
  0.1880	  8.7474	  0.0120
  0.1960	  8.6872	  0.0116
  0.2040	  8.6091	  0.0113
  0.2120	  8.4772	  0.0108
  0.2200	  8.2972	  0.0102
  0.2280	  8.0893	  0.0095
  0.2360	  7.8244	  0.0086
  0.2440	  7.5715	  0.0078
  0.2520	  7.3046	  0.0071
  0.2600	  7.0260	  0.0063
  0.2680	  6.7655	  0.0057
  0.2760	  6.5290	  0.0051
  0.2840	  6.2918	  0.0046
  0.2920	  6.0903	  0.0042
  0.3000	  5.9147	  0.0038
  0.3080	  5.7743	  0.0035
  0.3160	  5.6711	  0.0032
  0.3240	  5.5985	  0.0030
  0.3320	  5.5508	  0.0029
  0.3400	  5.5419	  0.0027
  0.3480	  5.5739	  0.0026
  0.3560	  5.6307	  0.0026
  0.3640	  5.7121	  0.0025
  0.3720	  5.8219	  0.0025
  0.3800	  5.9571	  0.0025
  0.3880	  6.1204	  0.0026
  0.3960	  6.2888	  0.0026
  0.4040	  6.4791	  0.0026
  0.4120	  6.6832	  0.0027
  0.4200	  6.8964	  0.0028
  0.4280	  7.1269	  0.0029
  0.4360	  7.3527	  0.0029
  0.4440	  7.5972	  0.0031
  0.4520	  7.8298	  0.0031
  0.4600	  8.0825	  0.0033
  0.4680	  8.3323	  0.0034
  0.4760	  8.5791	  0.0035
  0.4840	  8.8305	  0.0036
  0.4920	  9.0803	  0.0037
  0.5000	  9.3202	  0.0038
  0.5080	  9.5678	  0.0039
  0.5160	  9.8178	  0.0040
  0.5240	 10.0510	  0.0041
  0.5320	 10.2864	  0.0041
  0.5400	 10.4777	  0.0040
  0.5480	 10.6131	  0.0038
  0.5560	 10.6206	  0.0034
  0.5640	 10.5150	  0.0029
  0.5720	 10.3627	  0.0025
  0.5800	 10.2347	  0.0022
  0.5880	 10.1629	  0.0020
  0.5960	 10.1530	  0.0019
  0.6040	 10.2099	  0.0018
  0.6120	 10.3273	  0.0018
  0.6200	 10.5038	  0.0017
  0.6280	 10.7277	  0.0017
  0.6360	 10.9965	  0.0018
  0.6440	 11.3016	  0.0018
  0.6520	 11.6308	  0.0019
  0.6600	 11.9800	  0.0019
  0.6680	 12.3377	  0.0020
  0.6760	 12.7053	  0.0020
  0.6840	 13.0761	  0.0021
  0.6920	 13.4495	  0.0022
  0.7000	 13.8210	  0.0023
  0.7080	 14.1953	  0.0024
  0.7160	 14.5764	  0.0025
  0.7240	 14.9633	  0.0026
  0.7320	 15.3648	  0.0027
  0.7400	 15.7815	  0.0029
  0.7480	 16.2221	  0.0031
  0.7560	 16.6645	  0.0033
  0.7640	 17.1156	  0.0035
  0.7720	 17.5646	  0.0038
  0.7800	 18.0120	  0.0040
  0.7880	 18.4764	  0.0043
  0.7960	 17.8932	  0.0025
