# distance (nm)	f (kT)	df (kT)
  0.0040	  4.2883	  0.0033
  0.0120	  2.3312	  0.0015
  0.0200	  1.3506	  0.0011
  0.0280	  0.7444	  0.0010
  0.0360	  0.3533	  0.0010
  0.0440	  0.1153	  0.0010
  0.0520	  0.0016	  0.0010
  0.0600	  0.0000	  0.0000
  0.0680	  0.1045	  0.0012
  0.0760	  0.3113	  0.0015
  0.0840	  0.6150	  0.0018
  0.0920	  1.0085	  0.0022
  0.1000	  1.4602	  0.0029
  0.1080	  1.9522	  0.0036
  0.1160	  2.4161	  0.0044
  0.1240	  2.8310	  0.0051
  0.1320	  3.1743	  0.0057
  0.1400	  3.4592	  0.0062
  0.1480	  3.6736	  0.0066
  0.1560	  3.8937	  0.0071
  0.1640	  4.0533	  0.0074
  0.1720	  4.2084	  0.0077
  0.1800	  4.3487	  0.0078
  0.1880	  4.4599	  0.0078
  0.1960	  4.5468	  0.0077
  0.2040	  4.6336	  0.0076
  0.2120	  4.7181	  0.0074
  0.2200	  4.7839	  0.0072
  0.2280	  4.8425	  0.0069
  0.2360	  4.8808	  0.0065
  0.2440	  4.9354	  0.0061
  0.2520	  4.9743	  0.0058
  0.2600	  5.0180	  0.0054
  0.2680	  5.0700	  0.0051
  0.2760	  5.1247	  0.0048
  0.2840	  5.1829	  0.0045
  0.2920	  5.2434	  0.0042
  0.3000	  5.3248	  0.0040
  0.3080	  5.4146	  0.0038
  0.3160	  5.5171	  0.0037
  0.3240	  5.6278	  0.0035
  0.3320	  5.7465	  0.0034
  0.3400	  5.8853	  0.0034
  0.3480	  6.0422	  0.0033
  0.3560	  6.2043	  0.0033
  0.3640	  6.3645	  0.0033
  0.3720	  6.5573	  0.0033
  0.3800	  6.7539	  0.0033
  0.3880	  6.9614	  0.0034
  0.3960	  7.1724	  0.0034
  0.4040	  7.3879	  0.0035
  0.4120	  7.6235	  0.0035
  0.4200	  7.8612	  0.0036
  0.4280	  8.0954	  0.0037
  0.4360	  8.3478	  0.0038
  0.4440	  8.6001	  0.0040
  0.4520	  8.8423	  0.0040
  0.4600	  9.0980	  0.0042
  0.4680	  9.3632	  0.0043
  0.4760	  9.6170	  0.0044
  0.4840	  9.8652	  0.0046
  0.4920	 10.1184	  0.0047
  0.5000	 10.3258	  0.0049
  0.5080	 10.5031	  0.0050
  0.5160	 10.6229	  0.0050
  0.5240	 10.6817	  0.0047
  0.5320	 10.7118	  0.0043
  0.5400	 10.7175	  0.0038
  0.5480	 10.7535	  0.0034
  0.5560	 10.8064	  0.0030
  0.5640	 10.8957	  0.0027
  0.5720	 11.0242	  0.0025
  0.5800	 11.1908	  0.0024
  0.5880	 11.3951	  0.0023
  0.5960	 11.6279	  0.0022
  0.6040	 11.9042	  0.0022
  0.6120	 12.1973	  0.0021
  0.6200	 12.5201	  0.0021
  0.6280	 12.8574	  0.0022
  0.6360	 13.2156	  0.0022
  0.6440	 13.5823	  0.0023
  0.6520	 13.9613	  0.0023
  0.6600	 14.3447	  0.0024
  0.6680	 14.7356	  0.0025
  0.6760	 15.1271	  0.0026
  0.6840	 15.5306	  0.0026
  0.6920	 15.9510	  0.0027
  0.7000	 16.3741	  0.0028
  0.7080	 16.8105	  0.0030
  0.7160	 17.2609	  0.0031
  0.7240	 17.7103	  0.0033
  0.7320	 18.1808	  0.0034
  0.7400	 18.6504	  0.0037
  0.7480	 19.1306	  0.0039
  0.7560	 19.6064	  0.0042
  0.7640	 20.0899	  0.0044
  0.7720	 20.5679	  0.0047
  0.7800	 21.0472	  0.0051
  0.7880	 21.5346	  0.0054
  0.7960	 21.0050	  0.0030
