# distance (nm)	f (kT)	df (kT)
  0.0040	 18.8154	  0.0036
  0.0120	 16.5955	  0.0021
  0.0200	 15.3813	  0.0019
  0.0280	 14.6102	  0.0018
  0.0360	 14.1403	  0.0018
  0.0440	 13.9261	  0.0018
  0.0520	 13.9546	  0.0018
  0.0600	 14.2155	  0.0019
  0.0680	 14.6720	  0.0020
  0.0760	 15.2055	  0.0023
  0.0840	 15.6632	  0.0029
  0.0920	 15.9834	  0.0035
  0.1000	 16.2156	  0.0042
  0.1080	 16.4096	  0.0049
  0.1160	 16.5778	  0.0057
  0.1240	 16.7043	  0.0066
  0.1320	 16.8000	  0.0074
  0.1400	 16.8667	  0.0083
  0.1480	 16.8438	  0.0090
  0.1560	 16.7957	  0.0098
  0.1640	 16.6816	  0.0103
  0.1720	 16.4945	  0.0106
  0.1800	 16.2764	  0.0109
  0.1880	 15.9930	  0.0109
  0.1960	 15.6258	  0.0106
  0.2040	 15.2462	  0.0103
  0.2120	 14.8193	  0.0099
  0.2200	 14.3561	  0.0094
  0.2280	 13.8612	  0.0088
  0.2360	 13.3180	  0.0080
  0.2440	 12.7872	  0.0074
  0.2520	 12.2422	  0.0067
  0.2600	 11.6870	  0.0061
  0.2680	 11.1492	  0.0055
  0.2760	 10.6329	  0.0050
  0.2840	 10.1144	  0.0045
  0.2920	  9.6277	  0.0042
  0.3000	  9.1639	  0.0038
  0.3080	  8.7315	  0.0036
  0.3160	  8.3330	  0.0034
  0.3240	  7.9623	  0.0032
  0.3320	  7.6126	  0.0030
  0.3400	  7.2985	  0.0029
  0.3480	  7.0210	  0.0029
  0.3560	  6.7669	  0.0028
  0.3640	  6.5337	  0.0028
  0.3720	  6.3281	  0.0028
  0.3800	  6.1444	  0.0028
  0.3880	  5.9868	  0.0028
  0.3960	  5.8334	  0.0028
  0.4040	  5.7004	  0.0028
  0.4120	  5.5804	  0.0029
  0.4200	  5.4694	  0.0029
  0.4280	  5.3742	  0.0030
  0.4360	  5.2748	  0.0031
  0.4440	  5.1933	  0.0032
  0.4520	  5.0993	  0.0032
  0.4600	  5.0255	  0.0033
  0.4680	  4.9497	  0.0034
  0.4760	  4.8702	  0.0035
  0.4840	  4.7951	  0.0036
  0.4920	  4.7207	  0.0037
  0.5000	  4.6347	  0.0038
  0.5080	  4.5563	  0.0039
  0.5160	  4.4809	  0.0040
  0.5240	  4.3871	  0.0040
  0.5320	  4.2885	  0.0040
  0.5400	  4.1346	  0.0039
  0.5480	  3.9055	  0.0036
  0.5560	  3.5497	  0.0032
  0.5640	  3.1096	  0.0028
  0.5720	  2.6509	  0.0025
  0.5800	  2.2277	  0.0023
  0.5880	  1.8609	  0.0022
  0.5960	  1.5541	  0.0021
  0.6040	  1.3113	  0.0020
  0.6120	  1.1257	  0.0019
  0.6200	  0.9951	  0.0019
  0.6280	  0.9084	  0.0019
  0.6360	  0.8631	  0.0019
  0.6440	  0.8498	  0.0020
  0.6520	  0.8595	  0.0020
  0.6600	  0.8860	  0.0021
  0.6680	  0.9203	  0.0021
  0.6760	  0.9633	  0.0022
  0.6840	  1.0085	  0.0022
  0.6920	  1.0573	  0.0023
  0.7000	  1.1046	  0.0023
  0.7080	  1.1555	  0.0024
  0.7160	  1.2167	  0.0025
  0.7240	  1.2849	  0.0026
  0.7320	  1.3681	  0.0027
  0.7400	  1.4644	  0.0029
  0.7480	  1.5846	  0.0030
  0.7560	  1.7034	  0.0032
  0.7640	  1.8326	  0.0034
  0.7720	  1.9574	  0.0037
  0.7800	  2.0827	  0.0039
  0.7880	  2.2216	  0.0042
  0.7960	  0.0000	  0.0000
