# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5927	  0.0694
  0.0400	  0.0000	  0.0000
  0.0667	  0.1566	  0.0634
  0.0933	  1.2823	  0.1220
  0.1200	  3.9158	  0.3433
  0.1467	  4.1660	  0.3300
  0.1733	  4.9999	  0.4041
  0.2000	  5.0838	  0.2996
  0.2267	  5.8790	  0.3500
  0.2533	  6.3819	  0.3671
  0.2800	  6.8833	  0.2560
  0.3067	  7.1312	  0.2132
  0.3333	  8.0508	  0.1908
  0.3600	  8.5699	  0.1750
  0.3867	  9.1735	  0.1738
  0.4133	  9.9943	  0.1777
  0.4400	 11.4930	  0.2373
  0.4667	 11.8434	  0.2090
  0.4933	 12.7428	  0.2394
  0.5200	 13.9847	  0.2770
  0.5467	 14.3221	  0.2142
  0.5733	 14.9159	  0.1606
  0.6000	 15.5698	  0.1439
  0.6267	 17.0000	  0.1326
  0.6533	 18.2794	  0.1505
  0.6800	 19.7740	  0.1583
  0.7067	 21.4848	  0.1808
  0.7333	 22.9387	  0.2118
  0.7600	 24.7280	  0.2421
  0.7867	 26.1108	  0.2872
