# distance (nm)	f (kT)	df (kT)
  0.0133	  0.6234	  0.0802
  0.0400	  0.0000	  0.0000
  0.0667	  2.3477	  0.0838
  0.0933	  4.9312	  0.2076
  0.1200	  7.4954	  0.4694
  0.1467	 10.5986	  0.5411
  0.1733	 10.5430	  0.7011
  0.2000	  9.5774	  0.6247
  0.2267	  9.3406	  0.4578
  0.2533	  7.6595	  0.6069
  0.2800	  6.2846	  0.2851
  0.3067	  6.0890	  0.2685
  0.3333	  5.6843	  0.1864
  0.3600	  5.5505	  0.1737
  0.3867	  5.2866	  0.1565
  0.4133	  5.5811	  0.1751
  0.4400	  5.9401	  0.1952
  0.4667	  6.0506	  0.2024
  0.4933	  6.0812	  0.2124
  0.5200	  6.6056	  0.2629
  0.5467	  6.2296	  0.2333
  0.5733	  5.3417	  0.1696
  0.6000	  4.4906	  0.1385
  0.6267	  3.9946	  0.1281
  0.6533	  3.8842	  0.1306
  0.6800	  4.2770	  0.1483
  0.7067	  4.3226	  0.1585
  0.7333	  4.5301	  0.1823
  0.7600	  5.1902	  0.2410
  0.7867	  0.1233	  0.1673
