# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5246	  0.1460
  0.0400	  0.4565	  0.1345
  0.0667	  1.6543	  0.1423
  0.0933	  3.9005	  0.1955
  0.1200	  5.9934	  0.3771
  0.1467	  7.2705	  0.4492
  0.1733	  7.8828	  0.5232
  0.2000	  7.1428	  0.3938
  0.2267	  7.1219	  0.3843
  0.2533	  6.8247	  0.3551
  0.2800	  5.7651	  0.2412
  0.3067	  5.6873	  0.2204
  0.3333	  5.3419	  0.1985
  0.3600	  5.2060	  0.1895
  0.3867	  5.0576	  0.1816
  0.4133	  5.2083	  0.1862
  0.4400	  5.6188	  0.2094
  0.4667	  5.5931	  0.2066
  0.4933	  5.7577	  0.2138
  0.5200	  6.2098	  0.2452
  0.5467	  5.5645	  0.2135
  0.5733	  4.5672	  0.1736
  0.6000	  3.8593	  0.1601
  0.6267	  3.5084	  0.1570
  0.6533	  3.4666	  0.1599
  0.6800	  3.7333	  0.1694
  0.7067	  3.7955	  0.1771
  0.7333	  4.0295	  0.1927
  0.7600	  4.4077	  0.2226
  0.7867	  0.0000	  0.0000
