# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0756	  0.0682
  0.0400	  0.0000	  0.0000
  0.0667	  1.6734	  0.0646
  0.0933	  4.0682	  0.1521
  0.1200	  6.5004	  0.3789
  0.1467	  8.3963	  0.4349
  0.1733	  8.7431	  0.5721
  0.2000	  8.4934	  0.3737
  0.2267	  8.5659	  0.4174
  0.2533	  8.1897	  0.3736
  0.2800	  7.3867	  0.2236
  0.3067	  7.6057	  0.2024
  0.3333	  7.7006	  0.1668
  0.3600	  8.1114	  0.1566
  0.3867	  8.4617	  0.1418
  0.4133	  9.3222	  0.1538
  0.4400	 10.3813	  0.1798
  0.4667	 11.1688	  0.1835
  0.4933	 11.9628	  0.1859
  0.5200	 13.3276	  0.2304
  0.5467	 13.9085	  0.2000
  0.5733	 13.8801	  0.1407
  0.6000	 14.1277	  0.1224
  0.6267	 14.7623	  0.1171
  0.6533	 15.8466	  0.1220
  0.6800	 17.2708	  0.1353
  0.7067	 18.6945	  0.1440
  0.7333	 20.1547	  0.1667
  0.7600	 21.8744	  0.2041
  0.7867	 23.2824	  0.2017
