# distance (nm)	f (kT)	df (kT)
  0.0133	  2.0228	  0.1440
  0.0400	  0.2720	  0.1333
  0.0667	  0.8732	  0.1377
  0.0933	  2.4215	  0.1804
  0.1200	  4.0794	  0.3549
  0.1467	  4.5865	  0.4032
  0.1733	  4.5153	  0.4759
  0.2000	  3.3732	  0.3431
  0.2267	  3.0965	  0.3682
  0.2533	  2.4647	  0.3248
  0.2800	  1.2619	  0.2262
  0.3067	  0.9278	  0.2034
  0.3333	  0.4743	  0.1821
  0.3600	  0.2532	  0.1720
  0.3867	  0.0000	  0.0000
  0.4133	  0.1750	  0.1670
  0.4400	  0.6425	  0.1901
  0.4667	  0.7118	  0.1874
  0.4933	  0.8738	  0.1902
  0.5200	  1.5427	  0.2263
  0.5467	  1.3055	  0.1930
  0.5733	  0.6099	  0.1542
  0.6000	  0.3200	  0.1417
  0.6267	  0.4191	  0.1393
  0.6533	  0.9277	  0.1433
  0.6800	  1.6987	  0.1530
  0.7067	  2.3967	  0.1595
  0.7333	  3.2888	  0.1764
  0.7600	  4.2825	  0.2027
  0.7867	  4.7036	  0.1832
