# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5305	  0.0690
  0.0400	  0.0000	  0.0000
  0.0667	  0.3163	  0.0620
  0.0933	  1.6839	  0.1154
  0.1200	  4.2668	  0.3168
  0.1467	  4.6491	  0.3232
  0.1733	  5.4971	  0.3868
  0.2000	  5.5092	  0.2938
  0.2267	  6.3717	  0.3231
  0.2533	  6.9034	  0.3055
  0.2800	  7.2809	  0.2182
  0.3067	  7.5153	  0.1930
  0.3333	  8.3340	  0.1774
  0.3600	  8.8667	  0.1637
  0.3867	  9.4946	  0.1579
  0.4133	 10.3377	  0.1595
  0.4400	 11.8158	  0.2094
  0.4667	 12.2539	  0.1918
  0.4933	 13.2631	  0.2035
  0.5200	 14.6068	  0.2388
  0.5467	 14.9643	  0.1819
  0.5733	 15.4108	  0.1430
  0.6000	 16.0619	  0.1283
  0.6267	 17.3403	  0.1249
  0.6533	 18.6931	  0.1323
  0.6800	 20.1900	  0.1431
  0.7067	 21.8753	  0.1621
  0.7333	 23.4320	  0.1789
  0.7600	 25.1863	  0.2086
  0.7867	 26.6618	  0.2224
