# distance (nm)	f (kT)	df (kT)
  0.0133	  1.5491	  0.0686
  0.0400	  0.0000	  0.0000
  0.0667	  0.4888	  0.0604
  0.0933	  2.1323	  0.1112
  0.1200	  4.4022	  0.3085
  0.1467	  4.8763	  0.3346
  0.1733	  5.5327	  0.3965
  0.2000	  5.2107	  0.2848
  0.2267	  5.8257	  0.3185
  0.2533	  6.1049	  0.2873
  0.2800	  5.9769	  0.2029
  0.3067	  6.1225	  0.1734
  0.3333	  6.5357	  0.1591
  0.3600	  6.8915	  0.1479
  0.3867	  7.3311	  0.1369
  0.4133	  8.0046	  0.1443
  0.4400	  9.2309	  0.1744
  0.4667	  9.6536	  0.1690
  0.4933	 10.5264	  0.1742
  0.5200	 11.7771	  0.2154
  0.5467	 11.9612	  0.1657
  0.5733	 12.0111	  0.1314
  0.6000	 12.4288	  0.1174
  0.6267	 13.3206	  0.1165
  0.6533	 14.5105	  0.1203
  0.6800	 15.8338	  0.1313
  0.7067	 17.2600	  0.1422
  0.7333	 18.6954	  0.1599
  0.7600	 20.2079	  0.1914
  0.7867	 21.5135	  0.1941
