# distance (nm)	f (kT)	df (kT)
  0.0133	  6.8386	  0.1248
  0.0400	  4.8223	  0.1123
  0.0667	  4.9975	  0.1171
  0.0933	  6.2137	  0.1587
  0.1200	  7.6428	  0.3375
  0.1467	  7.6168	  0.3726
  0.1733	  7.3828	  0.4413
  0.2000	  5.9956	  0.3196
  0.2267	  5.6163	  0.3472
  0.2533	  4.8846	  0.3027
  0.2800	  3.5932	  0.2099
  0.3067	  3.0428	  0.1835
  0.3333	  2.4439	  0.1631
  0.3600	  2.0024	  0.1507
  0.3867	  1.5539	  0.1379
  0.4133	  1.4798	  0.1433
  0.4400	  1.7699	  0.1681
  0.4667	  1.5702	  0.1618
  0.4933	  1.5245	  0.1642
  0.5200	  1.9652	  0.2012
  0.5467	  1.4027	  0.1601
  0.5733	  0.5192	  0.1160
  0.6000	  0.0567	  0.0986
  0.6267	  0.0000	  0.0000
  0.6533	  0.3200	  0.0982
  0.6800	  0.8656	  0.1099
  0.7067	  1.3256	  0.1181
  0.7333	  2.0160	  0.1382
  0.7600	  2.7591	  0.1697
  0.7867	  2.7503	  0.1347
