# distance (nm)	f (kT)	df (kT)
  0.0133	  2.1620	  0.0848
  0.0400	  0.2362	  0.0655
  0.0667	  0.0000	  0.0000
  0.0933	  0.7353	  0.1278
  0.1200	  3.0154	  0.3377
  0.1467	  2.6976	  0.3380
  0.1733	  3.1403	  0.4049
  0.2000	  2.7886	  0.2941
  0.2267	  3.1447	  0.3518
  0.2533	  3.2644	  0.3460
  0.2800	  3.2248	  0.2666
  0.3067	  3.0942	  0.2138
  0.3333	  3.5862	  0.1950
  0.3600	  3.6813	  0.1804
  0.3867	  3.8720	  0.1752
  0.4133	  4.2630	  0.1801
  0.4400	  5.3624	  0.2293
  0.4667	  5.2982	  0.2105
  0.4933	  5.7614	  0.2374
  0.5200	  6.5461	  0.2814
  0.5467	  6.4372	  0.2122
  0.5733	  6.6235	  0.1630
  0.6000	  6.8758	  0.1465
  0.6267	  7.8839	  0.1368
  0.6533	  8.7316	  0.1524
  0.6800	  9.7923	  0.1620
  0.7067	 11.0667	  0.1802
  0.7333	 12.1022	  0.2148
  0.7600	 13.4783	  0.2462
  0.7867	 14.3629	  0.2629
