# distance (nm)	f (kT)	df (kT)
  0.0133	  1.0348	  0.0682
  0.0400	  0.0000	  0.0000
  0.0667	  1.5901	  0.0629
  0.0933	  4.0930	  0.1427
  0.1200	  6.6207	  0.3556
  0.1467	  8.3785	  0.4137
  0.1733	  9.0448	  0.5349
  0.2000	  9.0568	  0.3307
  0.2267	  9.4749	  0.3730
  0.2533	  9.5369	  0.3313
  0.2800	  9.0706	  0.2144
  0.3067	  9.5172	  0.1913
  0.3333	  9.8669	  0.1621
  0.3600	 10.4743	  0.1524
  0.3867	 11.0692	  0.1393
  0.4133	 12.0874	  0.1489
  0.4400	 13.4000	  0.1769
  0.4667	 14.3342	  0.1779
  0.4933	 15.3777	  0.1800
  0.5200	 16.9462	  0.2241
  0.5467	 17.6788	  0.1903
  0.5733	 17.8435	  0.1372
  0.6000	 18.3262	  0.1204
  0.6267	 19.2123	  0.1158
  0.6533	 20.5270	  0.1210
  0.6800	 22.1329	  0.1339
  0.7067	 23.8000	  0.1425
  0.7333	 25.4571	  0.1641
  0.7600	 27.3255	  0.1970
  0.7867	 28.9909	  0.2017
