# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4384	  0.0681
  0.0400	  0.0000	  0.0000
  0.0667	  0.9682	  0.0606
  0.0933	  2.9318	  0.1320
  0.1200	  4.9846	  0.3345
  0.1467	  5.9638	  0.3888
  0.1733	  6.3089	  0.4752
  0.2000	  5.7214	  0.3141
  0.2267	  5.8526	  0.3470
  0.2533	  5.6525	  0.3060
  0.2800	  4.8918	  0.2027
  0.3067	  4.9495	  0.1787
  0.3333	  4.9228	  0.1556
  0.3600	  5.1131	  0.1455
  0.3867	  5.2966	  0.1341
  0.4133	  5.8717	  0.1426
  0.4400	  6.7794	  0.1703
  0.4667	  7.2497	  0.1682
  0.4933	  7.8606	  0.1718
  0.5200	  8.9696	  0.2121
  0.5467	  9.1819	  0.1763
  0.5733	  8.9115	  0.1315
  0.6000	  9.0266	  0.1165
  0.6267	  9.5406	  0.1133
  0.6533	 10.4654	  0.1183
  0.6800	 11.6445	  0.1302
  0.7067	 12.8268	  0.1379
  0.7333	 14.1012	  0.1576
  0.7600	 15.5042	  0.1871
  0.7867	 16.5876	  0.1804
