# distance (nm)	f (kT)	df (kT)
  0.0133	  1.6265	  0.0686
  0.0400	  0.0000	  0.0000
  0.0667	  0.5069	  0.0601
  0.0933	  2.1581	  0.1151
  0.1200	  4.1865	  0.3145
  0.1467	  4.6360	  0.3473
  0.1733	  5.0680	  0.4159
  0.2000	  4.4773	  0.2872
  0.2267	  4.8084	  0.3215
  0.2533	  4.8120	  0.2861
  0.2800	  4.3274	  0.1981
  0.3067	  4.3283	  0.1710
  0.3333	  4.4437	  0.1544
  0.3600	  4.6083	  0.1438
  0.3867	  4.8278	  0.1330
  0.4133	  5.3234	  0.1414
  0.4400	  6.3050	  0.1685
  0.4667	  6.6202	  0.1641
  0.4933	  7.2632	  0.1692
  0.5200	  8.3319	  0.2086
  0.5467	  8.3658	  0.1649
  0.5733	  8.1484	  0.1288
  0.6000	  8.3318	  0.1155
  0.6267	  8.9512	  0.1139
  0.6533	  9.9196	  0.1182
  0.6800	 11.0590	  0.1293
  0.7067	 12.2429	  0.1381
  0.7333	 13.4982	  0.1561
  0.7600	 14.8221	  0.1862
  0.7867	 15.8693	  0.1807
