# distance (nm)	f (kT)	df (kT)
  0.0133	  6.0932	  0.1261
  0.0400	  4.2972	  0.1138
  0.0667	  4.9729	  0.1194
  0.0933	  6.4125	  0.1751
  0.1200	  7.9542	  0.3631
  0.1467	  8.5459	  0.4224
  0.1733	  8.1996	  0.4958
  0.2000	  6.7495	  0.3733
  0.2267	  6.1644	  0.3906
  0.2533	  5.1493	  0.3462
  0.2800	  3.5938	  0.2221
  0.3067	  3.0657	  0.1981
  0.3333	  2.3431	  0.1698
  0.3600	  1.9261	  0.1575
  0.3867	  1.4278	  0.1427
  0.4133	  1.4535	  0.1491
  0.4400	  1.6616	  0.1737
  0.4667	  1.5860	  0.1722
  0.4933	  1.5081	  0.1735
  0.5200	  1.9611	  0.2148
  0.5467	  1.5939	  0.1772
  0.5733	  0.6774	  0.1240
  0.6000	  0.1545	  0.1037
  0.6267	  0.0000	  0.0000
  0.6533	  0.2808	  0.1014
  0.6800	  0.8686	  0.1141
  0.7067	  1.3225	  0.1218
  0.7333	  2.0278	  0.1442
  0.7600	  2.8740	  0.1774
  0.7867	  2.8710	  0.1404
