# distance (nm)	f (kT)	df (kT)
  0.0133	  0.8184	  0.0688
  0.0400	  0.0000	  0.0000
  0.0667	  2.1424	  0.0684
  0.0933	  4.8539	  0.1638
  0.1200	  7.6162	  0.4149
  0.1467	 10.1816	  0.4562
  0.1733	 10.5510	  0.6482
  0.2000	 10.6438	  0.4167
  0.2267	 10.7463	  0.4745
  0.2533	 10.3029	  0.4301
  0.2800	  9.6085	  0.2453
  0.3067	  9.9711	  0.2226
  0.3333	 10.2538	  0.1756
  0.3600	 10.8738	  0.1658
  0.3867	 11.4130	  0.1488
  0.4133	 12.5062	  0.1646
  0.4400	 13.7658	  0.1877
  0.4667	 14.7997	  0.1949
  0.4933	 15.7932	  0.1965
  0.5200	 17.4044	  0.2420
  0.5467	 18.2603	  0.2172
  0.5733	 18.4914	  0.1482
  0.6000	 18.8990	  0.1282
  0.6267	 19.7049	  0.1207
  0.6533	 20.9736	  0.1256
  0.6800	 22.6247	  0.1400
  0.7067	 24.2862	  0.1503
  0.7333	 25.9290	  0.1741
  0.7600	 27.9049	  0.2181
  0.7867	 29.6159	  0.2223
