# distance (nm)	f (kT)	df (kT)
  0.0133	  1.4629	  0.0687
  0.0400	  0.0000	  0.0000
  0.0667	  0.4903	  0.0609
  0.0933	  2.0994	  0.1117
  0.1200	  4.6241	  0.3071
  0.1467	  5.1625	  0.3271
  0.1733	  6.0251	  0.3854
  0.2000	  5.9776	  0.2894
  0.2267	  6.8463	  0.3202
  0.2533	  7.3753	  0.2915
  0.2800	  7.6128	  0.2108
  0.3067	  7.8963	  0.1804
  0.3333	  8.6145	  0.1673
  0.3600	  9.1627	  0.1550
  0.3867	  9.8079	  0.1456
  0.4133	 10.6699	  0.1497
  0.4400	 12.1294	  0.1886
  0.4667	 12.6582	  0.1790
  0.4933	 13.7325	  0.1849
  0.5200	 15.1499	  0.2243
  0.5467	 15.5164	  0.1718
  0.5733	 15.8542	  0.1367
  0.6000	 16.4952	  0.1214
  0.6267	 17.6752	  0.1205
  0.6533	 19.0685	  0.1245
  0.6800	 20.5792	  0.1355
  0.7067	 22.2473	  0.1505
  0.7333	 23.8577	  0.1665
  0.7600	 25.5810	  0.1995
  0.7867	 27.1157	  0.2093
