# distance (nm)	f (kT)	df (kT)
  0.0133	 12.4759	  0.1271
  0.0400	 10.0999	  0.1149
  0.0667	  9.6419	  0.1201
  0.0933	 10.3151	  0.1508
  0.1200	 11.6181	  0.3275
  0.1467	 10.8007	  0.3439
  0.1733	 10.4095	  0.4077
  0.2000	  8.8892	  0.3034
  0.2267	  8.4646	  0.3327
  0.2533	  7.6452	  0.2990
  0.2800	  6.3703	  0.2135
  0.3067	  5.5232	  0.1858
  0.3333	  4.8795	  0.1691
  0.3600	  4.1892	  0.1567
  0.3867	  3.5560	  0.1432
  0.4133	  3.1889	  0.1491
  0.4400	  3.3479	  0.1755
  0.4667	  2.7837	  0.1651
  0.4933	  2.5301	  0.1688
  0.5200	  2.7193	  0.2014
  0.5467	  1.7199	  0.1572
  0.5733	  0.7520	  0.1186
  0.6000	  0.1431	  0.1021
  0.6267	  0.0000	  0.0000
  0.6533	  0.1251	  0.1027
  0.6800	  0.4089	  0.1133
  0.7067	  0.6673	  0.1230
  0.7333	  1.1167	  0.1439
  0.7600	  1.6089	  0.1755
  0.7867	  0.8930	  0.1187
