# distance (nm)	f (kT)	df (kT)
  0.0080	  5.7428	  0.0568
  0.0240	  3.7682	  0.0459
  0.0400	  3.3767	  0.0448
  0.0560	  4.0057	  0.0458
  0.0720	  5.4699	  0.0554
  0.0880	  6.6707	  0.0835
  0.1040	  7.4356	  0.1142
  0.1200	  8.3100	  0.1526
  0.1360	  9.2362	  0.2352
  0.1520	  9.6188	  0.2522
  0.1680	  9.9386	  0.2943
  0.1840	  9.5670	  0.3448
  0.2000	  9.0378	  0.2817
  0.2160	  8.0837	  0.2489
  0.2320	  7.3664	  0.2503
  0.2480	  6.2278	  0.1866
  0.2640	  5.1606	  0.1470
  0.2800	  4.5809	  0.1417
  0.2960	  3.3910	  0.1013
  0.3120	  2.7668	  0.0903
  0.3280	  2.0853	  0.0771
  0.3440	  1.6021	  0.0690
  0.3600	  1.3157	  0.0666
  0.3760	  1.0929	  0.0646
  0.3920	  1.1692	  0.0685
  0.4080	  1.0493	  0.0676
  0.4240	  1.1961	  0.0724
  0.4400	  1.2308	  0.0748
  0.4560	  1.2880	  0.0773
  0.4720	  1.5863	  0.0877
  0.4880	  1.5678	  0.0894
  0.5040	  1.6502	  0.0947
  0.5200	  1.7202	  0.0946
  0.5360	  2.0028	  0.1042
  0.5520	  1.8525	  0.0912
  0.5680	  1.2869	  0.0673
  0.5840	  0.5887	  0.0546
  0.6000	  0.1929	  0.0491
  0.6160	  0.0000	  0.0000
  0.6320	  0.0778	  0.0467
  0.6480	  0.2241	  0.0475
  0.6640	  0.5635	  0.0503
  0.6800	  0.9320	  0.0532
  0.6960	  1.3060	  0.0575
  0.7120	  1.6505	  0.0606
  0.7280	  1.9254	  0.0633
  0.7440	  2.5530	  0.0750
  0.7600	  2.9946	  0.0833
  0.7760	  3.5748	  0.0965
  0.7920	  3.0208	  0.0630
