# distance (nm)	f (kT)	df (kT)
  0.0080	  2.6320	  0.0390
  0.0240	  0.6089	  0.0205
  0.0400	  0.0000	  0.0000
  0.0560	  0.2158	  0.0205
  0.0720	  1.2463	  0.0291
  0.0880	  2.4711	  0.0541
  0.1040	  3.2711	  0.0887
  0.1200	  3.8580	  0.1156
  0.1360	  4.6718	  0.1752
  0.1520	  4.8178	  0.1811
  0.1680	  5.1492	  0.2239
  0.1840	  5.0134	  0.2347
  0.2000	  4.6229	  0.2094
  0.2160	  4.1433	  0.1996
  0.2320	  3.7120	  0.1795
  0.2480	  3.0642	  0.1542
  0.2640	  2.3258	  0.1176
  0.2800	  2.0654	  0.1118
  0.2960	  1.2277	  0.0807
  0.3120	  0.8965	  0.0721
  0.3280	  0.5128	  0.0636
  0.3440	  0.1982	  0.0562
  0.3600	  0.1023	  0.0546
  0.3760	  0.0350	  0.0533
  0.3920	  0.2177	  0.0571
  0.4080	  0.2155	  0.0566
  0.4240	  0.4503	  0.0612
  0.4400	  0.6044	  0.0642
  0.4560	  0.7507	  0.0668
  0.4720	  1.1279	  0.0756
  0.4880	  1.2488	  0.0768
  0.5040	  1.4778	  0.0814
  0.5200	  1.5816	  0.0804
  0.5360	  1.8862	  0.0856
  0.5520	  1.6488	  0.0703
  0.5680	  1.1185	  0.0543
  0.5840	  0.7222	  0.0463
  0.6000	  0.5699	  0.0428
  0.6160	  0.5788	  0.0414
  0.6320	  0.8545	  0.0424
  0.6480	  1.1592	  0.0434
  0.6640	  1.6128	  0.0458
  0.6800	  2.0514	  0.0481
  0.6960	  2.5627	  0.0517
  0.7120	  2.9926	  0.0540
  0.7280	  3.4343	  0.0571
  0.7440	  4.1774	  0.0671
  0.7600	  4.7489	  0.0738
  0.7760	  5.4166	  0.0842
  0.7920	  5.1382	  0.0596
