# distance (nm)	f (kT)	df (kT)
  0.0080	  1.9227	  0.0391
  0.0240	  0.1642	  0.0207
  0.0400	  0.0000	  0.0000
  0.0560	  0.8641	  0.0219
  0.0720	  2.5791	  0.0385
  0.0880	  4.0500	  0.0735
  0.1040	  5.0641	  0.1076
  0.1200	  6.1971	  0.1488
  0.1360	  7.3695	  0.2332
  0.1520	  7.9865	  0.2547
  0.1680	  8.6101	  0.2931
  0.1840	  8.5223	  0.3383
  0.2000	  8.2140	  0.2786
  0.2160	  7.5331	  0.2475
  0.2320	  7.0978	  0.2432
  0.2480	  6.2062	  0.1817
  0.2640	  5.3825	  0.1422
  0.2800	  5.0630	  0.1377
  0.2960	  4.1386	  0.0960
  0.3120	  3.7705	  0.0849
  0.3280	  3.3453	  0.0710
  0.3440	  3.1095	  0.0629
  0.3600	  3.0846	  0.0606
  0.3760	  3.1051	  0.0587
  0.3920	  3.4394	  0.0635
  0.4080	  3.5720	  0.0630
  0.4240	  3.9800	  0.0683
  0.4400	  4.2663	  0.0716
  0.4560	  4.5681	  0.0743
  0.4720	  5.1364	  0.0854
  0.4880	  5.3735	  0.0873
  0.5040	  5.7132	  0.0930
  0.5200	  6.0407	  0.0930
  0.5360	  6.5750	  0.1034
  0.5520	  6.7001	  0.0906
  0.5680	  6.3940	  0.0659
  0.5840	  5.9516	  0.0529
  0.6000	  5.8055	  0.0475
  0.6160	  5.8639	  0.0449
  0.6320	  6.1953	  0.0457
  0.6480	  6.5920	  0.0467
  0.6640	  7.1899	  0.0497
  0.6800	  7.8088	  0.0529
  0.6960	  8.4407	  0.0572
  0.7120	  9.0439	  0.0604
  0.7280	  9.5716	  0.0632
  0.7440	 10.4429	  0.0752
  0.7600	 11.1490	  0.0836
  0.7760	 11.9960	  0.0969
  0.7920	 12.0050	  0.0705
