# distance (nm)	f (kT)	df (kT)
  0.0080	 10.9848	  0.0563
  0.0240	  8.8428	  0.0453
  0.0400	  8.2156	  0.0442
  0.0560	  8.5379	  0.0450
  0.0720	  9.7032	  0.0522
  0.0880	 10.7401	  0.0775
  0.1040	 11.3170	  0.1072
  0.1200	 11.9113	  0.1402
  0.1360	 12.6393	  0.2152
  0.1520	 12.7567	  0.2203
  0.1680	 12.8769	  0.2706
  0.1840	 12.4178	  0.3054
  0.2000	 11.7776	  0.2583
  0.2160	 10.8076	  0.2330
  0.2320	 10.0208	  0.2252
  0.2480	  8.8802	  0.1771
  0.2640	  7.7759	  0.1384
  0.2800	  7.1406	  0.1322
  0.2960	  5.8972	  0.0954
  0.3120	  5.2096	  0.0857
  0.3280	  4.4557	  0.0741
  0.3440	  3.8672	  0.0663
  0.3600	  3.4730	  0.0642
  0.3760	  3.1421	  0.0624
  0.3920	  3.0807	  0.0658
  0.4080	  2.8336	  0.0649
  0.4240	  2.8369	  0.0696
  0.4400	  2.7401	  0.0718
  0.4560	  2.6631	  0.0741
  0.4720	  2.8105	  0.0838
  0.4880	  2.6706	  0.0851
  0.5040	  2.6345	  0.0904
  0.5200	  2.5433	  0.0897
  0.5360	  2.6682	  0.0974
  0.5520	  2.3075	  0.0829
  0.5680	  1.5652	  0.0622
  0.5840	  0.7998	  0.0514
  0.6000	  0.3197	  0.0466
  0.6160	  0.0256	  0.0441
  0.6320	  0.0000	  0.0000
  0.6480	  0.0334	  0.0454
  0.6640	  0.2396	  0.0480
  0.6800	  0.4634	  0.0506
  0.6960	  0.7138	  0.0546
  0.7120	  0.9149	  0.0574
  0.7280	  1.0733	  0.0602
  0.7440	  1.5771	  0.0713
  0.7600	  1.8866	  0.0788
  0.7760	  2.3202	  0.0911
  0.7920	  1.3484	  0.0554
