# distance (nm)	f (kT)	df (kT)
  0.0080	 10.0115	  0.0624
  0.0240	  7.6388	  0.0525
  0.0400	  6.4132	  0.0516
  0.0560	  5.6776	  0.0521
  0.0720	  5.4057	  0.0554
  0.0880	  5.4997	  0.0643
  0.1040	  5.9848	  0.0878
  0.1200	  6.2558	  0.1133
  0.1360	  6.6515	  0.1463
  0.1520	  6.4416	  0.1623
  0.1680	  6.3922	  0.1832
  0.1840	  6.1080	  0.1945
  0.2000	  5.5766	  0.1719
  0.2160	  5.5049	  0.1765
  0.2320	  5.0489	  0.1694
  0.2480	  4.5961	  0.1542
  0.2640	  4.1795	  0.1254
  0.2800	  3.6925	  0.1176
  0.2960	  3.3313	  0.1003
  0.3120	  2.8675	  0.0941
  0.3280	  2.7900	  0.0940
  0.3440	  2.4235	  0.0824
  0.3600	  2.1717	  0.0834
  0.3760	  2.0194	  0.0811
  0.3920	  2.0425	  0.0867
  0.4080	  1.8800	  0.0842
  0.4240	  1.8599	  0.0859
  0.4400	  1.8912	  0.0933
  0.4560	  1.7846	  0.0941
  0.4720	  1.8340	  0.1051
  0.4880	  1.8059	  0.1098
  0.5040	  1.7284	  0.1162
  0.5200	  1.4285	  0.1107
  0.5360	  1.1413	  0.1008
  0.5520	  0.6101	  0.0797
  0.5680	  0.1283	  0.0655
  0.5840	  0.0887	  0.0606
  0.6000	  0.0000	  0.0000
  0.6160	  0.0777	  0.0568
  0.6320	  0.2426	  0.0598
  0.6480	  0.4405	  0.0605
  0.6640	  0.7459	  0.0626
  0.6800	  0.9836	  0.0667
  0.6960	  1.3531	  0.0700
  0.7120	  1.5660	  0.0749
  0.7280	  2.0043	  0.0795
  0.7440	  2.4954	  0.0943
  0.7600	  3.0277	  0.1038
  0.7760	  3.4144	  0.1147
  0.7920	  2.6720	  0.0729
