# distance (nm)	f (kT)	df (kT)
  0.0080	  9.0121	  0.0558
  0.0240	  6.6930	  0.0445
  0.0400	  5.5786	  0.0434
  0.0560	  5.0260	  0.0440
  0.0720	  5.0351	  0.0472
  0.0880	  5.4748	  0.0555
  0.1040	  6.2131	  0.0755
  0.1200	  6.4650	  0.0986
  0.1360	  6.7537	  0.1355
  0.1520	  6.6030	  0.1490
  0.1680	  6.5636	  0.1723
  0.1840	  6.3381	  0.1789
  0.2000	  5.8223	  0.1592
  0.2160	  5.6083	  0.1619
  0.2320	  5.1998	  0.1493
  0.2480	  4.7474	  0.1315
  0.2640	  4.1270	  0.1081
  0.2800	  3.7329	  0.1001
  0.2960	  3.1914	  0.0823
  0.3120	  2.7865	  0.0750
  0.3280	  2.6072	  0.0707
  0.3440	  2.1906	  0.0639
  0.3600	  1.9843	  0.0626
  0.3760	  1.8087	  0.0615
  0.3920	  1.8492	  0.0648
  0.4080	  1.6849	  0.0639
  0.4240	  1.6802	  0.0679
  0.4400	  1.7270	  0.0708
  0.4560	  1.6633	  0.0725
  0.4720	  1.7947	  0.0797
  0.4880	  1.7954	  0.0809
  0.5040	  1.8060	  0.0849
  0.5200	  1.6340	  0.0809
  0.5360	  1.4452	  0.0791
  0.5520	  0.8730	  0.0638
  0.5680	  0.3071	  0.0516
  0.5840	  0.1102	  0.0468
  0.6000	  0.0000	  0.0000
  0.6160	  0.0085	  0.0429
  0.6320	  0.2269	  0.0439
  0.6480	  0.4109	  0.0450
  0.6640	  0.6923	  0.0474
  0.6800	  0.9680	  0.0494
  0.6960	  1.3151	  0.0533
  0.7120	  1.5934	  0.0552
  0.7280	  1.9796	  0.0590
  0.7440	  2.5309	  0.0691
  0.7600	  3.0121	  0.0766
  0.7760	  3.4408	  0.0862
  0.7920	  2.7622	  0.0551
