# distance (nm)	f (kT)	df (kT)
  0.0080	  2.9268	  0.0405
  0.0240	  0.9427	  0.0229
  0.0400	  0.1849	  0.0209
  0.0560	  0.0000	  0.0000
  0.0720	  0.3807	  0.0283
  0.0880	  1.1909	  0.0409
  0.1040	  2.3129	  0.0655
  0.1200	  2.9453	  0.0911
  0.1360	  3.6213	  0.1298
  0.1520	  3.8773	  0.1438
  0.1680	  4.2429	  0.1682
  0.1840	  4.3984	  0.1751
  0.2000	  4.2612	  0.1551
  0.2160	  4.4346	  0.1584
  0.2320	  4.4079	  0.1458
  0.2480	  4.3493	  0.1276
  0.2640	  4.0929	  0.1038
  0.2800	  4.0988	  0.0957
  0.2960	  3.9386	  0.0776
  0.3120	  3.9185	  0.0701
  0.3280	  4.1291	  0.0656
  0.3440	  4.0851	  0.0589
  0.3600	  4.2724	  0.0577
  0.3760	  4.4627	  0.0569
  0.3920	  4.8978	  0.0610
  0.4080	  5.1120	  0.0604
  0.4240	  5.4922	  0.0649
  0.4400	  5.9390	  0.0681
  0.4560	  6.2463	  0.0700
  0.4720	  6.7620	  0.0782
  0.4880	  7.1505	  0.0798
  0.5040	  7.5419	  0.0841
  0.5200	  7.7578	  0.0802
  0.5360	  7.9586	  0.0788
  0.5520	  7.7905	  0.0635
  0.5680	  7.5974	  0.0514
  0.5840	  7.7702	  0.0468
  0.6000	  8.0455	  0.0441
  0.6160	  8.4358	  0.0431
  0.6320	  9.0386	  0.0444
  0.6480	  9.6067	  0.0455
  0.6640	 10.2730	  0.0481
  0.6800	 10.9230	  0.0504
  0.6960	 11.6559	  0.0543
  0.7120	 12.3179	  0.0563
  0.7280	 13.0890	  0.0601
  0.7440	 14.0125	  0.0703
  0.7600	 14.8955	  0.0777
  0.7760	 15.7065	  0.0877
  0.7920	 15.8991	  0.0667
