# distance (nm)	f (kT)	df (kT)
  0.0080	 19.1927	  0.0595
  0.0240	 16.6786	  0.0491
  0.0400	 15.3904	  0.0481
  0.0560	 14.7007	  0.0486
  0.0720	 14.6228	  0.0515
  0.0880	 14.9885	  0.0592
  0.1040	 15.5175	  0.0813
  0.1200	 15.4819	  0.1044
  0.1360	 15.5524	  0.1394
  0.1520	 15.1613	  0.1540
  0.1680	 14.8852	  0.1777
  0.1840	 14.3917	  0.1848
  0.2000	 13.6470	  0.1653
  0.2160	 13.1101	  0.1657
  0.2320	 12.4129	  0.1535
  0.2480	 11.6830	  0.1349
  0.2640	 10.7589	  0.1096
  0.2800	 10.1292	  0.1019
  0.2960	  9.2317	  0.0838
  0.3120	  8.5853	  0.0764
  0.3280	  8.0831	  0.0717
  0.3440	  7.4105	  0.0656
  0.3600	  6.9468	  0.0642
  0.3760	  6.5238	  0.0630
  0.3920	  6.3047	  0.0662
  0.4080	  5.8943	  0.0653
  0.4240	  5.6575	  0.0685
  0.4400	  5.4286	  0.0715
  0.4560	  5.1464	  0.0727
  0.4720	  5.0488	  0.0793
  0.4880	  4.7894	  0.0809
  0.5040	  4.5717	  0.0840
  0.5200	  4.1828	  0.0810
  0.5360	  3.8184	  0.0800
  0.5520	  2.9865	  0.0661
  0.5680	  2.1352	  0.0545
  0.5840	  1.6141	  0.0497
  0.6000	  1.2241	  0.0470
  0.6160	  0.9507	  0.0457
  0.6320	  0.9156	  0.0462
  0.6480	  0.8487	  0.0468
  0.6640	  0.8733	  0.0485
  0.6800	  0.9037	  0.0503
  0.6960	  0.9995	  0.0532
  0.7120	  1.0277	  0.0551
  0.7280	  1.1453	  0.0581
  0.7440	  1.4651	  0.0670
  0.7600	  1.6618	  0.0739
  0.7760	  1.8608	  0.0828
  0.7920	  0.0000	  0.0000
