# distance (nm)	f (kT)	df (kT)
  0.0080	  1.7334	  0.0389
  0.0240	  0.1448	  0.0205
  0.0400	  0.0000	  0.0000
  0.0560	  0.6933	  0.0207
  0.0720	  2.2133	  0.0293
  0.0880	  3.9623	  0.0540
  0.1040	  5.2766	  0.0896
  0.1200	  6.3783	  0.1167
  0.1360	  7.6960	  0.1775
  0.1520	  8.3297	  0.1876
  0.1680	  9.2404	  0.2276
  0.1840	  9.6440	  0.2342
  0.2000	  9.7211	  0.2133
  0.2160	  9.7801	  0.2022
  0.2320	  9.8835	  0.1783
  0.2480	  9.7426	  0.1545
  0.2640	  9.4933	  0.1179
  0.2800	  9.7680	  0.1131
  0.2960	  9.4487	  0.0812
  0.3120	  9.6314	  0.0726
  0.3280	  9.7558	  0.0640
  0.3440	  9.9459	  0.0566
  0.3600	 10.3699	  0.0550
  0.3760	 10.7882	  0.0538
  0.3920	 11.4955	  0.0577
  0.4080	 12.0001	  0.0571
  0.4240	 12.7492	  0.0618
  0.4400	 13.4200	  0.0652
  0.4560	 14.0544	  0.0677
  0.4720	 14.9627	  0.0765
  0.4880	 15.5978	  0.0779
  0.5040	 16.3392	  0.0824
  0.5200	 16.9543	  0.0815
  0.5360	 17.7719	  0.0873
  0.5520	 18.0863	  0.0713
  0.5680	 18.0654	  0.0549
  0.5840	 18.1699	  0.0467
  0.6000	 18.5205	  0.0432
  0.6160	 19.0343	  0.0417
  0.6320	 19.8208	  0.0428
  0.6480	 20.6273	  0.0438
  0.6640	 21.6006	  0.0463
  0.6800	 22.5414	  0.0487
  0.6960	 23.5658	  0.0524
  0.7120	 24.5074	  0.0548
  0.7280	 25.4597	  0.0580
  0.7440	 26.6964	  0.0683
  0.7600	 27.7987	  0.0752
  0.7760	 28.9909	  0.0859
  0.7920	 29.6115	  0.0722
