# distance (nm)	f (kT)	df (kT)
  0.0080	  1.9844	  0.0390
  0.0240	  0.3162	  0.0204
  0.0400	  0.0000	  0.0000
  0.0560	  0.4049	  0.0204
  0.0720	  1.5395	  0.0274
  0.0880	  3.0849	  0.0442
  0.1040	  4.4858	  0.0788
  0.1200	  5.3924	  0.1030
  0.1360	  6.5264	  0.1461
  0.1520	  7.0782	  0.1632
  0.1680	  7.8755	  0.1927
  0.1840	  8.2774	  0.1964
  0.2000	  8.3940	  0.1793
  0.2160	  8.6285	  0.1761
  0.2320	  8.7790	  0.1580
  0.2480	  8.8376	  0.1398
  0.2640	  8.6759	  0.1074
  0.2800	  9.0119	  0.1007
  0.2960	  8.8284	  0.0761
  0.3120	  9.0690	  0.0680
  0.3280	  9.3243	  0.0622
  0.3440	  9.5264	  0.0550
  0.3600	  9.9712	  0.0536
  0.3760	 10.3990	  0.0523
  0.3920	 11.1027	  0.0563
  0.4080	 11.5937	  0.0556
  0.4240	 12.3028	  0.0598
  0.4400	 12.9835	  0.0629
  0.4560	 13.5973	  0.0650
  0.4720	 14.4557	  0.0735
  0.4880	 15.0935	  0.0749
  0.5040	 15.8115	  0.0780
  0.5200	 16.3773	  0.0771
  0.5360	 17.0885	  0.0789
  0.5520	 17.2713	  0.0646
  0.5680	 17.2533	  0.0510
  0.5840	 17.4687	  0.0448
  0.6000	 17.8995	  0.0421
  0.6160	 18.4641	  0.0409
  0.6320	 19.2988	  0.0420
  0.6480	 20.1184	  0.0430
  0.6640	 21.0700	  0.0451
  0.6800	 21.9869	  0.0475
  0.6960	 23.0004	  0.0508
  0.7120	 23.9230	  0.0534
  0.7280	 24.9107	  0.0565
  0.7440	 26.1315	  0.0655
  0.7600	 27.2414	  0.0725
  0.7760	 28.3894	  0.0823
  0.7920	 29.0145	  0.0685
