# distance (nm)	f (kT)	df (kT)
  0.0080	  2.8615	  0.0403
  0.0240	  0.8294	  0.0226
  0.0400	  0.0853	  0.0206
  0.0560	  0.0000	  0.0000
  0.0720	  0.5860	  0.0278
  0.0880	  1.6091	  0.0418
  0.1040	  2.6569	  0.0731
  0.1200	  3.1323	  0.0980
  0.1360	  3.7906	  0.1360
  0.1520	  3.9465	  0.1526
  0.1680	  4.2672	  0.1789
  0.1840	  4.2796	  0.1844
  0.2000	  4.0384	  0.1661
  0.2160	  3.9523	  0.1656
  0.2320	  3.7387	  0.1509
  0.2480	  3.4833	  0.1328
  0.2640	  2.9970	  0.1036
  0.2800	  2.9265	  0.0959
  0.2960	  2.4442	  0.0749
  0.3120	  2.3102	  0.0670
  0.3280	  2.2534	  0.0619
  0.3440	  2.0785	  0.0551
  0.3600	  2.1382	  0.0537
  0.3760	  2.2019	  0.0526
  0.3920	  2.5099	  0.0566
  0.4080	  2.6125	  0.0560
  0.4240	  2.9139	  0.0599
  0.4400	  3.2076	  0.0630
  0.4560	  3.4384	  0.0647
  0.4720	  3.8819	  0.0729
  0.4880	  4.1356	  0.0747
  0.5040	  4.4485	  0.0778
  0.5200	  4.6061	  0.0760
  0.5360	  4.8521	  0.0760
  0.5520	  4.5838	  0.0625
  0.5680	  4.2050	  0.0501
  0.5840	  4.1104	  0.0448
  0.6000	  4.1979	  0.0423
  0.6160	  4.4072	  0.0412
  0.6320	  4.8760	  0.0423
  0.6480	  5.3188	  0.0432
  0.6640	  5.8684	  0.0454
  0.6800	  6.4029	  0.0476
  0.6960	  7.0222	  0.0508
  0.7120	  7.5605	  0.0533
  0.7280	  8.1788	  0.0563
  0.7440	  9.0122	  0.0651
  0.7600	  9.7313	  0.0720
  0.7760	 10.4681	  0.0814
  0.7920	 10.4395	  0.0599
