# distance (nm)	f (kT)	df (kT)
  0.0080	 17.7273	  0.0593
  0.0240	 15.3265	  0.0489
  0.0400	 14.2740	  0.0479
  0.0560	 13.9771	  0.0483
  0.0720	 14.4463	  0.0516
  0.0880	 15.2090	  0.0654
  0.1040	 15.6471	  0.0946
  0.1200	 15.7429	  0.1174
  0.1360	 16.0870	  0.1636
  0.1520	 15.7927	  0.1726
  0.1680	 15.6481	  0.2112
  0.1840	 15.1210	  0.2188
  0.2000	 14.3861	  0.1951
  0.2160	 13.6068	  0.1918
  0.2320	 12.8080	  0.1732
  0.2480	 11.8830	  0.1526
  0.2640	 10.8257	  0.1185
  0.2800	 10.1968	  0.1120
  0.2960	  9.0407	  0.0862
  0.3120	  8.3604	  0.0783
  0.3280	  7.6584	  0.0716
  0.3440	  6.9732	  0.0650
  0.3600	  6.4974	  0.0633
  0.3760	  6.0711	  0.0618
  0.3920	  5.8553	  0.0649
  0.4080	  5.4681	  0.0640
  0.4240	  5.3007	  0.0674
  0.4400	  5.0622	  0.0698
  0.4560	  4.8343	  0.0716
  0.4720	  4.7937	  0.0791
  0.4880	  4.5276	  0.0800
  0.5040	  4.3694	  0.0832
  0.5200	  4.0631	  0.0820
  0.5360	  3.9269	  0.0849
  0.5520	  3.2116	  0.0707
  0.5680	  2.3004	  0.0569
  0.5840	  1.5860	  0.0501
  0.6000	  1.0941	  0.0469
  0.6160	  0.7485	  0.0452
  0.6320	  0.6638	  0.0457
  0.6480	  0.5991	  0.0462
  0.6640	  0.6528	  0.0479
  0.6800	  0.7012	  0.0497
  0.6960	  0.8245	  0.0526
  0.7120	  0.8605	  0.0546
  0.7280	  0.9360	  0.0573
  0.7440	  1.3011	  0.0663
  0.7600	  1.4744	  0.0726
  0.7760	  1.7318	  0.0821
  0.7920	  0.0000	  0.0000
