# distance (nm)	f (kT)	df (kT)
  0.0080	  2.5076	  0.0619
  0.0240	  0.8872	  0.0497
  0.0400	  0.5690	  0.0487
  0.0560	  0.9358	  0.0496
  0.0720	  1.9827	  0.0536
  0.0880	  3.4368	  0.0662
  0.1040	  4.7291	  0.1005
  0.1200	  5.4793	  0.1206
  0.1360	  6.6325	  0.1781
  0.1520	  6.8414	  0.1901
  0.1680	  7.3098	  0.2041
  0.1840	  7.5976	  0.2237
  0.2000	  7.4257	  0.2017
  0.2160	  7.2584	  0.1988
  0.2320	  7.1558	  0.1767
  0.2480	  6.8838	  0.1566
  0.2640	  6.3710	  0.1217
  0.2800	  6.3678	  0.1141
  0.2960	  5.7451	  0.0901
  0.3120	  5.5303	  0.0825
  0.3280	  5.3677	  0.0769
  0.3440	  5.1672	  0.0711
  0.3600	  5.1202	  0.0695
  0.3760	  5.0913	  0.0685
  0.3920	  5.2710	  0.0716
  0.4080	  5.2335	  0.0706
  0.4240	  5.4576	  0.0743
  0.4400	  5.5995	  0.0773
  0.4560	  5.6284	  0.0781
  0.4720	  5.9542	  0.0867
  0.4880	  5.9838	  0.0877
  0.5040	  6.0766	  0.0908
  0.5200	  5.9780	  0.0894
  0.5360	  6.0528	  0.0919
  0.5520	  5.5135	  0.0787
  0.5680	  4.7695	  0.0668
  0.5840	  4.2602	  0.0613
  0.6000	  3.9437	  0.0590
  0.6160	  3.7447	  0.0580
  0.6320	  3.7722	  0.0588
  0.6480	  3.7436	  0.0593
  0.6640	  3.8566	  0.0612
  0.6800	  3.9213	  0.0630
  0.6960	  4.0799	  0.0661
  0.7120	  4.0868	  0.0681
  0.7280	  4.1737	  0.0708
  0.7440	  4.5032	  0.0790
  0.7600	  4.7006	  0.0862
  0.7760	  4.8867	  0.0948
  0.7920	  0.0000	  0.0000
