# distance (nm)	f (kT)	df (kT)
  0.0080	  2.7293	  0.0403
  0.0240	  0.7750	  0.0227
  0.0400	  0.0799	  0.0207
  0.0560	  0.0000	  0.0000
  0.0720	  0.5385	  0.0279
  0.0880	  1.5229	  0.0407
  0.1040	  2.7019	  0.0679
  0.1200	  3.3014	  0.0940
  0.1360	  4.0143	  0.1311
  0.1520	  4.2874	  0.1472
  0.1680	  4.6943	  0.1714
  0.1840	  4.8438	  0.1782
  0.2000	  4.7220	  0.1592
  0.2160	  4.8320	  0.1600
  0.2320	  4.7797	  0.1473
  0.2480	  4.6996	  0.1290
  0.2640	  4.3821	  0.1027
  0.2800	  4.4268	  0.0941
  0.2960	  4.1651	  0.0755
  0.3120	  4.1588	  0.0677
  0.3280	  4.3003	  0.0629
  0.3440	  4.2528	  0.0563
  0.3600	  4.4443	  0.0550
  0.3760	  4.6305	  0.0541
  0.3920	  5.0702	  0.0580
  0.4080	  5.2911	  0.0575
  0.4240	  5.6944	  0.0615
  0.4400	  6.1304	  0.0648
  0.4560	  6.4629	  0.0663
  0.4720	  7.0105	  0.0745
  0.4880	  7.3975	  0.0763
  0.5040	  7.8126	  0.0801
  0.5200	  8.0691	  0.0772
  0.5360	  8.3581	  0.0762
  0.5520	  8.1993	  0.0623
  0.5680	  7.9723	  0.0502
  0.5840	  8.0696	  0.0455
  0.6000	  8.3185	  0.0429
  0.6160	  8.6800	  0.0419
  0.6320	  9.2873	  0.0429
  0.6480	  9.8556	  0.0439
  0.6640	 10.5253	  0.0463
  0.6800	 11.1807	  0.0485
  0.6960	 11.9182	  0.0520
  0.7120	 12.5844	  0.0544
  0.7280	 13.3436	  0.0576
  0.7440	 14.2840	  0.0669
  0.7600	 15.1498	  0.0739
  0.7760	 15.9909	  0.0835
  0.7920	 16.1928	  0.0638
