# distance (nm)	f (kT)	df (kT)
  0.0080	  2.5409	  0.0390
  0.0240	  0.5844	  0.0205
  0.0400	  0.0000	  0.0000
  0.0560	  0.1828	  0.0204
  0.0720	  1.1406	  0.0279
  0.0880	  2.4173	  0.0485
  0.1040	  3.3784	  0.0837
  0.1200	  3.9848	  0.1084
  0.1360	  4.8326	  0.1588
  0.1520	  5.0416	  0.1697
  0.1680	  5.4690	  0.2058
  0.1840	  5.4736	  0.2117
  0.2000	  5.2149	  0.1911
  0.2160	  4.9668	  0.1862
  0.2320	  4.6963	  0.1662
  0.2480	  4.2820	  0.1459
  0.2640	  3.7119	  0.1113
  0.2800	  3.6216	  0.1054
  0.2960	  2.9824	  0.0775
  0.3120	  2.8138	  0.0693
  0.3280	  2.6204	  0.0623
  0.3440	  2.4388	  0.0551
  0.3600	  2.4854	  0.0535
  0.3760	  2.5455	  0.0522
  0.3920	  2.8549	  0.0562
  0.4080	  2.9730	  0.0556
  0.4240	  3.3192	  0.0599
  0.4400	  3.6037	  0.0630
  0.4560	  3.8622	  0.0654
  0.4720	  4.3502	  0.0737
  0.4880	  4.6000	  0.0750
  0.5040	  4.9504	  0.0788
  0.5200	  5.1558	  0.0779
  0.5360	  5.5400	  0.0814
  0.5520	  5.3708	  0.0665
  0.5680	  4.9656	  0.0522
  0.5840	  4.7509	  0.0452
  0.6000	  4.7626	  0.0421
  0.6160	  4.9233	  0.0409
  0.6320	  5.3505	  0.0419
  0.6480	  5.7881	  0.0429
  0.6640	  6.3618	  0.0451
  0.6800	  6.9121	  0.0474
  0.6960	  7.5486	  0.0508
  0.7120	  8.0953	  0.0532
  0.7280	  8.6818	  0.0563
  0.7440	  9.5416	  0.0656
  0.7600	 10.2470	  0.0723
  0.7760	 11.0265	  0.0822
  0.7920	 11.0101	  0.0612
