# distance (nm)	f (kT)	df (kT)
  0.0080	  2.4833	  0.0390
  0.0240	  0.5080	  0.0205
  0.0400	  0.0000	  0.0000
  0.0560	  0.3809	  0.0208
  0.0720	  1.6059	  0.0311
  0.0880	  2.8793	  0.0603
  0.1040	  3.6776	  0.0939
  0.1200	  4.3906	  0.1244
  0.1360	  5.2877	  0.1936
  0.1520	  5.5256	  0.1980
  0.1680	  5.9011	  0.2448
  0.1840	  5.7493	  0.2639
  0.2000	  5.3455	  0.2315
  0.2160	  4.7601	  0.2145
  0.2320	  4.2944	  0.1965
  0.2480	  3.5288	  0.1629
  0.2640	  2.7354	  0.1250
  0.2800	  2.4254	  0.1193
  0.2960	  1.5186	  0.0848
  0.3120	  1.1423	  0.0757
  0.3280	  0.6995	  0.0654
  0.3440	  0.3745	  0.0578
  0.3600	  0.2623	  0.0561
  0.3760	  0.1860	  0.0548
  0.3920	  0.3756	  0.0587
  0.4080	  0.3781	  0.0581
  0.4240	  0.6277	  0.0631
  0.4400	  0.7832	  0.0661
  0.4560	  0.9391	  0.0687
  0.4720	  1.3367	  0.0782
  0.4880	  1.4565	  0.0796
  0.5040	  1.6838	  0.0848
  0.5200	  1.8171	  0.0839
  0.5360	  2.1621	  0.0907
  0.5520	  2.0006	  0.0754
  0.5680	  1.4849	  0.0571
  0.5840	  1.0315	  0.0479
  0.6000	  0.8408	  0.0440
  0.6160	  0.8241	  0.0422
  0.6320	  1.0762	  0.0432
  0.6480	  1.3713	  0.0442
  0.6640	  1.8319	  0.0468
  0.6800	  2.2875	  0.0493
  0.6960	  2.7984	  0.0531
  0.7120	  3.2422	  0.0556
  0.7280	  3.6679	  0.0587
  0.7440	  4.4146	  0.0693
  0.7600	  4.9874	  0.0763
  0.7760	  5.6716	  0.0875
  0.7920	  5.4005	  0.0616
