# distance (nm)	f (kT)	df (kT)
  0.0080	 15.9344	  0.0652
  0.0240	 13.7410	  0.0559
  0.0400	 13.1217	  0.0550
  0.0560	 13.5162	  0.0559
  0.0720	 14.7294	  0.0641
  0.0880	 15.6602	  0.0899
  0.1040	 16.1754	  0.1190
  0.1200	 16.7913	  0.1558
  0.1360	 17.4745	  0.2365
  0.1520	 17.6195	  0.2497
  0.1680	 17.6336	  0.2972
  0.1840	 16.9796	  0.3517
  0.2000	 16.2289	  0.2858
  0.2160	 15.0016	  0.2517
  0.2320	 14.0033	  0.2581
  0.2480	 12.6170	  0.1921
  0.2640	 11.3071	  0.1523
  0.2800	 10.4674	  0.1463
  0.2960	  9.0112	  0.1073
  0.3120	  8.1314	  0.0966
  0.3280	  7.1936	  0.0844
  0.3440	  6.4639	  0.0767
  0.3600	  5.9147	  0.0745
  0.3760	  5.4486	  0.0728
  0.3920	  5.2672	  0.0761
  0.4080	  4.8955	  0.0753
  0.4240	  4.7807	  0.0798
  0.4400	  4.5629	  0.0817
  0.4560	  4.3761	  0.0840
  0.4720	  4.4042	  0.0938
  0.4880	  4.1300	  0.0953
  0.5040	  3.9554	  0.1004
  0.5200	  3.7683	  0.1003
  0.5360	  3.7982	  0.1091
  0.5520	  3.3730	  0.0964
  0.5680	  2.5481	  0.0745
  0.5840	  1.5941	  0.0633
  0.6000	  0.9486	  0.0583
  0.6160	  0.5043	  0.0557
  0.6320	  0.3286	  0.0559
  0.6480	  0.2247	  0.0564
  0.6640	  0.3053	  0.0585
  0.6800	  0.4234	  0.0608
  0.6960	  0.5395	  0.0644
  0.7120	  0.6252	  0.0671
  0.7280	  0.6476	  0.0694
  0.7440	  1.0317	  0.0800
  0.7600	  1.2088	  0.0876
  0.7760	  1.5218	  0.1002
  0.7920	  0.0000	  0.0000
