# distance (nm)	f (kT)	df (kT)
  0.0020	 24.4366	  0.0093
  0.0060	 22.3019	  0.0039
  0.0100	 21.1128	  0.0028
  0.0140	 20.2633	  0.0024
  0.0180	 19.5849	  0.0022
  0.0220	 19.0204	  0.0021
  0.0260	 18.5344	  0.0020
  0.0300	 18.1087	  0.0020
  0.0340	 17.7344	  0.0020
  0.0380	 17.4019	  0.0019
  0.0420	 17.1091	  0.0019
  0.0460	 16.8481	  0.0020
  0.0500	 16.6227	  0.0020
  0.0540	 16.4263	  0.0020
  0.0580	 16.2622	  0.0020
  0.0620	 16.1269	  0.0021
  0.0660	 16.0220	  0.0022
  0.0700	 15.9466	  0.0023
  0.0740	 15.8995	  0.0024
  0.0780	 15.8786	  0.0025
  0.0820	 15.8854	  0.0027
  0.0860	 15.9170	  0.0029
  0.0900	 15.9714	  0.0032
  0.0940	 16.0367	  0.0035
  0.0980	 16.1120	  0.0038
  0.1020	 16.1905	  0.0042
  0.1060	 16.2756	  0.0046
  0.1100	 16.3227	  0.0050
  0.1140	 16.3684	  0.0055
  0.1180	 16.3892	  0.0059
  0.1220	 16.3843	  0.0064
  0.1260	 16.3724	  0.0069
  0.1300	 16.3296	  0.0073
  0.1340	 16.2822	  0.0077
  0.1380	 16.2299	  0.0081
  0.1420	 16.1641	  0.0085
  0.1460	 16.0710	  0.0087
  0.1500	 15.9818	  0.0090
  0.1540	 15.9127	  0.0094
  0.1580	 15.8173	  0.0097
  0.1620	 15.7085	  0.0099
  0.1660	 15.5915	  0.0100
  0.1700	 15.4759	  0.0102
  0.1740	 15.3725	  0.0104
  0.1780	 15.2366	  0.0104
  0.1820	 15.1303	  0.0106
  0.1860	 14.9716	  0.0105
  0.1900	 14.8437	  0.0106
  0.1940	 14.6695	  0.0104
  0.1980	 14.5434	  0.0104
  0.2020	 14.3802	  0.0102
  0.2060	 14.2336	  0.0101
  0.2100	 14.0834	  0.0100
  0.2140	 13.9101	  0.0098
  0.2180	 13.7474	  0.0096
  0.2220	 13.5954	  0.0095
  0.2260	 13.4253	  0.0092
  0.2300	 13.2349	  0.0089
  0.2340	 13.0626	  0.0087
  0.2380	 12.8796	  0.0084
  0.2420	 12.7128	  0.0082
  0.2460	 12.5371	  0.0079
  0.2500	 12.3621	  0.0077
  0.2540	 12.1718	  0.0074
  0.2580	 11.9985	  0.0072
  0.2620	 11.8158	  0.0069
  0.2660	 11.6517	  0.0067
  0.2700	 11.4697	  0.0064
  0.2740	 11.3057	  0.0063
  0.2780	 11.1294	  0.0060
  0.2820	 10.9594	  0.0058
  0.2860	 10.7928	  0.0056
  0.2900	 10.6269	  0.0055
  0.2940	 10.4567	  0.0053
  0.2980	 10.3031	  0.0052
  0.3020	 10.1445	  0.0050
  0.3060	  9.9943	  0.0049
  0.3100	  9.8441	  0.0048
  0.3140	  9.6976	  0.0047
  0.3180	  9.5584	  0.0046
  0.3220	  9.4166	  0.0045
  0.3260	  9.2810	  0.0044
  0.3300	  9.1402	  0.0043
  0.3340	  9.0144	  0.0043
  0.3380	  8.8920	  0.0042
  0.3420	  8.7640	  0.0042
  0.3460	  8.6609	  0.0042
  0.3500	  8.5346	  0.0041
  0.3540	  8.4252	  0.0041
  0.3580	  8.3210	  0.0041
  0.3620	  8.2054	  0.0041
  0.3660	  8.0988	  0.0040
  0.3700	  8.0059	  0.0040
  0.3740	  7.9148	  0.0041
  0.3780	  7.8208	  0.0041
  0.3820	  7.7249	  0.0041
  0.3860	  7.6413	  0.0041
  0.3900	  7.5592	  0.0041
  0.3940	  7.4700	  0.0041
  0.3980	  7.3887	  0.0042
  0.4020	  7.3043	  0.0042
  0.4060	  7.2298	  0.0042
  0.4100	  7.1579	  0.0043
  0.4140	  7.0819	  0.0043
  0.4180	  7.0160	  0.0044
  0.4220	  6.9469	  0.0044
  0.4260	  6.8799	  0.0045
  0.4300	  6.7964	  0.0045
  0.4340	  6.7392	  0.0046
  0.4380	  6.6811	  0.0047
  0.4420	  6.6191	  0.0047
  0.4460	  6.5521	  0.0048
  0.4500	  6.4744	  0.0048
  0.4540	  6.4247	  0.0049
  0.4580	  6.3644	  0.0050
  0.4620	  6.2956	  0.0050
  0.4660	  6.2466	  0.0051
  0.4700	  6.1846	  0.0052
  0.4740	  6.1257	  0.0052
  0.4780	  6.0626	  0.0053
  0.4820	  6.0058	  0.0054
  0.4860	  5.9355	  0.0054
  0.4900	  5.8823	  0.0055
  0.4940	  5.8307	  0.0056
  0.4980	  5.7479	  0.0056
  0.5020	  5.6750	  0.0056
  0.5060	  5.5937	  0.0057
  0.5100	  5.4994	  0.0057
  0.5140	  5.3906	  0.0057
  0.5180	  5.2691	  0.0057
  0.5220	  5.1186	  0.0056
  0.5260	  4.9711	  0.0055
  0.5300	  4.7971	  0.0053
  0.5340	  4.6116	  0.0051
  0.5380	  4.4167	  0.0049
  0.5420	  4.2293	  0.0046
  0.5460	  4.0452	  0.0044
  0.5500	  3.8589	  0.0041
  0.5540	  3.6800	  0.0039
  0.5580	  3.5030	  0.0037
  0.5620	  3.3432	  0.0035
  0.5660	  3.1870	  0.0033
  0.5700	  3.0487	  0.0032
  0.5740	  2.9131	  0.0031
  0.5780	  2.7926	  0.0030
  0.5820	  2.6815	  0.0029
  0.5860	  2.5801	  0.0028
  0.5900	  2.4910	  0.0027
  0.5940	  2.4049	  0.0027
  0.5980	  2.3353	  0.0027
  0.6020	  2.2773	  0.0026
  0.6060	  2.2211	  0.0026
  0.6100	  2.1716	  0.0026
  0.6140	  2.1307	  0.0026
  0.6180	  2.0956	  0.0026
  0.6220	  2.0708	  0.0026
  0.6260	  2.0438	  0.0026
  0.6300	  2.0258	  0.0026
  0.6340	  2.0122	  0.0026
  0.6380	  2.0072	  0.0027
