# distance (nm)	f (kT)	df (kT)
  0.0020	 22.8512	  0.0093
  0.0060	 20.7218	  0.0038
  0.0100	 19.5433	  0.0026
  0.0140	 18.7096	  0.0022
  0.0180	 18.0520	  0.0020
  0.0220	 17.5145	  0.0019
  0.0260	 17.0617	  0.0018
  0.0300	 16.6757	  0.0018
  0.0340	 16.3487	  0.0018
  0.0380	 16.0711	  0.0018
  0.0420	 15.8418	  0.0018
  0.0460	 15.6534	  0.0018
  0.0500	 15.5106	  0.0018
  0.0540	 15.4075	  0.0018
  0.0580	 15.3473	  0.0019
  0.0620	 15.3273	  0.0019
  0.0660	 15.3491	  0.0020
  0.0700	 15.4094	  0.0021
  0.0740	 15.5049	  0.0022
  0.0780	 15.6299	  0.0023
  0.0820	 15.7805	  0.0025
  0.0860	 15.9414	  0.0028
  0.0900	 16.1024	  0.0031
  0.0940	 16.2413	  0.0035
  0.0980	 16.3592	  0.0040
  0.1020	 16.4416	  0.0045
  0.1060	 16.5012	  0.0050
  0.1100	 16.5273	  0.0054
  0.1140	 16.5489	  0.0059
  0.1180	 16.5475	  0.0063
  0.1220	 16.5376	  0.0068
  0.1260	 16.5338	  0.0072
  0.1300	 16.5026	  0.0076
  0.1340	 16.4806	  0.0081
  0.1380	 16.4449	  0.0085
  0.1420	 16.4163	  0.0089
  0.1460	 16.3395	  0.0092
  0.1500	 16.2762	  0.0095
  0.1540	 16.2252	  0.0099
  0.1580	 16.1462	  0.0102
  0.1620	 16.0622	  0.0105
  0.1660	 15.9585	  0.0107
  0.1700	 15.8549	  0.0108
  0.1740	 15.7440	  0.0110
  0.1780	 15.6173	  0.0110
  0.1820	 15.5194	  0.0112
  0.1860	 15.3584	  0.0111
  0.1900	 15.2303	  0.0112
  0.1940	 15.0385	  0.0109
  0.1980	 14.9103	  0.0109
  0.2020	 14.7453	  0.0108
  0.2060	 14.5659	  0.0106
  0.2100	 14.4023	  0.0105
  0.2140	 14.2126	  0.0102
  0.2180	 14.0338	  0.0100
  0.2220	 13.8571	  0.0098
  0.2260	 13.6623	  0.0095
  0.2300	 13.4456	  0.0091
  0.2340	 13.2468	  0.0088
  0.2380	 13.0295	  0.0085
  0.2420	 12.8364	  0.0082
  0.2460	 12.6293	  0.0079
  0.2500	 12.4283	  0.0076
  0.2540	 12.2051	  0.0072
  0.2580	 12.0017	  0.0070
  0.2620	 11.7828	  0.0066
  0.2660	 11.5909	  0.0064
  0.2700	 11.3761	  0.0061
  0.2740	 11.1884	  0.0059
  0.2780	 10.9836	  0.0056
  0.2820	 10.7846	  0.0054
  0.2860	 10.5856	  0.0052
  0.2900	 10.3992	  0.0050
  0.2940	 10.2063	  0.0048
  0.2980	 10.0248	  0.0046
  0.3020	  9.8459	  0.0045
  0.3060	  9.6772	  0.0043
  0.3100	  9.5014	  0.0042
  0.3140	  9.3403	  0.0041
  0.3180	  9.1843	  0.0040
  0.3220	  9.0283	  0.0039
  0.3260	  8.8821	  0.0038
  0.3300	  8.7295	  0.0037
  0.3340	  8.5887	  0.0036
  0.3380	  8.4568	  0.0036
  0.3420	  8.3225	  0.0035
  0.3460	  8.2114	  0.0035
  0.3500	  8.0782	  0.0035
  0.3540	  7.9664	  0.0034
  0.3580	  7.8568	  0.0034
  0.3620	  7.7461	  0.0034
  0.3660	  7.6378	  0.0034
  0.3700	  7.5417	  0.0034
  0.3740	  7.4534	  0.0034
  0.3780	  7.3592	  0.0034
  0.3820	  7.2668	  0.0034
  0.3860	  7.1882	  0.0034
  0.3900	  7.1100	  0.0034
  0.3940	  7.0238	  0.0034
  0.3980	  6.9494	  0.0035
  0.4020	  6.8722	  0.0035
  0.4060	  6.8057	  0.0035
  0.4100	  6.7351	  0.0035
  0.4140	  6.6707	  0.0036
  0.4180	  6.6143	  0.0036
  0.4220	  6.5431	  0.0037
  0.4260	  6.4908	  0.0037
  0.4300	  6.4232	  0.0038
  0.4340	  6.3648	  0.0038
  0.4380	  6.3164	  0.0039
  0.4420	  6.2624	  0.0039
  0.4460	  6.2101	  0.0040
  0.4500	  6.1422	  0.0040
  0.4540	  6.0962	  0.0041
  0.4580	  6.0484	  0.0041
  0.4620	  5.9932	  0.0042
  0.4660	  5.9501	  0.0043
  0.4700	  5.8970	  0.0043
  0.4740	  5.8469	  0.0044
  0.4780	  5.7951	  0.0044
  0.4820	  5.7471	  0.0045
  0.4860	  5.6955	  0.0045
  0.4900	  5.6474	  0.0046
  0.4940	  5.6081	  0.0047
  0.4980	  5.5470	  0.0047
  0.5020	  5.4967	  0.0047
  0.5060	  5.4445	  0.0048
  0.5100	  5.3934	  0.0048
  0.5140	  5.3344	  0.0049
  0.5180	  5.2774	  0.0049
  0.5220	  5.1902	  0.0048
  0.5260	  5.1093	  0.0048
  0.5300	  4.9956	  0.0047
  0.5340	  4.8646	  0.0045
  0.5380	  4.7073	  0.0044
  0.5420	  4.5324	  0.0042
  0.5460	  4.3475	  0.0040
  0.5500	  4.1493	  0.0038
  0.5540	  3.9419	  0.0036
  0.5580	  3.7294	  0.0034
  0.5620	  3.5301	  0.0032
  0.5660	  3.3325	  0.0030
  0.5700	  3.1489	  0.0028
  0.5740	  2.9751	  0.0027
  0.5780	  2.8117	  0.0026
  0.5820	  2.6649	  0.0025
  0.5860	  2.5262	  0.0024
  0.5900	  2.4072	  0.0024
  0.5940	  2.2939	  0.0023
  0.5980	  2.1969	  0.0023
  0.6020	  2.1163	  0.0022
  0.6060	  2.0378	  0.0022
  0.6100	  1.9750	  0.0022
  0.6140	  1.9202	  0.0022
  0.6180	  1.8740	  0.0021
  0.6220	  1.8411	  0.0022
  0.6260	  1.8086	  0.0022
  0.6300	  1.7874	  0.0022
  0.6340	  1.7711	  0.0022
  0.6380	  1.7653	  0.0022
  0.6420	  1.7603	  0.0022
  0.6460	  1.7549	  0.0022
  0.6500	  1.7605	  0.0023
  0.6540	  1.7667	  0.0023
  0.6580	  1.7763	  0.0023
  0.6620	  1.7794	  0.0024
  0.6660	  1.7925	  0.0024
  0.6700	  1.8031	  0.0024
  0.6740	  1.8175	  0.0025
  0.6780	  1.8257	  0.0025
  0.6820	  1.8426	  0.0026
  0.6860	  1.8563	  0.0026
  0.6900	  1.8779	  0.0027
  0.6940	  1.8931	  0.0027
  0.6980	  1.9135	  0.0027
  0.7020	  1.9363	  0.0028
  0.7060	  1.9620	  0.0029
  0.7100	  1.9851	  0.0029
  0.7140	  2.0200	  0.0030
  0.7180	  2.0570	  0.0030
  0.7220	  2.0880	  0.0031
  0.7260	  2.1318	  0.0032
  0.7300	  2.1755	  0.0033
  0.7340	  2.2223	  0.0034
  0.7380	  2.2684	  0.0035
  0.7420	  2.3160	  0.0036
  0.7460	  2.3775	  0.0037
  0.7500	  2.4336	  0.0038
  0.7540	  2.4859	  0.0039
  0.7580	  2.5380	  0.0041
  0.7620	  2.5987	  0.0042
  0.7660	  2.6612	  0.0044
  0.7700	  2.7084	  0.0045
  0.7740	  2.7676	  0.0046
  0.7780	  2.8232	  0.0048
  0.7820	  2.8897	  0.0050
  0.7860	  2.9486	  0.0052
  0.7900	  3.0056	  0.0053
  0.7940	  3.0545	  0.0055
  0.7980	  0.0000	  0.0000
