# distance (nm)	f (kT)	df (kT)
  0.0020	  9.4742	  0.0093
  0.0060	  7.4097	  0.0040
  0.0100	  6.3121	  0.0029
  0.0140	  5.5704	  0.0026
  0.0180	  5.0155	  0.0024
  0.0220	  4.5926	  0.0023
  0.0260	  4.2662	  0.0023
  0.0300	  4.0196	  0.0022
  0.0340	  3.8464	  0.0022
  0.0380	  3.7381	  0.0022
  0.0420	  3.6946	  0.0022
  0.0460	  3.7099	  0.0022
  0.0500	  3.7898	  0.0022
  0.0540	  3.9277	  0.0023
  0.0580	  4.1254	  0.0023
  0.0620	  4.3765	  0.0024
  0.0660	  4.6753	  0.0025
  0.0700	  5.0041	  0.0026
  0.0740	  5.3401	  0.0029
  0.0780	  5.6620	  0.0032
  0.0820	  5.9559	  0.0037
  0.0860	  6.2113	  0.0041
  0.0900	  6.4340	  0.0046
  0.0940	  6.6257	  0.0051
  0.0980	  6.8084	  0.0056
  0.1020	  6.9710	  0.0061
  0.1060	  7.1366	  0.0066
  0.1100	  7.2869	  0.0072
  0.1140	  7.4366	  0.0077
  0.1180	  7.5793	  0.0083
  0.1220	  7.6961	  0.0089
  0.1260	  7.8295	  0.0095
  0.1300	  7.9262	  0.0101
  0.1340	  8.0477	  0.0107
  0.1380	  8.1278	  0.0113
  0.1420	  8.2357	  0.0120
  0.1460	  8.2584	  0.0124
  0.1500	  8.3153	  0.0129
  0.1540	  8.3537	  0.0135
  0.1580	  8.3807	  0.0139
  0.1620	  8.4016	  0.0144
  0.1660	  8.3639	  0.0146
  0.1700	  8.3580	  0.0149
  0.1740	  8.2924	  0.0150
  0.1780	  8.2500	  0.0151
  0.1820	  8.2187	  0.0155
  0.1860	  8.1174	  0.0153
  0.1900	  8.0435	  0.0153
  0.1940	  7.8884	  0.0148
  0.1980	  7.7971	  0.0149
  0.2020	  7.6694	  0.0148
  0.2060	  7.5187	  0.0143
  0.2100	  7.3820	  0.0141
  0.2140	  7.2114	  0.0136
  0.2180	  7.0453	  0.0133
  0.2220	  6.8777	  0.0130
  0.2260	  6.7043	  0.0126
  0.2300	  6.4909	  0.0120
  0.2340	  6.2964	  0.0115
  0.2380	  6.0711	  0.0110
  0.2420	  5.8833	  0.0106
  0.2460	  5.6765	  0.0101
  0.2500	  5.4764	  0.0097
  0.2540	  5.2524	  0.0091
  0.2580	  5.0479	  0.0087
  0.2620	  4.8266	  0.0082
  0.2660	  4.6328	  0.0079
  0.2700	  4.4212	  0.0075
  0.2740	  4.2414	  0.0072
  0.2780	  4.0356	  0.0068
  0.2820	  3.8438	  0.0065
  0.2860	  3.6509	  0.0062
  0.2900	  3.4748	  0.0059
  0.2940	  3.3006	  0.0056
  0.2980	  3.1287	  0.0054
  0.3020	  2.9737	  0.0052
  0.3060	  2.8246	  0.0050
  0.3100	  2.6694	  0.0048
  0.3140	  2.5402	  0.0047
  0.3180	  2.4102	  0.0045
  0.3220	  2.2880	  0.0044
  0.3260	  2.1757	  0.0043
  0.3300	  2.0599	  0.0042
  0.3340	  1.9598	  0.0041
  0.3380	  1.8666	  0.0040
  0.3420	  1.7802	  0.0040
  0.3460	  1.7163	  0.0039
  0.3500	  1.6318	  0.0039
  0.3540	  1.5735	  0.0038
  0.3580	  1.5204	  0.0038
  0.3620	  1.4674	  0.0038
  0.3660	  1.4165	  0.0038
  0.3700	  1.3766	  0.0038
  0.3740	  1.3513	  0.0038
  0.3780	  1.3208	  0.0038
  0.3820	  1.2958	  0.0038
  0.3860	  1.2842	  0.0038
  0.3900	  1.2730	  0.0038
  0.3940	  1.2562	  0.0038
  0.3980	  1.2508	  0.0038
  0.4020	  1.2461	  0.0039
  0.4060	  1.2508	  0.0039
  0.4100	  1.2514	  0.0039
  0.4140	  1.2620	  0.0040
  0.4180	  1.2752	  0.0040
  0.4220	  1.2729	  0.0041
  0.4260	  1.2984	  0.0041
  0.4300	  1.3149	  0.0042
  0.4340	  1.3218	  0.0042
  0.4380	  1.3497	  0.0043
  0.4420	  1.3705	  0.0043
  0.4460	  1.3941	  0.0044
  0.4500	  1.4054	  0.0044
  0.4540	  1.4280	  0.0045
  0.4580	  1.4609	  0.0046
  0.4620	  1.4812	  0.0046
  0.4660	  1.5120	  0.0047
  0.4700	  1.5348	  0.0048
  0.4740	  1.5590	  0.0049
  0.4780	  1.5854	  0.0049
  0.4820	  1.6154	  0.0050
  0.4860	  1.6355	  0.0051
  0.4900	  1.6603	  0.0051
  0.4940	  1.6979	  0.0052
  0.4980	  1.7086	  0.0052
  0.5020	  1.7347	  0.0053
  0.5060	  1.7597	  0.0054
  0.5100	  1.7827	  0.0054
  0.5140	  1.8093	  0.0055
  0.5180	  1.8393	  0.0056
  0.5220	  1.8477	  0.0056
  0.5260	  1.8694	  0.0056
  0.5300	  1.8887	  0.0056
  0.5340	  1.8894	  0.0056
  0.5380	  1.8789	  0.0055
