# distance (nm)	f (kT)	df (kT)
  0.0020	  6.6267	  0.0104
  0.0060	  4.7109	  0.0042
  0.0100	  3.7555	  0.0028
  0.0140	  3.1515	  0.0023
  0.0180	  2.7258	  0.0020
  0.0220	  2.4222	  0.0019
  0.0260	  2.2056	  0.0018
  0.0300	  2.0577	  0.0018
  0.0340	  1.9685	  0.0018
  0.0380	  1.9319	  0.0017
  0.0420	  1.9439	  0.0018
  0.0460	  1.9985	  0.0018
  0.0500	  2.1013	  0.0018
  0.0540	  2.2438	  0.0018
  0.0580	  2.4323	  0.0019
  0.0620	  2.6638	  0.0020
  0.0660	  2.9386	  0.0020
  0.0700	  3.2542	  0.0022
  0.0740	  3.6041	  0.0023
  0.0780	  3.9804	  0.0025
  0.0820	  4.3747	  0.0028
  0.0860	  4.7618	  0.0032
  0.0900	  5.1397	  0.0037
  0.0940	  5.4766	  0.0043
  0.0980	  5.7830	  0.0048
  0.1020	  6.0566	  0.0054
  0.1060	  6.3030	  0.0060
  0.1100	  6.5260	  0.0065
  0.1140	  6.7424	  0.0070
  0.1180	  6.9366	  0.0075
  0.1220	  7.1360	  0.0080
  0.1260	  7.3228	  0.0086
  0.1300	  7.4912	  0.0090
  0.1340	  7.6646	  0.0096
  0.1380	  7.8257	  0.0101
  0.1420	  7.9814	  0.0106
  0.1460	  8.0877	  0.0109
  0.1500	  8.2192	  0.0113
  0.1540	  8.3356	  0.0118
  0.1580	  8.4428	  0.0121
  0.1620	  8.5463	  0.0124
  0.1660	  8.5866	  0.0126
  0.1700	  8.6653	  0.0128
  0.1740	  8.7067	  0.0129
  0.1780	  8.7498	  0.0129
  0.1820	  8.8177	  0.0132
  0.1860	  8.8090	  0.0130
  0.1900	  8.8461	  0.0130
  0.1940	  8.8027	  0.0127
  0.1980	  8.8173	  0.0127
  0.2020	  8.8091	  0.0125
  0.2060	  8.7657	  0.0122
  0.2100	  8.7452	  0.0121
  0.2140	  8.7038	  0.0117
  0.2180	  8.6629	  0.0114
  0.2220	  8.6263	  0.0112
  0.2260	  8.5569	  0.0108
  0.2300	  8.4781	  0.0103
  0.2340	  8.4082	  0.0100
  0.2380	  8.3195	  0.0095
  0.2420	  8.2551	  0.0092
  0.2460	  8.1750	  0.0088
  0.2500	  8.0963	  0.0085
  0.2540	  7.9927	  0.0081
  0.2580	  7.9138	  0.0077
  0.2620	  7.8167	  0.0073
  0.2660	  7.7469	  0.0071
  0.2700	  7.6557	  0.0067
  0.2740	  7.5859	  0.0065
  0.2780	  7.4968	  0.0062
  0.2820	  7.4109	  0.0059
  0.2860	  7.3271	  0.0056
  0.2900	  7.2575	  0.0054
  0.2940	  7.1770	  0.0052
  0.2980	  7.1068	  0.0050
  0.3020	  7.0434	  0.0048
  0.3060	  6.9841	  0.0046
  0.3100	  6.9172	  0.0045
  0.3140	  6.8670	  0.0043
  0.3180	  6.8246	  0.0042
  0.3220	  6.7752	  0.0041
  0.3260	  6.7371	  0.0040
  0.3300	  6.6955	  0.0039
  0.3340	  6.6590	  0.0038
  0.3380	  6.6333	  0.0038
  0.3420	  6.6075	  0.0037
  0.3460	  6.6007	  0.0037
  0.3500	  6.5732	  0.0036
  0.3540	  6.5669	  0.0036
  0.3580	  6.5619	  0.0036
  0.3620	  6.5551	  0.0035
  0.3660	  6.5497	  0.0035
  0.3700	  6.5552	  0.0035
  0.3740	  6.5698	  0.0035
  0.3780	  6.5781	  0.0035
  0.3820	  6.5876	  0.0035
  0.3860	  6.6080	  0.0035
