# distance (nm)	f (kT)	df (kT)
  0.0020	  9.2808	  0.0105
  0.0060	  7.3559	  0.0043
  0.0100	  6.3835	  0.0030
  0.0140	  5.7528	  0.0025
  0.0180	  5.2925	  0.0023
  0.0220	  4.9435	  0.0022
  0.0260	  4.6714	  0.0021
  0.0300	  4.4570	  0.0021
  0.0340	  4.2884	  0.0021
  0.0380	  4.1595	  0.0021
  0.0420	  4.0649	  0.0021
  0.0460	  3.9976	  0.0021
  0.0500	  3.9613	  0.0021
  0.0540	  3.9467	  0.0021
  0.0580	  3.9606	  0.0022
  0.0620	  3.9977	  0.0023
  0.0660	  4.0601	  0.0023
  0.0700	  4.1487	  0.0025
  0.0740	  4.2610	  0.0026
  0.0780	  4.3950	  0.0028
  0.0820	  4.5551	  0.0030
  0.0860	  4.7364	  0.0033
  0.0900	  4.9403	  0.0036
  0.0940	  5.1614	  0.0040
  0.0980	  5.3929	  0.0045
  0.1020	  5.6320	  0.0051
  0.1060	  5.8956	  0.0057
  0.1100	  6.1250	  0.0063
  0.1140	  6.3543	  0.0069
  0.1180	  6.5821	  0.0075
  0.1220	  6.7835	  0.0081
  0.1260	  6.9674	  0.0086
  0.1300	  7.1317	  0.0090
  0.1340	  7.2739	  0.0094
  0.1380	  7.4116	  0.0099
  0.1420	  7.5115	  0.0103
  0.1460	  7.5980	  0.0105
  0.1500	  7.6879	  0.0109
  0.1540	  7.7854	  0.0112
  0.1580	  7.8614	  0.0115
  0.1620	  7.9219	  0.0118
  0.1660	  7.9500	  0.0119
  0.1700	  8.0099	  0.0120
  0.1740	  8.0581	  0.0122
  0.1780	  8.0833	  0.0123
  0.1820	  8.1382	  0.0125
  0.1860	  8.1382	  0.0123
  0.1900	  8.1712	  0.0124
  0.1940	  8.1554	  0.0122
  0.1980	  8.1734	  0.0121
  0.2020	  8.1748	  0.0120
  0.2060	  8.1834	  0.0119
  0.2100	  8.1860	  0.0117
  0.2140	  8.1703	  0.0115
  0.2180	  8.1589	  0.0113
  0.2220	  8.1564	  0.0111
  0.2260	  8.1401	  0.0108
  0.2300	  8.0980	  0.0105
  0.2340	  8.0775	  0.0102
  0.2380	  8.0444	  0.0099
  0.2420	  8.0215	  0.0096
  0.2460	  8.0024	  0.0093
  0.2500	  7.9652	  0.0091
  0.2540	  7.9150	  0.0087
  0.2580	  7.8896	  0.0084
  0.2620	  7.8496	  0.0082
  0.2660	  7.8189	  0.0080
  0.2700	  7.7877	  0.0077
  0.2740	  7.7600	  0.0075
  0.2780	  7.7178	  0.0072
  0.2820	  7.6813	  0.0070
  0.2860	  7.6514	  0.0068
  0.2900	  7.6140	  0.0066
  0.2940	  7.5742	  0.0064
  0.2980	  7.5551	  0.0062
  0.3020	  7.5258	  0.0061
