# distance (nm)	f (kT)	df (kT)
  0.0020	  7.1162	  0.0104
  0.0060	  5.1983	  0.0042
  0.0100	  4.2389	  0.0028
  0.0140	  3.6285	  0.0023
  0.0180	  3.1945	  0.0020
  0.0220	  2.8800	  0.0019
  0.0260	  2.6499	  0.0018
  0.0300	  2.4859	  0.0018
  0.0340	  2.3774	  0.0018
  0.0380	  2.3184	  0.0017
  0.0420	  2.3044	  0.0017
  0.0460	  2.3291	  0.0018
  0.0500	  2.3979	  0.0018
  0.0540	  2.5020	  0.0018
  0.0580	  2.6480	  0.0019
  0.0620	  2.8325	  0.0019
  0.0660	  3.0567	  0.0020
  0.0700	  3.3197	  0.0022
  0.0740	  3.6172	  0.0023
  0.0780	  3.9445	  0.0025
  0.0820	  4.2981	  0.0027
  0.0860	  4.6583	  0.0030
  0.0900	  5.0243	  0.0034
  0.0940	  5.3658	  0.0039
  0.0980	  5.6830	  0.0044
  0.1020	  5.9669	  0.0050
  0.1060	  6.2202	  0.0056
  0.1100	  6.4397	  0.0061
  0.1140	  6.6484	  0.0067
  0.1180	  6.8293	  0.0071
  0.1220	  7.0167	  0.0076
  0.1260	  7.1891	  0.0081
  0.1300	  7.3437	  0.0086
  0.1340	  7.5021	  0.0091
  0.1380	  7.6518	  0.0096
  0.1420	  7.7935	  0.0100
  0.1460	  7.8908	  0.0103
  0.1500	  8.0104	  0.0107
  0.1540	  8.1211	  0.0111
  0.1580	  8.2195	  0.0114
  0.1620	  8.3113	  0.0117
  0.1660	  8.3542	  0.0119
  0.1700	  8.4253	  0.0120
  0.1740	  8.4707	  0.0122
  0.1780	  8.5085	  0.0122
  0.1820	  8.5740	  0.0124
  0.1860	  8.5659	  0.0122
  0.1900	  8.6045	  0.0123
  0.1940	  8.5684	  0.0120
  0.1980	  8.5856	  0.0119
  0.2020	  8.5837	  0.0118
  0.2060	  8.5498	  0.0116
  0.2100	  8.5359	  0.0114
  0.2140	  8.5035	  0.0111
  0.2180	  8.4706	  0.0108
  0.2220	  8.4439	  0.0106
  0.2260	  8.3853	  0.0103
  0.2300	  8.3171	  0.0098
  0.2340	  8.2602	  0.0095
  0.2380	  8.1857	  0.0091
  0.2420	  8.1330	  0.0088
  0.2460	  8.0668	  0.0085
  0.2500	  8.0013	  0.0082
  0.2540	  7.9112	  0.0078
  0.2580	  7.8448	  0.0075
  0.2620	  7.7627	  0.0071
  0.2660	  7.7051	  0.0069
  0.2700	  7.6271	  0.0065
  0.2740	  7.5681	  0.0063
  0.2780	  7.4927	  0.0060
  0.2820	  7.4190	  0.0058
  0.2860	  7.3474	  0.0055
  0.2900	  7.2890	  0.0053
  0.2940	  7.2183	  0.0051
  0.2980	  7.1597	  0.0049
  0.3020	  7.1049	  0.0047
  0.3060	  7.0548	  0.0046
  0.3100	  6.9975	  0.0044
  0.3140	  6.9540	  0.0043
  0.3180	  6.9193	  0.0042
  0.3220	  6.8759	  0.0041
  0.3260	  6.8443	  0.0040
  0.3300	  6.8079	  0.0039
  0.3340	  6.7774	  0.0038
  0.3380	  6.7570	  0.0038
  0.3420	  6.7342	  0.0037
  0.3460	  6.7316	  0.0037
  0.3500	  6.7073	  0.0036
  0.3540	  6.7027	  0.0036
  0.3580	  6.6996	  0.0036
  0.3620	  6.6933	  0.0035
  0.3660	  6.6895	  0.0035
  0.3700	  6.6968	  0.0035
  0.3740	  6.7109	  0.0035
  0.3780	  6.7194	  0.0035
  0.3820	  6.7277	  0.0035
  0.3860	  6.7476	  0.0036
  0.3900	  6.7694	  0.0036
  0.3940	  6.7822	  0.0036
  0.3980	  6.8028	  0.0036
  0.4020	  6.8207	  0.0036
  0.4060	  6.8502	  0.0037
  0.4100	  6.8736	  0.0037
  0.4140	  6.9031	  0.0038
  0.4180	  6.9382	  0.0038
  0.4220	  6.9579	  0.0038
  0.4260	  6.9967	  0.0039
  0.4300	  7.0186	  0.0039
  0.4340	  7.0483	  0.0040
  0.4380	  7.0877	  0.0041
  0.4420	  7.1194	  0.0041
  0.4460	  7.1524	  0.0042
  0.4500	  7.1707	  0.0042
  0.4540	  7.2051	  0.0043
  0.4580	  7.2402	  0.0043
  0.4620	  7.2658	  0.0044
  0.4660	  7.3037	  0.0045
  0.4700	  7.3291	  0.0045
  0.4740	  7.3560	  0.0046
  0.4780	  7.3825	  0.0047
  0.4820	  7.4103	  0.0047
  0.4860	  7.4303	  0.0048
  0.4900	  7.4596	  0.0049
  0.4940	  7.4872	  0.0049
  0.4980	  7.4949	  0.0050
  0.5020	  7.5171	  0.0050
  0.5060	  7.5294	  0.0051
  0.5100	  7.5473	  0.0051
  0.5140	  7.5500	  0.0052
  0.5180	  7.5605	  0.0052
  0.5220	  7.5340	  0.0051
  0.5260	  7.5184	  0.0051
  0.5300	  7.4621	  0.0050
  0.5340	  7.3892	  0.0049
  0.5380	  7.2896	  0.0047
  0.5420	  7.1679	  0.0045
  0.5460	  7.0393	  0.0043
  0.5500	  6.8917	  0.0041
  0.5540	  6.7383	  0.0039
  0.5580	  6.5705	  0.0037
  0.5620	  6.4193	  0.0035
  0.5660	  6.2676	  0.0033
  0.5700	  6.1253	  0.0031
  0.5740	  5.9952	  0.0030
  0.5780	  5.8681	  0.0029
  0.5820	  5.7631	  0.0028
  0.5860	  5.6615	  0.0027
  0.5900	  5.5780	  0.0026
  0.5940	  5.4977	  0.0026
  0.5980	  5.4330	  0.0025
  0.6020	  5.3837	  0.0025
  0.6060	  5.3339	  0.0025
  0.6100	  5.2989	  0.0025
  0.6140	  5.2721	  0.0024
  0.6180	  5.2499	  0.0024
  0.6220	  5.2404	  0.0024
  0.6260	  5.2301	  0.0024
  0.6300	  5.2289	  0.0025
  0.6340	  5.2329	  0.0025
  0.6380	  5.2455	  0.0025
  0.6420	  5.2569	  0.0025
  0.6460	  5.2671	  0.0025
  0.6500	  5.2878	  0.0026
  0.6540	  5.3066	  0.0026
  0.6580	  5.3283	  0.0026
  0.6620	  5.3404	  0.0027
  0.6660	  5.3647	  0.0027
  0.6700	  5.3828	  0.0028
  0.6740	  5.4044	  0.0028
  0.6780	  5.4204	  0.0028
  0.6820	  5.4436	  0.0029
  0.6860	  5.4621	  0.0029
  0.6900	  5.4881	  0.0030
  0.6940	  5.5063	  0.0030
  0.6980	  5.5303	  0.0031
  0.7020	  5.5524	  0.0032
  0.7060	  5.5805	  0.0032
  0.7100	  5.6042	  0.0033
  0.7140	  5.6386	  0.0034
  0.7180	  5.6752	  0.0034
  0.7220	  5.7042	  0.0035
  0.7260	  5.7467	  0.0036
  0.7300	  5.7892	  0.0037
  0.7340	  5.8328	  0.0038
  0.7380	  5.8750	  0.0039
  0.7420	  5.9212	  0.0040
  0.7460	  5.9767	  0.0041
  0.7500	  6.0287	  0.0043
  0.7540	  6.0790	  0.0044
  0.7580	  6.1270	  0.0045
  0.7620	  6.1823	  0.0047
  0.7660	  6.2407	  0.0049
  0.7700	  6.2828	  0.0050
  0.7740	  6.3350	  0.0052
  0.7780	  6.3857	  0.0053
  0.7820	  6.4412	  0.0055
  0.7860	  6.4964	  0.0057
  0.7900	  6.5483	  0.0059
  0.7940	  6.5904	  0.0061
  0.7980	  0.0000	  0.0000
