# distance (nm)	f (kT)	df (kT)
  0.0020	  8.3814	  0.0097
  0.0060	  6.3284	  0.0046
  0.0100	  5.2287	  0.0037
  0.0140	  4.4692	  0.0034
  0.0180	  3.8802	  0.0032
  0.0220	  3.4038	  0.0032
  0.0260	  3.0043	  0.0031
  0.0300	  2.6637	  0.0031
  0.0340	  2.3723	  0.0031
  0.0380	  2.1211	  0.0031
  0.0420	  1.9071	  0.0031
  0.0460	  1.7226	  0.0031
  0.0500	  1.5711	  0.0031
  0.0540	  1.4457	  0.0031
  0.0580	  1.3500	  0.0032
  0.0620	  1.2796	  0.0032
  0.0660	  1.2364	  0.0032
  0.0700	  1.2198	  0.0033
  0.0740	  1.2283	  0.0034
  0.0780	  1.2600	  0.0035
  0.0820	  1.3169	  0.0036
  0.0860	  1.3983	  0.0038
  0.0900	  1.5019	  0.0041
  0.0940	  1.6199	  0.0044
  0.0980	  1.7510	  0.0047
  0.1020	  1.8926	  0.0051
  0.1060	  2.0559	  0.0056
  0.1100	  2.1852	  0.0061
  0.1140	  2.3250	  0.0066
  0.1180	  2.4593	  0.0070
  0.1220	  2.5641	  0.0075
  0.1260	  2.6611	  0.0079
  0.1300	  2.7339	  0.0083
  0.1340	  2.7884	  0.0087
  0.1380	  2.8411	  0.0090
  0.1420	  2.8636	  0.0094
  0.1460	  2.8712	  0.0096
  0.1500	  2.8772	  0.0099
  0.1540	  2.9034	  0.0103
  0.1580	  2.8996	  0.0105
  0.1620	  2.8843	  0.0107
  0.1660	  2.8516	  0.0109
  0.1700	  2.8364	  0.0110
  0.1740	  2.8255	  0.0113
  0.1780	  2.7850	  0.0113
  0.1820	  2.7720	  0.0115
  0.1860	  2.7148	  0.0114
  0.1900	  2.6790	  0.0114
  0.1940	  2.6079	  0.0112
  0.1980	  2.5744	  0.0113
  0.2020	  2.5049	  0.0112
  0.2060	  2.4663	  0.0110
  0.2100	  2.4160	  0.0109
  0.2140	  2.3394	  0.0107
  0.2180	  2.2766	  0.0106
  0.2220	  2.2258	  0.0104
  0.2260	  2.1606	  0.0102
  0.2300	  2.0731	  0.0099
  0.2340	  2.0015	  0.0097
  0.2380	  1.9247	  0.0094
  0.2420	  1.8602	  0.0092
  0.2460	  1.7899	  0.0089
  0.2500	  1.7149	  0.0087
  0.2540	  1.6282	  0.0084
  0.2580	  1.5620	  0.0082
  0.2620	  1.4837	  0.0079
  0.2660	  1.4207	  0.0077
  0.2700	  1.3445	  0.0075
  0.2740	  1.2822	  0.0073
  0.2780	  1.2076	  0.0071
  0.2820	  1.1412	  0.0069
  0.2860	  1.0809	  0.0067
  0.2900	  1.0131	  0.0066
  0.2940	  0.9452	  0.0064
  0.2980	  0.8970	  0.0063
  0.3020	  0.8386	  0.0061
  0.3060	  0.7886	  0.0060
  0.3100	  0.7424	  0.0059
  0.3140	  0.6960	  0.0058
  0.3180	  0.6554	  0.0057
  0.3220	  0.6127	  0.0057
  0.3260	  0.5761	  0.0056
  0.3300	  0.5336	  0.0055
  0.3340	  0.5086	  0.0055
  0.3380	  0.4817	  0.0054
  0.3420	  0.4530	  0.0054
  0.3460	  0.4466	  0.0054
  0.3500	  0.4174	  0.0053
  0.3540	  0.4050	  0.0053
  0.3580	  0.3993	  0.0053
  0.3620	  0.3749	  0.0053
  0.3660	  0.3648	  0.0053
  0.3700	  0.3681	  0.0053
  0.3740	  0.3732	  0.0053
  0.3780	  0.3756	  0.0053
  0.3820	  0.3739	  0.0053
  0.3860	  0.3838	  0.0054
  0.3900	  0.3960	  0.0054
  0.3940	  0.4038	  0.0054
  0.3980	  0.4141	  0.0054
  0.4020	  0.4234	  0.0055
  0.4060	  0.4409	  0.0055
  0.4100	  0.4681	  0.0055
  0.4140	  0.4824	  0.0056
  0.4180	  0.5070	  0.0057
  0.4220	  0.5349	  0.0057
  0.4260	  0.5582	  0.0058
  0.4300	  0.5667	  0.0058
  0.4340	  0.6068	  0.0059
  0.4380	  0.6394	  0.0060
  0.4420	  0.6709	  0.0061
  0.4460	  0.6946	  0.0061
  0.4500	  0.7101	  0.0062
  0.4540	  0.7559	  0.0062
  0.4580	  0.7837	  0.0064
  0.4620	  0.8084	  0.0064
  0.4660	  0.8531	  0.0065
  0.4700	  0.8840	  0.0066
  0.4740	  0.9152	  0.0067
  0.4780	  0.9458	  0.0067
  0.4820	  0.9791	  0.0068
  0.4860	  0.9920	  0.0069
  0.4900	  1.0297	  0.0070
  0.4940	  1.0644	  0.0072
  0.4980	  1.0565	  0.0073
  0.5020	  1.0660	  0.0074
  0.5060	  1.0594	  0.0074
  0.5100	  1.0300	  0.0075
  0.5140	  0.9983	  0.0075
  0.5180	  0.9456	  0.0074
  0.5220	  0.8715	  0.0072
