# distance (nm)	f (kT)	df (kT)
  0.0020	  5.5563	  0.0092
  0.0060	  3.5878	  0.0036
  0.0100	  2.5831	  0.0023
  0.0140	  1.9223	  0.0018
  0.0180	  1.4341	  0.0016
  0.0220	  1.0605	  0.0014
  0.0260	  0.7657	  0.0014
  0.0300	  0.5316	  0.0013
  0.0340	  0.3488	  0.0013
  0.0380	  0.2083	  0.0013
  0.0420	  0.1072	  0.0013
  0.0460	  0.0380	  0.0013
  0.0500	  0.0045	  0.0013
  0.0540	  0.0000	  0.0000
  0.0580	  0.0279	  0.0014
  0.0620	  0.0845	  0.0015
  0.0660	  0.1715	  0.0016
  0.0700	  0.2880	  0.0017
  0.0740	  0.4328	  0.0019
  0.0780	  0.6040	  0.0020
  0.0820	  0.8027	  0.0023
  0.0860	  1.0265	  0.0025
  0.0900	  1.2727	  0.0028
  0.0940	  1.5302	  0.0032
  0.0980	  1.7980	  0.0035
  0.1020	  2.0686	  0.0039
  0.1060	  2.3461	  0.0044
  0.1100	  2.5868	  0.0048
  0.1140	  2.8248	  0.0053
  0.1180	  3.0382	  0.0058
  0.1220	  3.2259	  0.0062
  0.1260	  3.4065	  0.0067
  0.1300	  3.5571	  0.0071
  0.1340	  3.7017	  0.0075
  0.1380	  3.8424	  0.0080
  0.1420	  3.9695	  0.0084
  0.1460	  4.0678	  0.0086
  0.1500	  4.1713	  0.0089
  0.1540	  4.2947	  0.0093
  0.1580	  4.3910	  0.0096
  0.1620	  4.4750	  0.0098
  0.1660	  4.5513	  0.0099
  0.1700	  4.6278	  0.0101
  0.1740	  4.7172	  0.0103
  0.1780	  4.7745	  0.0103
  0.1820	  4.8595	  0.0105
  0.1860	  4.8943	  0.0104
  0.1900	  4.9580	  0.0105
  0.1940	  4.9778	  0.0103
  0.1980	  5.0429	  0.0103
  0.2020	  5.0727	  0.0101
  0.2060	  5.1182	  0.0100
  0.2100	  5.1603	  0.0099
  0.2140	  5.1786	  0.0097
  0.2180	  5.2086	  0.0095
  0.2220	  5.2494	  0.0094
  0.2260	  5.2722	  0.0091
  0.2300	  5.2739	  0.0088
  0.2340	  5.2933	  0.0086
  0.2380	  5.3031	  0.0083
  0.2420	  5.3290	  0.0081
  0.2460	  5.3459	  0.0078
  0.2500	  5.3635	  0.0076
  0.2540	  5.3648	  0.0073
  0.2580	  5.3842	  0.0070
