# distance (nm)	f (kT)	df (kT)
  0.0020	 13.7012	  0.0094
  0.0060	 11.6151	  0.0041
  0.0100	 10.4997	  0.0031
  0.0140	  9.7459	  0.0027
  0.0180	  9.1856	  0.0026
  0.0220	  8.7649	  0.0025
  0.0260	  8.4486	  0.0024
  0.0300	  8.2210	  0.0024
  0.0340	  8.0763	  0.0024
  0.0380	  8.0070	  0.0024
  0.0420	  8.0136	  0.0024
  0.0460	  8.0904	  0.0024
  0.0500	  8.2427	  0.0024
  0.0540	  8.4619	  0.0025
  0.0580	  8.7448	  0.0025
  0.0620	  9.0767	  0.0026
  0.0660	  9.4394	  0.0028
  0.0700	  9.8016	  0.0031
  0.0740	 10.1348	  0.0035
  0.0780	 10.4276	  0.0040
  0.0820	 10.6866	  0.0045
  0.0860	 10.9218	  0.0050
  0.0900	 11.1407	  0.0055
  0.0940	 11.3416	  0.0060
  0.0980	 11.5386	  0.0066
  0.1020	 11.7215	  0.0072
  0.1060	 11.9123	  0.0079
  0.1100	 12.0868	  0.0085
  0.1140	 12.2574	  0.0093
  0.1180	 12.4258	  0.0100
  0.1220	 12.5570	  0.0107
  0.1260	 12.7082	  0.0116
  0.1300	 12.8180	  0.0123
  0.1340	 12.9606	  0.0132
  0.1380	 13.0435	  0.0139
  0.1420	 13.1695	  0.0148
  0.1460	 13.1816	  0.0153
  0.1500	 13.2477	  0.0160
  0.1540	 13.2636	  0.0168
  0.1580	 13.2878	  0.0174
  0.1620	 13.2954	  0.0181
  0.1660	 13.2267	  0.0184
  0.1700	 13.2118	  0.0186
  0.1740	 13.1045	  0.0188
  0.1780	 13.0408	  0.0190
  0.1820	 12.9698	  0.0194
  0.1860	 12.8285	  0.0193
  0.1900	 12.7191	  0.0191
  0.1940	 12.5151	  0.0185
  0.1980	 12.3651	  0.0187
  0.2020	 12.1783	  0.0185
  0.2060	 11.9822	  0.0176
  0.2100	 11.7775	  0.0176
  0.2140	 11.5456	  0.0168
  0.2180	 11.3049	  0.0164
  0.2220	 11.0602	  0.0161
  0.2260	 10.8246	  0.0154
  0.2300	 10.5346	  0.0146
  0.2340	 10.2682	  0.0140
  0.2380	  9.9534	  0.0132
  0.2420	  9.6938	  0.0127
  0.2460	  9.4106	  0.0120
  0.2500	  9.1302	  0.0115
  0.2540	  8.8305	  0.0108
  0.2580	  8.5434	  0.0103
  0.2620	  8.2483	  0.0096
  0.2660	  7.9736	  0.0092
  0.2700	  7.6874	  0.0087
  0.2740	  7.4334	  0.0083
  0.2780	  7.1510	  0.0078
  0.2820	  6.8865	  0.0074
  0.2860	  6.6226	  0.0070
  0.2900	  6.3768	  0.0067
  0.2940	  6.1381	  0.0064
  0.2980	  5.8970	  0.0061
  0.3020	  5.6815	  0.0059
  0.3060	  5.4685	  0.0056
  0.3100	  5.2531	  0.0054
  0.3140	  5.0685	  0.0052
  0.3180	  4.8803	  0.0051
  0.3220	  4.7040	  0.0049
  0.3260	  4.5382	  0.0048
  0.3300	  4.3705	  0.0047
  0.3340	  4.2231	  0.0046
  0.3380	  4.0811	  0.0045
  0.3420	  3.9492	  0.0044
  0.3460	  3.8430	  0.0043
  0.3500	  3.7147	  0.0043
  0.3540	  3.6157	  0.0042
  0.3580	  3.5248	  0.0042
  0.3620	  3.4327	  0.0042
  0.3660	  3.3440	  0.0041
  0.3700	  3.2680	  0.0041
  0.3740	  3.2070	  0.0041
  0.3780	  3.1425	  0.0041
  0.3820	  3.0864	  0.0041
  0.3860	  3.0431	  0.0041
  0.3900	  3.0002	  0.0042
  0.3940	  2.9531	  0.0042
