# distance (nm)	f (kT)	df (kT)
  0.0020	  4.3967	  0.0092
  0.0060	  2.4486	  0.0035
  0.0100	  1.4865	  0.0023
  0.0140	  0.8898	  0.0018
  0.0180	  0.4876	  0.0015
  0.0220	  0.2257	  0.0014
  0.0260	  0.0683	  0.0013
  0.0300	  0.0000	  0.0000
  0.0340	  0.0145	  0.0012
  0.0380	  0.1046	  0.0012
  0.0420	  0.2705	  0.0012
  0.0460	  0.5066	  0.0012
  0.0500	  0.8184	  0.0013
  0.0540	  1.1969	  0.0013
  0.0580	  1.6394	  0.0015
  0.0620	  2.1312	  0.0016
  0.0660	  2.6540	  0.0019
  0.0700	  3.1766	  0.0023
  0.0740	  3.6705	  0.0029
  0.0780	  4.1245	  0.0034
  0.0820	  4.5440	  0.0040
  0.0860	  4.9395	  0.0045
  0.0900	  5.3190	  0.0051
  0.0940	  5.6804	  0.0057
  0.0980	  6.0381	  0.0063
  0.1020	  6.3813	  0.0069
  0.1060	  6.7319	  0.0076
  0.1100	  7.0684	  0.0083
  0.1140	  7.3980	  0.0091
  0.1180	  7.7273	  0.0098
  0.1220	  8.0194	  0.0105
  0.1260	  8.3306	  0.0114
  0.1300	  8.6014	  0.0122
  0.1340	  8.9053	  0.0130
  0.1380	  9.1480	  0.0138
  0.1420	  9.4347	  0.0147
  0.1460	  9.6069	  0.0152
  0.1500	  9.8333	  0.0159
  0.1540	 10.0089	  0.0167
  0.1580	 10.1951	  0.0172
  0.1620	 10.3628	  0.0180
  0.1660	 10.4548	  0.0183
  0.1700	 10.6013	  0.0185
  0.1740	 10.6549	  0.0186
  0.1780	 10.7508	  0.0189
  0.1820	 10.8403	  0.0193
  0.1860	 10.8599	  0.0192
  0.1900	 10.9109	  0.0190
  0.1940	 10.8683	  0.0184
  0.1980	 10.8779	  0.0186
  0.2020	 10.8524	  0.0183
  0.2060	 10.8162	  0.0175
  0.2100	 10.7728	  0.0175
  0.2140	 10.7004	  0.0167
  0.2180	 10.6209	  0.0162
  0.2220	 10.5358	  0.0159
  0.2260	 10.4610	  0.0152
  0.2300	 10.3305	  0.0145
  0.2340	 10.2238	  0.0138
  0.2380	 10.0713	  0.0131
  0.2420	  9.9714	  0.0125
  0.2460	  9.8488	  0.0119
  0.2500	  9.7286	  0.0113
  0.2540	  9.5891	  0.0106
  0.2580	  9.4625	  0.0101
  0.2620	  9.3275	  0.0094
  0.2660	  9.2132	  0.0090
  0.2700	  9.0872	  0.0085
  0.2740	  8.9932	  0.0081
  0.2780	  8.8712	  0.0076
  0.2820	  8.7666	  0.0072
  0.2860	  8.6635	  0.0068
  0.2900	  8.5777	  0.0064
  0.2940	  8.4992	  0.0061
  0.2980	  8.4191	  0.0058
  0.3020	  8.3631	  0.0055
  0.3060	  8.3105	  0.0053
  0.3100	  8.2554	  0.0051
  0.3140	  8.2310	  0.0049
  0.3180	  8.2026	  0.0047
  0.3220	  8.1866	  0.0046
  0.3260	  8.1810	  0.0044
  0.3300	  8.1736	  0.0043
  0.3340	  8.1864	  0.0042
  0.3380	  8.2048	  0.0041
  0.3420	  8.2329	  0.0040
  0.3460	  8.2870	  0.0039
  0.3500	  8.3187	  0.0038
  0.3540	  8.3798	  0.0038
  0.3580	  8.4492	  0.0038
  0.3620	  8.5172	  0.0037
  0.3660	  8.5891	  0.0037
  0.3700	  8.6733	  0.0037
  0.3740	  8.7723	  0.0037
  0.3780	  8.8680	  0.0037
  0.3820	  8.9721	  0.0037
  0.3860	  9.0895	  0.0037
  0.3900	  9.2064	  0.0038
  0.3940	  9.3197	  0.0038
  0.3980	  9.4448	  0.0038
  0.4020	  9.5715	  0.0038
  0.4060	  9.7078	  0.0039
  0.4100	  9.8401	  0.0039
  0.4140	  9.9831	  0.0040
  0.4180	 10.1274	  0.0040
  0.4220	 10.2561	  0.0041
  0.4260	 10.4166	  0.0041
  0.4300	 10.5694	  0.0042
  0.4340	 10.7074	  0.0043
  0.4380	 10.8686	  0.0043
  0.4420	 11.0229	  0.0044
  0.4460	 11.1802	  0.0045
  0.4500	 11.3272	  0.0046
  0.4540	 11.4816	  0.0046
  0.4580	 11.6501	  0.0047
  0.4620	 11.8034	  0.0048
  0.4660	 11.9671	  0.0049
  0.4700	 12.1248	  0.0050
  0.4740	 12.2823	  0.0050
  0.4780	 12.4434	  0.0051
  0.4820	 12.6076	  0.0052
  0.4860	 12.7593	  0.0053
  0.4900	 12.9162	  0.0054
  0.4940	 13.0884	  0.0055
  0.4980	 13.2312	  0.0055
  0.5020	 13.3900	  0.0056
  0.5060	 13.5495	  0.0057
  0.5100	 13.7048	  0.0058
  0.5140	 13.8651	  0.0058
  0.5180	 14.0285	  0.0059
  0.5220	 14.1712	  0.0060
  0.5260	 14.3261	  0.0060
  0.5300	 14.4866	  0.0061
  0.5340	 14.6270	  0.0061
  0.5380	 14.7643	  0.0061
  0.5420	 14.8912	  0.0060
  0.5460	 15.0179	  0.0059
  0.5500	 15.1041	  0.0057
  0.5540	 15.1680	  0.0054
  0.5580	 15.1850	  0.0050
  0.5620	 15.1763	  0.0046
  0.5660	 15.1409	  0.0042
  0.5700	 15.0904	  0.0039
  0.5740	 15.0358	  0.0036
  0.5780	 14.9871	  0.0033
  0.5820	 14.9645	  0.0031
