# distance (nm)	f (kT)	df (kT)
  0.0020	  5.2721	  0.0092
  0.0060	  3.3069	  0.0035
  0.0100	  2.3089	  0.0023
  0.0140	  1.6581	  0.0018
  0.0180	  1.1829	  0.0015
  0.0220	  0.8265	  0.0014
  0.0260	  0.5526	  0.0013
  0.0300	  0.3435	  0.0012
  0.0340	  0.1906	  0.0012
  0.0380	  0.0847	  0.0012
  0.0420	  0.0235	  0.0012
  0.0460	  0.0000	  0.0000
  0.0500	  0.0185	  0.0012
  0.0540	  0.0727	  0.0013
  0.0580	  0.1660	  0.0013
  0.0620	  0.2954	  0.0014
  0.0660	  0.4627	  0.0015
  0.0700	  0.6658	  0.0016
  0.0740	  0.9026	  0.0018
  0.0780	  1.1700	  0.0019
  0.0820	  1.4662	  0.0022
  0.0860	  1.7818	  0.0024
  0.0900	  2.1100	  0.0027
  0.0940	  2.4312	  0.0031
  0.0980	  2.7437	  0.0035
  0.1020	  3.0305	  0.0040
  0.1060	  3.2959	  0.0045
  0.1100	  3.5226	  0.0050
  0.1140	  3.7379	  0.0055
  0.1180	  3.9238	  0.0059
  0.1220	  4.0999	  0.0064
  0.1260	  4.2773	  0.0068
  0.1300	  4.4290	  0.0072
  0.1340	  4.5857	  0.0076
  0.1380	  4.7337	  0.0081
  0.1420	  4.8845	  0.0085
  0.1460	  4.9914	  0.0087
  0.1500	  5.1108	  0.0091
  0.1540	  5.2455	  0.0094
  0.1580	  5.3518	  0.0097
  0.1620	  5.4509	  0.0099
  0.1660	  5.5380	  0.0101
  0.1700	  5.6207	  0.0103
  0.1740	  5.7067	  0.0105
  0.1780	  5.7695	  0.0105
  0.1820	  5.8602	  0.0107
  0.1860	  5.8928	  0.0106
  0.1900	  5.9579	  0.0106
  0.1940	  5.9661	  0.0104
  0.1980	  6.0312	  0.0104
  0.2020	  6.0618	  0.0103
  0.2060	  6.0848	  0.0101
  0.2100	  6.1191	  0.0100
  0.2140	  6.1281	  0.0097
  0.2180	  6.1490	  0.0095
  0.2220	  6.1745	  0.0093
  0.2260	  6.1811	  0.0091
  0.2300	  6.1662	  0.0087
  0.2340	  6.1705	  0.0085
  0.2380	  6.1584	  0.0081
  0.2420	  6.1684	  0.0079
  0.2460	  6.1653	  0.0076
  0.2500	  6.1679	  0.0073
  0.2540	  6.1487	  0.0070
  0.2580	  6.1488	  0.0067
  0.2620	  6.1361	  0.0064
  0.2660	  6.1477	  0.0062
  0.2700	  6.1368	  0.0059
  0.2740	  6.1504	  0.0057
  0.2780	  6.1502	  0.0055
  0.2820	  6.1532	  0.0053
  0.2860	  6.1590	  0.0051
  0.2900	  6.1735	  0.0049
  0.2940	  6.1814	  0.0047
  0.2980	  6.2029	  0.0045
  0.3020	  6.2237	  0.0044
  0.3060	  6.2551	  0.0043
  0.3100	  6.2806	  0.0041
  0.3140	  6.3172	  0.0040
  0.3180	  6.3602	  0.0039
  0.3220	  6.4016	  0.0038
  0.3260	  6.4523	  0.0037
  0.3300	  6.4969	  0.0036
  0.3340	  6.5533	  0.0036
  0.3380	  6.6182	  0.0035
  0.3420	  6.6786	  0.0035
