# distance (nm)	f (kT)	df (kT)
  0.0020	  9.8743	  0.0093
  0.0060	  7.8071	  0.0040
  0.0100	  6.7040	  0.0029
  0.0140	  5.9539	  0.0025
  0.0180	  5.3877	  0.0024
  0.0220	  4.9501	  0.0023
  0.0260	  4.6056	  0.0022
  0.0300	  4.3373	  0.0022
  0.0340	  4.1380	  0.0022
  0.0380	  3.9993	  0.0022
  0.0420	  3.9205	  0.0022
  0.0460	  3.8953	  0.0022
  0.0500	  3.9295	  0.0022
  0.0540	  4.0169	  0.0022
  0.0580	  4.1601	  0.0022
  0.0620	  4.3549	  0.0023
  0.0660	  4.5989	  0.0024
  0.0700	  4.8803	  0.0025
  0.0740	  5.1832	  0.0027
  0.0780	  5.4892	  0.0029
  0.0820	  5.7824	  0.0033
  0.0860	  6.0425	  0.0038
  0.0900	  6.2669	  0.0043
  0.0940	  6.4528	  0.0047
  0.0980	  6.6224	  0.0052
  0.1020	  6.7665	  0.0057
  0.1060	  6.9099	  0.0062
  0.1100	  7.0368	  0.0066
  0.1140	  7.1645	  0.0072
  0.1180	  7.2824	  0.0077
  0.1220	  7.3800	  0.0082
  0.1260	  7.4918	  0.0088
  0.1300	  7.5694	  0.0093
  0.1340	  7.6679	  0.0099
  0.1380	  7.7329	  0.0104
  0.1420	  7.8196	  0.0110
  0.1460	  7.8328	  0.0113
  0.1500	  7.8726	  0.0118
  0.1540	  7.9054	  0.0123
  0.1580	  7.9197	  0.0127
  0.1620	  7.9307	  0.0131
  0.1660	  7.8927	  0.0133
  0.1700	  7.8772	  0.0135
  0.1740	  7.8162	  0.0137
  0.1780	  7.7683	  0.0138
  0.1820	  7.7383	  0.0141
  0.1860	  7.6392	  0.0139
  0.1900	  7.5683	  0.0139
  0.1940	  7.4204	  0.0135
  0.1980	  7.3387	  0.0136
  0.2020	  7.2209	  0.0134
  0.2060	  7.0780	  0.0130
  0.2100	  6.9538	  0.0129
  0.2140	  6.7966	  0.0125
  0.2180	  6.6474	  0.0122
  0.2220	  6.4969	  0.0119
  0.2260	  6.3362	  0.0115
  0.2300	  6.1413	  0.0110
  0.2340	  5.9639	  0.0106
  0.2380	  5.7615	  0.0101
  0.2420	  5.5906	  0.0098
  0.2460	  5.4029	  0.0093
  0.2500	  5.2220	  0.0090
  0.2540	  5.0167	  0.0085
  0.2580	  4.8326	  0.0081
  0.2620	  4.6300	  0.0077
  0.2660	  4.4561	  0.0074
  0.2700	  4.2623	  0.0070
  0.2740	  4.0997	  0.0067
  0.2780	  3.9132	  0.0064
  0.2820	  3.7381	  0.0061
  0.2860	  3.5621	  0.0058
  0.2900	  3.4019	  0.0056
  0.2940	  3.2412	  0.0054
  0.2980	  3.0854	  0.0052
  0.3020	  2.9422	  0.0050
  0.3060	  2.8064	  0.0048
  0.3100	  2.6636	  0.0046
  0.3140	  2.5440	  0.0045
  0.3180	  2.4252	  0.0044
  0.3220	  2.3122	  0.0043
  0.3260	  2.2090	  0.0042
  0.3300	  2.1016	  0.0040
  0.3340	  2.0080	  0.0040
  0.3380	  1.9222	  0.0039
  0.3420	  1.8410	  0.0038
  0.3460	  1.7818	  0.0038
  0.3500	  1.7021	  0.0037
  0.3540	  1.6473	  0.0037
  0.3580	  1.5964	  0.0037
  0.3620	  1.5460	  0.0037
  0.3660	  1.4974	  0.0036
  0.3700	  1.4595	  0.0036
  0.3740	  1.4352	  0.0036
  0.3780	  1.4052	  0.0036
  0.3820	  1.3795	  0.0036
  0.3860	  1.3675	  0.0037
  0.3900	  1.3558	  0.0037
  0.3940	  1.3379	  0.0037
  0.3980	  1.3313	  0.0037
  0.4020	  1.3248	  0.0037
  0.4060	  1.3278	  0.0038
  0.4100	  1.3266	  0.0038
  0.4140	  1.3349	  0.0038
  0.4180	  1.3468	  0.0039
  0.4220	  1.3430	  0.0039
  0.4260	  1.3651	  0.0040
  0.4300	  1.3771	  0.0040
  0.4340	  1.3832	  0.0041
  0.4380	  1.4083	  0.0041
  0.4420	  1.4264	  0.0042
  0.4460	  1.4473	  0.0043
  0.4500	  1.4548	  0.0043
  0.4540	  1.4762	  0.0044
  0.4580	  1.5049	  0.0044
  0.4620	  1.5228	  0.0045
  0.4660	  1.5511	  0.0046
  0.4700	  1.5709	  0.0046
  0.4740	  1.5924	  0.0047
  0.4780	  1.6156	  0.0047
  0.4820	  1.6422	  0.0048
  0.4860	  1.6608	  0.0049
  0.4900	  1.6836	  0.0049
  0.4940	  1.7177	  0.0050
  0.4980	  1.7267	  0.0050
  0.5020	  1.7504	  0.0051
  0.5060	  1.7724	  0.0052
  0.5100	  1.7937	  0.0052
  0.5140	  1.8168	  0.0053
  0.5180	  1.8437	  0.0053
  0.5220	  1.8481	  0.0053
  0.5260	  1.8655	  0.0054
  0.5300	  1.8743	  0.0054
  0.5340	  1.8644	  0.0053
  0.5380	  1.8376	  0.0052
  0.5420	  1.7875	  0.0050
  0.5460	  1.7211	  0.0048
  0.5500	  1.6194	  0.0046
  0.5540	  1.4902	  0.0043
  0.5580	  1.3388	  0.0040
  0.5620	  1.1826	  0.0038
  0.5660	  1.0206	  0.0036
  0.5700	  0.8631	  0.0034
  0.5740	  0.7149	  0.0032
  0.5780	  0.5753	  0.0031
  0.5820	  0.4581	  0.0030
  0.5860	  0.3458	  0.0028
  0.5900	  0.2563	  0.0028
  0.5940	  0.1749	  0.0027
  0.5980	  0.1119	  0.0027
  0.6020	  0.0668	  0.0026
  0.6060	  0.0279	  0.0026
  0.6100	  0.0090	  0.0026
  0.6140	  0.0000	  0.0000
  0.6180	  0.0043	  0.0025
  0.6220	  0.0220	  0.0025
  0.6260	  0.0449	  0.0025
  0.6300	  0.0797	  0.0025
  0.6340	  0.1226	  0.0026
  0.6380	  0.1770	  0.0026
  0.6420	  0.2372	  0.0026
  0.6460	  0.2953	  0.0026
  0.6500	  0.3664	  0.0026
  0.6540	  0.4413	  0.0027
  0.6580	  0.5197	  0.0027
  0.6620	  0.5924	  0.0027
  0.6660	  0.6742	  0.0028
  0.6700	  0.7568	  0.0028
  0.6740	  0.8410	  0.0029
  0.6780	  0.9235	  0.0029
  0.6820	  1.0092	  0.0029
  0.6860	  1.0925	  0.0030
  0.6900	  1.1810	  0.0030
  0.6940	  1.2670	  0.0031
  0.6980	  1.3509	  0.0031
  0.7020	  1.4424	  0.0032
  0.7060	  1.5325	  0.0032
  0.7100	  1.6160	  0.0033
  0.7140	  1.7157	  0.0033
  0.7180	  1.8130	  0.0034
  0.7220	  1.9087	  0.0035
  0.7260	  2.0155	  0.0036
  0.7300	  2.1211	  0.0036
  0.7340	  2.2298	  0.0037
  0.7380	  2.3429	  0.0038
  0.7420	  2.4569	  0.0039
  0.7460	  2.5850	  0.0041
  0.7500	  2.7098	  0.0042
  0.7540	  2.8326	  0.0043
  0.7580	  2.9504	  0.0044
  0.7620	  3.0778	  0.0046
  0.7660	  3.2156	  0.0047
  0.7700	  3.3305	  0.0049
  0.7740	  3.4614	  0.0050
  0.7780	  3.5810	  0.0052
  0.7820	  3.7148	  0.0054
  0.7860	  3.8518	  0.0056
  0.7900	  3.9700	  0.0058
  0.7940	  4.1007	  0.0060
  0.7980	  2.0015	  0.0024
