# distance (nm)	f (kT)	df (kT)
  0.0020	 11.1458	  0.0093
  0.0060	  9.0719	  0.0040
  0.0100	  7.9549	  0.0029
  0.0140	  7.1840	  0.0025
  0.0180	  6.5898	  0.0023
  0.0220	  6.1160	  0.0022
  0.0260	  5.7268	  0.0022
  0.0300	  5.4047	  0.0022
  0.0340	  5.1415	  0.0021
  0.0380	  4.9279	  0.0021
  0.0420	  4.7624	  0.0021
  0.0460	  4.6378	  0.0021
  0.0500	  4.5590	  0.0022
  0.0540	  4.5198	  0.0022
  0.0580	  4.5235	  0.0022
  0.0620	  4.5675	  0.0023
  0.0660	  4.6531	  0.0023
  0.0700	  4.7774	  0.0024
  0.0740	  4.9368	  0.0025
  0.0780	  5.1259	  0.0026
  0.0820	  5.3404	  0.0028
  0.0860	  5.5654	  0.0030
  0.0900	  5.7906	  0.0033
  0.0940	  5.9937	  0.0037
  0.0980	  6.1761	  0.0042
  0.1020	  6.3225	  0.0046
  0.1060	  6.4463	  0.0051
  0.1100	  6.5371	  0.0056
  0.1140	  6.6227	  0.0060
  0.1180	  6.6853	  0.0064
  0.1220	  6.7397	  0.0069
  0.1260	  6.8000	  0.0073
  0.1300	  6.8332	  0.0077
  0.1340	  6.8754	  0.0081
  0.1380	  6.9039	  0.0086
  0.1420	  6.9396	  0.0090
  0.1460	  6.9266	  0.0093
  0.1500	  6.9275	  0.0096
  0.1540	  6.9406	  0.0100
  0.1580	  6.9257	  0.0103
  0.1620	  6.9059	  0.0105
  0.1660	  6.8665	  0.0107
  0.1700	  6.8271	  0.0109
  0.1740	  6.7804	  0.0111
  0.1780	  6.7181	  0.0111
  0.1820	  6.6841	  0.0113
  0.1860	  6.5875	  0.0112
  0.1900	  6.5235	  0.0112
  0.1940	  6.3963	  0.0110
  0.1980	  6.3317	  0.0110
  0.2020	  6.2312	  0.0108
  0.2060	  6.1159	  0.0107
  0.2100	  6.0164	  0.0105
  0.2140	  5.8905	  0.0102
  0.2180	  5.7760	  0.0100
  0.2220	  5.6634	  0.0098
  0.2260	  5.5330	  0.0095
  0.2300	  5.3801	  0.0092
  0.2340	  5.2455	  0.0089
  0.2380	  5.0925	  0.0085
  0.2420	  4.9635	  0.0083
  0.2460	  4.8206	  0.0080
  0.2500	  4.6838	  0.0077
  0.2540	  4.5246	  0.0073
  0.2580	  4.3854	  0.0071
  0.2620	  4.2307	  0.0067
  0.2660	  4.1029	  0.0065
  0.2700	  3.9521	  0.0062
  0.2740	  3.8284	  0.0060
  0.2780	  3.6879	  0.0058
  0.2820	  3.5527	  0.0055
  0.2860	  3.4182	  0.0053
  0.2900	  3.2957	  0.0051
  0.2940	  3.1669	  0.0049
  0.2980	  3.0498	  0.0048
  0.3020	  2.9349	  0.0046
  0.3060	  2.8303	  0.0045
  0.3100	  2.7187	  0.0044
  0.3140	  2.6216	  0.0043
  0.3180	  2.5296	  0.0042
  0.3220	  2.4377	  0.0041
  0.3260	  2.3556	  0.0040
  0.3300	  2.2672	  0.0039
  0.3340	  2.1904	  0.0038
  0.3380	  2.1226	  0.0038
  0.3420	  2.0524	  0.0037
  0.3460	  2.0055	  0.0037
  0.3500	  1.9363	  0.0036
  0.3540	  1.8887	  0.0036
  0.3580	  1.8431	  0.0036
  0.3620	  1.7965	  0.0036
  0.3660	  1.7524	  0.0036
  0.3700	  1.7204	  0.0036
  0.3740	  1.6961	  0.0036
  0.3780	  1.6661	  0.0036
  0.3820	  1.6378	  0.0036
  0.3860	  1.6234	  0.0036
  0.3900	  1.6092	  0.0036
  0.3940	  1.5871	  0.0036
  0.3980	  1.5768	  0.0036
  0.4020	  1.5638	  0.0037
  0.4060	  1.5613	  0.0037
  0.4100	  1.5549	  0.0037
  0.4140	  1.5548	  0.0038
  0.4180	  1.5624	  0.0038
  0.4220	  1.5553	  0.0038
  0.4260	  1.5670	  0.0039
  0.4300	  1.5635	  0.0039
  0.4340	  1.5693	  0.0040
  0.4380	  1.5851	  0.0040
  0.4420	  1.5951	  0.0041
  0.4460	  1.6070	  0.0041
  0.4500	  1.6030	  0.0042
  0.4540	  1.6214	  0.0042
  0.4580	  1.6376	  0.0043
  0.4620	  1.6466	  0.0043
  0.4660	  1.6677	  0.0044
  0.4700	  1.6787	  0.0045
  0.4740	  1.6925	  0.0045
  0.4780	  1.7050	  0.0046
  0.4820	  1.7212	  0.0046
  0.4860	  1.7336	  0.0047
  0.4900	  1.7497	  0.0047
  0.4940	  1.7745	  0.0048
  0.4980	  1.7774	  0.0048
