# distance (nm)	f (kT)	df (kT)
  0.0020	 15.6285	  0.0093
  0.0060	 13.5290	  0.0039
  0.0100	 12.3854	  0.0029
  0.0140	 11.5894	  0.0025
  0.0180	 10.9719	  0.0023
  0.0220	 10.4772	  0.0022
  0.0260	 10.0697	  0.0021
  0.0300	  9.7318	  0.0021
  0.0340	  9.4559	  0.0021
  0.0380	  9.2328	  0.0021
  0.0420	  9.0614	  0.0021
  0.0460	  8.9346	  0.0021
  0.0500	  8.8578	  0.0021
  0.0540	  8.8247	  0.0021
  0.0580	  8.8389	  0.0022
  0.0620	  8.8974	  0.0022
  0.0660	  9.0011	  0.0023
  0.0700	  9.1454	  0.0024
  0.0740	  9.3240	  0.0025
  0.0780	  9.5282	  0.0026
  0.0820	  9.7498	  0.0029
  0.0860	  9.9681	  0.0032
  0.0900	 10.1707	  0.0035
  0.0940	 10.3380	  0.0040
  0.0980	 10.4788	  0.0045
  0.1020	 10.5822	  0.0050
  0.1060	 10.6698	  0.0054
  0.1100	 10.7321	  0.0059
  0.1140	 10.7940	  0.0063
  0.1180	 10.8386	  0.0068
  0.1220	 10.8725	  0.0072
  0.1260	 10.9156	  0.0077
  0.1300	 10.9294	  0.0081
  0.1340	 10.9561	  0.0086
  0.1380	 10.9631	  0.0090
  0.1420	 10.9818	  0.0095
  0.1460	 10.9452	  0.0098
  0.1500	 10.9253	  0.0101
  0.1540	 10.9132	  0.0106
  0.1580	 10.8744	  0.0109
  0.1620	 10.8327	  0.0112
  0.1660	 10.7621	  0.0114
  0.1700	 10.6978	  0.0115
  0.1740	 10.6142	  0.0117
  0.1780	 10.5240	  0.0118
  0.1820	 10.4605	  0.0120
  0.1860	 10.3314	  0.0118
  0.1900	 10.2335	  0.0119
  0.1940	 10.0674	  0.0116
  0.1980	  9.9670	  0.0116
  0.2020	  9.8303	  0.0115
  0.2060	  9.6732	  0.0112
  0.2100	  9.5350	  0.0111
  0.2140	  9.3684	  0.0108
  0.2180	  9.2126	  0.0106
  0.2220	  9.0571	  0.0104
  0.2260	  8.8855	  0.0100
  0.2300	  8.6887	  0.0096
  0.2340	  8.5093	  0.0093
  0.2380	  8.3102	  0.0089
  0.2420	  8.1367	  0.0086
  0.2460	  7.9487	  0.0083
  0.2500	  7.7671	  0.0080
  0.2540	  7.5621	  0.0076
  0.2580	  7.3782	  0.0073
  0.2620	  7.1767	  0.0070
  0.2660	  7.0035	  0.0067
  0.2700	  6.8079	  0.0064
  0.2740	  6.6411	  0.0062
  0.2780	  6.4552	  0.0059
  0.2820	  6.2761	  0.0056
  0.2860	  6.0969	  0.0054
  0.2900	  5.9316	  0.0052
  0.2940	  5.7613	  0.0050
  0.2980	  5.6006	  0.0048
  0.3020	  5.4453	  0.0047
  0.3060	  5.2996	  0.0045
  0.3100	  5.1464	  0.0044
  0.3140	  5.0108	  0.0043
  0.3180	  4.8789	  0.0041
  0.3220	  4.7489	  0.0040
  0.3260	  4.6289	  0.0040
  0.3300	  4.5029	  0.0039
  0.3340	  4.3889	  0.0038
  0.3380	  4.2837	  0.0037
  0.3420	  4.1785	  0.0037
  0.3460	  4.0958	  0.0037
  0.3500	  3.9916	  0.0036
  0.3540	  3.9101	  0.0036
  0.3580	  3.8309	  0.0036
  0.3620	  3.7517	  0.0035
  0.3660	  3.6743	  0.0035
  0.3700	  3.6084	  0.0035
  0.3740	  3.5526	  0.0035
  0.3780	  3.4907	  0.0035
  0.3820	  3.4313	  0.0035
  0.3860	  3.3858	  0.0035
  0.3900	  3.3405	  0.0036
  0.3940	  3.2878	  0.0036
  0.3980	  3.2469	  0.0036
  0.4020	  3.2041	  0.0036
  0.4060	  3.1715	  0.0036
  0.4100	  3.1347	  0.0037
  0.4140	  3.1055	  0.0037
  0.4180	  3.0827	  0.0038
  0.4220	  3.0443	  0.0038
  0.4260	  3.0277	  0.0038
  0.4300	  2.9975	  0.0039
  0.4340	  2.9710	  0.0039
  0.4380	  2.9579	  0.0040
  0.4420	  2.9386	  0.0040
  0.4460	  2.9217	  0.0041
  0.4500	  2.8895	  0.0041
  0.4540	  2.8767	  0.0042
  0.4580	  2.8650	  0.0043
  0.4620	  2.8454	  0.0043
  0.4660	  2.8366	  0.0044
  0.4700	  2.8185	  0.0044
  0.4740	  2.8028	  0.0045
  0.4780	  2.7869	  0.0045
  0.4820	  2.7744	  0.0046
  0.4860	  2.7576	  0.0047
  0.4900	  2.7436	  0.0047
  0.4940	  2.7393	  0.0048
  0.4980	  2.7126	  0.0048
  0.5020	  2.6983	  0.0049
  0.5060	  2.6821	  0.0049
  0.5100	  2.6671	  0.0050
  0.5140	  2.6481	  0.0050
  0.5180	  2.6330	  0.0050
  0.5220	  2.5910	  0.0050
  0.5260	  2.5582	  0.0050
  0.5300	  2.5004	  0.0049
  0.5340	  2.4239	  0.0048
  0.5380	  2.3214	  0.0046
  0.5420	  2.1960	  0.0045
  0.5460	  2.0559	  0.0043
  0.5500	  1.8956	  0.0041
  0.5540	  1.7186	  0.0038
  0.5580	  1.5332	  0.0036
  0.5620	  1.3559	  0.0034
  0.5660	  1.1791	  0.0033
  0.5700	  1.0136	  0.0031
  0.5740	  0.8590	  0.0030
  0.5780	  0.7138	  0.0029
  0.5820	  0.5873	  0.0028
  0.5860	  0.4681	  0.0027
  0.5900	  0.3699	  0.0026
  0.5940	  0.2782	  0.0026
  0.5980	  0.2035	  0.0025
  0.6020	  0.1457	  0.0025
  0.6060	  0.0913	  0.0025
  0.6100	  0.0545	  0.0024
  0.6140	  0.0260	  0.0024
  0.6180	  0.0078	  0.0024
  0.6220	  0.0029	  0.0024
  0.6260	  0.0000	  0.0000
  0.6300	  0.0085	  0.0024
  0.6340	  0.0229	  0.0024
  0.6380	  0.0480	  0.0025
  0.6420	  0.0758	  0.0025
  0.6460	  0.1026	  0.0025
  0.6500	  0.1409	  0.0025
  0.6540	  0.1808	  0.0026
  0.6580	  0.2243	  0.0026
  0.6620	  0.2615	  0.0026
  0.6660	  0.3082	  0.0027
  0.6700	  0.3536	  0.0027
  0.6740	  0.4020	  0.0027
  0.6780	  0.4458	  0.0028
  0.6820	  0.4958	  0.0028
  0.6860	  0.5432	  0.0028
  0.6900	  0.5975	  0.0029
  0.6940	  0.6466	  0.0029
  0.6980	  0.6985	  0.0030
  0.7020	  0.7545	  0.0030
  0.7060	  0.8121	  0.0031
  0.7100	  0.8658	  0.0031
  0.7140	  0.9329	  0.0032
  0.7180	  1.0010	  0.0033
  0.7220	  1.0646	  0.0033
  0.7260	  1.1401	  0.0034
  0.7300	  1.2154	  0.0035
  0.7340	  1.2938	  0.0036
  0.7380	  1.3729	  0.0037
  0.7420	  1.4534	  0.0038
  0.7460	  1.5483	  0.0039
  0.7500	  1.6381	  0.0040
  0.7540	  1.7244	  0.0041
  0.7580	  1.8095	  0.0042
  0.7620	  1.9031	  0.0044
  0.7660	  2.0016	  0.0045
  0.7700	  2.0822	  0.0046
  0.7740	  2.1762	  0.0048
  0.7780	  2.2639	  0.0049
  0.7820	  2.3635	  0.0051
  0.7860	  2.4598	  0.0053
  0.7900	  2.5473	  0.0055
  0.7940	  2.6350	  0.0056
  0.7980	  0.1333	  0.0022
