# distance (nm)	f (kT)	df (kT)
  0.0020	 20.9982	  0.0093
  0.0060	 18.8783	  0.0038
  0.0100	 17.7193	  0.0027
  0.0140	 16.9148	  0.0023
  0.0180	 16.2966	  0.0021
  0.0220	 15.8101	  0.0020
  0.0260	 15.4200	  0.0020
  0.0300	 15.1098	  0.0019
  0.0340	 14.8728	  0.0019
  0.0380	 14.7006	  0.0019
  0.0420	 14.5935	  0.0019
  0.0460	 14.5449	  0.0019
  0.0500	 14.5609	  0.0019
  0.0540	 14.6351	  0.0020
  0.0580	 14.7689	  0.0020
  0.0620	 14.9562	  0.0021
  0.0660	 15.1911	  0.0022
  0.0700	 15.4558	  0.0024
  0.0740	 15.7278	  0.0026
  0.0780	 15.9853	  0.0030
  0.0820	 16.2149	  0.0035
  0.0860	 16.4061	  0.0040
  0.0900	 16.5644	  0.0045
  0.0940	 16.6920	  0.0050
  0.0980	 16.8103	  0.0055
  0.1020	 16.9088	  0.0060
  0.1060	 17.0105	  0.0065
  0.1100	 17.0960	  0.0071
  0.1140	 17.1820	  0.0077
  0.1180	 17.2605	  0.0082
  0.1220	 17.3130	  0.0088
  0.1260	 17.3824	  0.0095
  0.1300	 17.4146	  0.0100
  0.1340	 17.4717	  0.0107
  0.1380	 17.4878	  0.0113
  0.1420	 17.5314	  0.0120
  0.1460	 17.4902	  0.0124
  0.1500	 17.4828	  0.0128
  0.1540	 17.4574	  0.0135
  0.1580	 17.4199	  0.0139
  0.1620	 17.3766	  0.0144
  0.1660	 17.2746	  0.0146
  0.1700	 17.2043	  0.0149
  0.1740	 17.0744	  0.0150
  0.1780	 16.9680	  0.0151
  0.1820	 16.8726	  0.0155
  0.1860	 16.7069	  0.0153
  0.1900	 16.5689	  0.0153
  0.1940	 16.3492	  0.0148
  0.1980	 16.1942	  0.0149
  0.2020	 16.0020	  0.0147
  0.2060	 15.7873	  0.0142
  0.2100	 15.5861	  0.0141
  0.2140	 15.3517	  0.0136
  0.2180	 15.1212	  0.0133
  0.2220	 14.8898	  0.0130
  0.2260	 14.6519	  0.0125
  0.2300	 14.3748	  0.0120
  0.2340	 14.1163	  0.0115
  0.2380	 13.8262	  0.0109
  0.2420	 13.5745	  0.0105
  0.2460	 13.3036	  0.0100
  0.2500	 13.0393	  0.0096
  0.2540	 12.7513	  0.0091
  0.2580	 12.4826	  0.0087
  0.2620	 12.1972	  0.0082
  0.2660	 11.9392	  0.0078
  0.2700	 11.6636	  0.0074
  0.2740	 11.4198	  0.0071
  0.2780	 11.1497	  0.0067
  0.2820	 10.8940	  0.0064
  0.2860	 10.6367	  0.0061
  0.2900	 10.3966	  0.0058
  0.2940	 10.1584	  0.0055
  0.2980	  9.9221	  0.0053
  0.3020	  9.7032	  0.0051
  0.3060	  9.4900	  0.0049
  0.3100	  9.2706	  0.0047
  0.3140	  9.0774	  0.0046
  0.3180	  8.8834	  0.0044
  0.3220	  8.6971	  0.0043
  0.3260	  8.5207	  0.0042
  0.3300	  8.3408	  0.0041
  0.3340	  8.1766	  0.0040
  0.3380	  8.0192	  0.0039
  0.3420	  7.8688	  0.0038
  0.3460	  7.7407	  0.0038
