# distance (nm)	f (kT)	df (kT)
  0.0020	  6.2586	  0.0992
  0.0060	  4.0721	  0.0450
  0.0100	  3.0603	  0.0369
  0.0140	  2.3123	  0.0340
  0.0180	  1.7618	  0.0327
  0.0220	  1.3435	  0.0321
  0.0260	  0.9915	  0.0317
  0.0300	  0.7208	  0.0315
  0.0340	  0.4974	  0.0314
  0.0380	  0.3517	  0.0313
  0.0420	  0.2458	  0.0313
  0.0460	  0.1762	  0.0314
  0.0500	  0.1613	  0.0315
  0.0540	  0.1819	  0.0316
  0.0580	  0.2794	  0.0319
  0.0620	  0.3985	  0.0322
  0.0660	  0.5710	  0.0327
  0.0700	  0.7891	  0.0333
  0.0740	  1.0001	  0.0340
  0.0780	  1.2766	  0.0352
  0.0820	  1.5763	  0.0369
  0.0860	  1.8656	  0.0393
  0.0900	  2.0997	  0.0424
  0.0940	  2.3268	  0.0460
  0.0980	  2.4821	  0.0494
  0.1020	  2.7499	  0.0555
  0.1060	  2.9059	  0.0599
  0.1100	  2.9859	  0.0625
  0.1140	  3.0700	  0.0660
  0.1180	  3.1184	  0.0682
  0.1220	  3.3178	  0.0760
  0.1260	  3.4305	  0.0799
  0.1300	  3.5405	  0.0850
  0.1340	  3.8403	  0.0971
  0.1380	  3.5911	  0.0893
  0.1420	  3.7509	  0.0971
  0.1460	  3.6860	  0.0962
  0.1500	  3.9917	  0.1117
  0.1540	  3.8284	  0.1066
  0.1580	  3.7122	  0.1017
  0.1620	  4.1954	  0.1253
  0.1660	  4.1279	  0.1227
  0.1700	  3.9805	  0.1217
  0.1740	  3.7841	  0.1140
  0.1780	  3.9663	  0.1241
  0.1820	  3.9856	  0.1257
  0.1860	  3.9283	  0.1274
  0.1900	  3.6350	  0.1156
  0.1940	  3.5716	  0.1139
  0.1980	  3.5358	  0.1148
  0.2020	  3.7228	  0.1233
  0.2060	  3.6155	  0.1204
  0.2100	  3.3776	  0.1138
  0.2140	  3.1569	  0.1034
  0.2180	  3.2874	  0.1119
  0.2220	  2.9485	  0.0986
  0.2260	  3.0137	  0.1039
  0.2300	  2.7978	  0.0971
  0.2340	  2.8947	  0.0993
  0.2380	  2.5598	  0.0888
  0.2420	  2.5360	  0.0903
  0.2460	  2.3823	  0.0851
  0.2500	  2.2502	  0.0822
  0.2540	  2.2786	  0.0845
  0.2580	  2.0493	  0.0783
  0.2620	  1.8333	  0.0718
  0.2660	  1.6661	  0.0680
  0.2700	  1.7436	  0.0707
  0.2740	  1.5377	  0.0658
  0.2780	  1.4598	  0.0646
  0.2820	  1.3266	  0.0620
  0.2860	  1.2148	  0.0594
  0.2900	  1.0298	  0.0560
  0.2940	  0.9781	  0.0553
  0.2980	  0.9047	  0.0541
  0.3020	  0.7720	  0.0520
  0.3060	  0.7136	  0.0512
  0.3100	  0.6104	  0.0496
  0.3140	  0.4914	  0.0478
  0.3180	  0.4611	  0.0475
  0.3220	  0.4077	  0.0469
  0.3260	  0.3397	  0.0460
  0.3300	  0.2655	  0.0449
  0.3340	  0.2091	  0.0443
  0.3380	  0.2759	  0.0452
  0.3420	  0.1517	  0.0438
  0.3460	  0.1055	  0.0432
  0.3500	  0.1354	  0.0435
  0.3540	  0.0449	  0.0425
  0.3580	  0.1079	  0.0433
  0.3620	  0.0000	  0.0000
  0.3660	  0.0098	  0.0420
  0.3700	  0.0294	  0.0422
  0.3740	  0.0243	  0.0422
  0.3780	  0.0842	  0.0427
  0.3820	  0.0647	  0.0425
  0.3860	  0.1532	  0.0435
  0.3900	  0.1496	  0.0434
  0.3940	  0.0990	  0.0428
  0.3980	  0.1116	  0.0429
  0.4020	  0.1439	  0.0432
  0.4060	  0.1941	  0.0437
  0.4100	  0.1778	  0.0435
  0.4140	  0.2263	  0.0440
  0.4180	  0.3030	  0.0449
  0.4220	  0.2923	  0.0445
  0.4260	  0.3590	  0.0455
  0.4300	  0.3807	  0.0456
  0.4340	  0.4527	  0.0463
  0.4380	  0.5076	  0.0468
  0.4420	  0.5167	  0.0470
  0.4460	  0.5822	  0.0477
  0.4500	  0.5604	  0.0472
  0.4540	  0.6824	  0.0486
  0.4580	  0.6821	  0.0485
  0.4620	  0.7398	  0.0493
  0.4660	  0.8084	  0.0500
  0.4700	  0.9167	  0.0515
  0.4740	  0.8791	  0.0506
  0.4780	  0.8993	  0.0506
  0.4820	  0.9855	  0.0517
  0.4860	  1.0782	  0.0531
  0.4900	  1.0585	  0.0523
  0.4940	  1.0926	  0.0525
  0.4980	  1.1957	  0.0538
  0.5020	  1.2312	  0.0540
  0.5060	  1.3055	  0.0551
  0.5100	  1.2727	  0.0539
  0.5140	  1.4177	  0.0563
  0.5180	  1.4099	  0.0555
  0.5220	  1.4896	  0.0563
  0.5260	  1.5492	  0.0565
  0.5300	  1.4989	  0.0546
  0.5340	  1.4992	  0.0542
  0.5380	  1.3852	  0.0516
  0.5420	  1.4192	  0.0513
  0.5460	  1.3732	  0.0501
  0.5500	  1.1538	  0.0467
  0.5540	  1.1482	  0.0462
  0.5580	  0.9640	  0.0436
  0.5620	  0.8605	  0.0422
  0.5660	  0.6830	  0.0402
  0.5700	  0.6040	  0.0391
  0.5740	  0.5542	  0.0385
  0.5780	  0.4575	  0.0375
  0.5820	  0.4015	  0.0368
  0.5860	  0.3494	  0.0363
  0.5900	  0.3544	  0.0361
  0.5940	  0.3255	  0.0356
  0.5980	  0.2796	  0.0352
  0.6020	  0.2816	  0.0349
  0.6060	  0.3034	  0.0348
  0.6100	  0.3218	  0.0346
  0.6140	  0.3681	  0.0346
  0.6180	  0.3967	  0.0345
  0.6220	  0.4724	  0.0346
  0.6260	  0.5558	  0.0347
  0.6300	  0.6023	  0.0347
  0.6340	  0.6995	  0.0348
  0.6380	  0.7762	  0.0349
  0.6420	  0.8563	  0.0350
  0.6460	  0.9538	  0.0352
  0.6500	  1.0609	  0.0354
  0.6540	  1.1479	  0.0355
  0.6580	  1.2927	  0.0360
  0.6620	  1.3376	  0.0359
  0.6660	  1.4687	  0.0363
  0.6700	  1.6000	  0.0366
  0.6740	  1.7465	  0.0371
  0.6780	  1.8143	  0.0372
  0.6820	  1.9507	  0.0376
  0.6860	  2.0516	  0.0379
  0.6900	  2.1487	  0.0381
  0.6940	  2.2350	  0.0382
  0.6980	  2.3824	  0.0388
  0.7020	  2.4747	  0.0390
  0.7060	  2.6088	  0.0394
  0.7100	  2.7537	  0.0401
  0.7140	  2.8274	  0.0401
  0.7180	  3.0469	  0.0414
  0.7220	  3.1212	  0.0414
  0.7260	  3.2707	  0.0421
  0.7300	  3.4620	  0.0433
  0.7340	  3.5628	  0.0436
  0.7380	  3.6886	  0.0441
  0.7420	  3.8543	  0.0452
  0.7460	  4.0000	  0.0461
  0.7500	  4.2140	  0.0479
  0.7540	  4.2850	  0.0478
  0.7580	  4.4113	  0.0485
  0.7620	  4.6543	  0.0510
  0.7660	  4.7347	  0.0510
  0.7700	  4.9217	  0.0526
  0.7740	  5.0504	  0.0537
  0.7780	  5.1877	  0.0544
  0.7820	  5.4294	  0.0578
  0.7860	  5.6009	  0.0596
  0.7900	  5.7320	  0.0605
  0.7940	  5.7950	  0.0600
  0.7980	  3.9937	  0.0345
