# distance (nm)	f (kT)	df (kT)
  0.0020	  5.7157	  0.0947
  0.0060	  3.5320	  0.0342
  0.0100	  2.5298	  0.0227
  0.0140	  1.7965	  0.0175
  0.0180	  1.2667	  0.0149
  0.0220	  0.8731	  0.0135
  0.0260	  0.5520	  0.0126
  0.0300	  0.3190	  0.0121
  0.0340	  0.1400	  0.0118
  0.0380	  0.0464	  0.0117
  0.0420	  0.0018	  0.0118
  0.0460	  0.0000	  0.0000
  0.0500	  0.0667	  0.0122
  0.0540	  0.1744	  0.0127
  0.0580	  0.3712	  0.0134
  0.0620	  0.5945	  0.0143
  0.0660	  0.8652	  0.0156
  0.0700	  1.1997	  0.0174
  0.0740	  1.5012	  0.0197
  0.0780	  1.8321	  0.0234
  0.0820	  2.1839	  0.0280
  0.0860	  2.4886	  0.0334
  0.0900	  2.6995	  0.0380
  0.0940	  2.9246	  0.0433
  0.0980	  3.0693	  0.0474
  0.1020	  3.3363	  0.0546
  0.1060	  3.5121	  0.0602
  0.1100	  3.6594	  0.0635
  0.1140	  3.7589	  0.0675
  0.1180	  3.8483	  0.0705
  0.1220	  4.0400	  0.0799
  0.1260	  4.2385	  0.0856
  0.1300	  4.3846	  0.0914
  0.1340	  4.7445	  0.1104
  0.1380	  4.4973	  0.0982
  0.1420	  4.6876	  0.1068
  0.1460	  4.6255	  0.1056
  0.1500	  4.9825	  0.1260
  0.1540	  4.8049	  0.1173
  0.1580	  4.7212	  0.1140
  0.1620	  5.2954	  0.1452
  0.1660	  5.2521	  0.1499
  0.1700	  5.0115	  0.1372
  0.1740	  4.7980	  0.1281
  0.1780	  5.0301	  0.1427
  0.1820	  5.0876	  0.1457
  0.1860	  4.9820	  0.1460
  0.1900	  4.6304	  0.1278
  0.1940	  4.5774	  0.1251
  0.1980	  4.5036	  0.1275
  0.2020	  4.7835	  0.1425
  0.2060	  4.6377	  0.1391
  0.2100	  4.2904	  0.1266
  0.2140	  4.0978	  0.1164
  0.2180	  4.2236	  0.1250
  0.2220	  3.8413	  0.1065
  0.2260	  3.8742	  0.1143
  0.2300	  3.6012	  0.1038
  0.2340	  3.7826	  0.1122
  0.2380	  3.3622	  0.0964
  0.2420	  3.2647	  0.0981
  0.2460	  3.1136	  0.0922
  0.2500	  2.9218	  0.0877
  0.2540	  2.9352	  0.0895
  0.2580	  2.6565	  0.0803
  0.2620	  2.4238	  0.0735
  0.2660	  2.2156	  0.0685
  0.2700	  2.2932	  0.0721
  0.2740	  2.0384	  0.0656
  0.2780	  1.9401	  0.0634
  0.2820	  1.7584	  0.0597
  0.2860	  1.6351	  0.0572
  0.2900	  1.4009	  0.0524
  0.2940	  1.3123	  0.0510
  0.2980	  1.2413	  0.0497
  0.3020	  1.0706	  0.0465
  0.3060	  0.9834	  0.0452
  0.3100	  0.8891	  0.0433
  0.3140	  0.7471	  0.0410
  0.3180	  0.7051	  0.0405
  0.3220	  0.6220	  0.0393
  0.3260	  0.5309	  0.0380
  0.3300	  0.4439	  0.0367
  0.3340	  0.3965	  0.0360
  0.3380	  0.4396	  0.0370
  0.3420	  0.3068	  0.0349
  0.3460	  0.2582	  0.0342
  0.3500	  0.2765	  0.0346
  0.3540	  0.1747	  0.0331
  0.3580	  0.2608	  0.0343
  0.3620	  0.1137	  0.0323
  0.3660	  0.1251	  0.0325
  0.3700	  0.1235	  0.0326
