# distance (nm)	f (kT)	df (kT)
  0.0020	  6.6996	  0.0960
  0.0060	  4.5375	  0.0357
  0.0100	  3.5396	  0.0243
  0.0140	  2.7967	  0.0195
  0.0180	  2.2403	  0.0172
  0.0220	  1.8088	  0.0160
  0.0260	  1.4346	  0.0152
  0.0300	  1.1293	  0.0148
  0.0340	  0.8583	  0.0145
  0.0380	  0.6530	  0.0144
  0.0420	  0.4729	  0.0144
  0.0460	  0.3167	  0.0145
  0.0500	  0.1907	  0.0148
  0.0540	  0.0883	  0.0152
  0.0580	  0.0420	  0.0157
  0.0620	  0.0000	  0.0000
  0.0660	  0.0059	  0.0174
  0.0700	  0.0163	  0.0186
  0.0740	  0.0315	  0.0200
  0.0780	  0.1128	  0.0219
  0.0820	  0.2095	  0.0242
  0.0860	  0.3146	  0.0269
  0.0900	  0.4622	  0.0302
  0.0940	  0.6142	  0.0339
  0.0980	  0.7391	  0.0375
  0.1020	  0.9594	  0.0440
  0.1060	  1.0605	  0.0485
  0.1100	  1.2989	  0.0536
  0.1140	  1.4191	  0.0585
  0.1180	  1.5990	  0.0625
  0.1220	  1.7226	  0.0705
  0.1260	  1.8108	  0.0728
  0.1300	  2.0455	  0.0802
  0.1340	  2.1934	  0.0892
  0.1380	  2.1458	  0.0822
  0.1420	  2.1852	  0.0902
  0.1460	  2.1331	  0.0887
  0.1500	  2.3382	  0.1008
  0.1540	  2.3812	  0.0983
  0.1580	  2.1667	  0.0913
  0.1620	  2.6976	  0.1149
  0.1660	  2.3530	  0.1082
  0.1700	  2.4414	  0.1101
  0.1740	  2.3804	  0.1058
  0.1780	  2.5629	  0.1143
  0.1820	  2.5331	  0.1152
  0.1860	  2.4987	  0.1152
  0.1900	  2.4298	  0.1107
  0.1940	  2.4386	  0.1080
  0.1980	  2.4132	  0.1101
  0.2020	  2.5330	  0.1150
  0.2060	  2.3517	  0.1104
  0.2100	  2.4550	  0.1082
  0.2140	  2.1906	  0.0970
  0.2180	  2.3407	  0.1080
  0.2220	  2.1281	  0.0937
  0.2260	  2.1866	  0.0992
  0.2300	  2.1632	  0.0964
  0.2340	  2.0919	  0.0937
  0.2380	  1.9880	  0.0875
