# distance (nm)	f (kT)	df (kT)
  0.0020	  5.2502	  0.0946
  0.0060	  3.0965	  0.0342
  0.0100	  2.1304	  0.0226
  0.0140	  1.4370	  0.0173
  0.0180	  0.9508	  0.0148
  0.0220	  0.6034	  0.0134
  0.0260	  0.3320	  0.0124
  0.0300	  0.1529	  0.0119
  0.0340	  0.0312	  0.0116
  0.0380	  0.0000	  0.0000
  0.0420	  0.0228	  0.0116
  0.0460	  0.0923	  0.0118
  0.0500	  0.2378	  0.0121
  0.0540	  0.4275	  0.0126
  0.0580	  0.7121	  0.0134
  0.0620	  1.0235	  0.0145
  0.0660	  1.3746	  0.0161
  0.0700	  1.7944	  0.0186
  0.0740	  2.1620	  0.0217
  0.0780	  2.5291	  0.0263
  0.0820	  2.9237	  0.0316
  0.0860	  3.2574	  0.0374
  0.0900	  3.5000	  0.0417
  0.0940	  3.7654	  0.0471
  0.0980	  3.9487	  0.0512
  0.1020	  4.2615	  0.0588
  0.1060	  4.4858	  0.0648
  0.1100	  4.7111	  0.0687
  0.1140	  4.8562	  0.0731
  0.1180	  5.0010	  0.0763
  0.1220	  5.2207	  0.0859
  0.1260	  5.5020	  0.0929
  0.1300	  5.7056	  0.0992
  0.1340	  6.1151	  0.1224
  0.1380	  5.9121	  0.1073
  0.1420	  6.1570	  0.1168
  0.1460	  6.1277	  0.1156
  0.1500	  6.5447	  0.1377
  0.1540	  6.3995	  0.1265
  0.1580	  6.3560	  0.1246
  0.1620	  7.0113	  0.1629
  0.1660	  6.9918	  0.1735
  0.1700	  6.7580	  0.1496
  0.1740	  6.5686	  0.1406
  0.1780	  6.8533	  0.1572
  0.1820	  6.9622	  0.1616
  0.1860	  6.8643	  0.1608
  0.1900	  6.5210	  0.1391
  0.1940	  6.5109	  0.1365
  0.1980	  6.4378	  0.1388
  0.2020	  6.7924	  0.1590
  0.2060	  6.6476	  0.1524
  0.2100	  6.2835	  0.1383
  0.2140	  6.1304	  0.1279
  0.2180	  6.2936	  0.1374
  0.2220	  5.9240	  0.1153
  0.2260	  5.9631	  0.1237
  0.2300	  5.6951	  0.1118
  0.2340	  5.9336	  0.1236
  0.2380	  5.5068	  0.1058
  0.2420	  5.3919	  0.1059
  0.2460	  5.2707	  0.0997
  0.2500	  5.0765	  0.0945
  0.2540	  5.1190	  0.0960
  0.2580	  4.8525	  0.0852
  0.2620	  4.6311	  0.0789
  0.2660	  4.4317	  0.0734
  0.2700	  4.5391	  0.0770
  0.2740	  4.2861	  0.0699
  0.2780	  4.2163	  0.0671
  0.2820	  4.0386	  0.0630
  0.2860	  3.9297	  0.0607
  0.2900	  3.7038	  0.0551
  0.2940	  3.6271	  0.0535
  0.2980	  3.5860	  0.0522
  0.3020	  3.4312	  0.0486
  0.3060	  3.3583	  0.0472
  0.3100	  3.2984	  0.0453
  0.3140	  3.1717	  0.0428
  0.3180	  3.1560	  0.0422
  0.3220	  3.0908	  0.0408
  0.3260	  3.0194	  0.0394
  0.3300	  2.9529	  0.0381
  0.3340	  2.9407	  0.0373
  0.3380	  3.0044	  0.0382
  0.3420	  2.9020	  0.0360
  0.3460	  2.8798	  0.0353
  0.3500	  2.9214	  0.0357
  0.3540	  2.8487	  0.0341
  0.3580	  2.9784	  0.0354
  0.3620	  2.8403	  0.0333
  0.3660	  2.8848	  0.0334
  0.3700	  2.9068	  0.0334
  0.3740	  2.9694	  0.0337
  0.3780	  3.0494	  0.0345
  0.3820	  3.0725	  0.0342
  0.3860	  3.1794	  0.0354
  0.3900	  3.2175	  0.0354
  0.3940	  3.2002	  0.0344
  0.3980	  3.2558	  0.0347
  0.4020	  3.3137	  0.0350
  0.4060	  3.4270	  0.0360
  0.4100	  3.4359	  0.0355
  0.4140	  3.5286	  0.0363
  0.4180	  3.6427	  0.0374
  0.4220	  3.6488	  0.0370
  0.4260	  3.7857	  0.0382
  0.4300	  3.8615	  0.0387
  0.4340	  3.9344	  0.0395
  0.4380	  4.0166	  0.0402
  0.4420	  4.0871	  0.0403
  0.4460	  4.2276	  0.0418
  0.4500	  4.2063	  0.0407
  0.4540	  4.3500	  0.0428
  0.4580	  4.4008	  0.0425
  0.4620	  4.5333	  0.0439
  0.4660	  4.6045	  0.0445
  0.4700	  4.7729	  0.0469
  0.4740	  4.8027	  0.0460
  0.4780	  4.8188	  0.0455
  0.4820	  4.9344	  0.0468
  0.4860	  5.1026	  0.0490
  0.4900	  5.1147	  0.0480
  0.4940	  5.1717	  0.0481
  0.4980	  5.3452	  0.0506
  0.5020	  5.3964	  0.0505
  0.5060	  5.5055	  0.0517
  0.5100	  5.5239	  0.0506
  0.5140	  5.7559	  0.0541
  0.5180	  5.7807	  0.0532
  0.5220	  5.8803	  0.0546
  0.5260	  5.9524	  0.0553
  0.5300	  5.9913	  0.0542
  0.5340	  6.0694	  0.0540
  0.5380	  6.0559	  0.0513
  0.5420	  6.1966	  0.0527
  0.5460	  6.3399	  0.0529
  0.5500	  6.1559	  0.0461
