# distance (nm)	f (kT)	df (kT)
  0.0020	  4.6022	  0.0947
  0.0060	  2.5071	  0.0342
  0.0100	  1.6083	  0.0226
  0.0140	  0.9868	  0.0174
  0.0180	  0.5770	  0.0148
  0.0220	  0.3091	  0.0134
  0.0260	  0.1210	  0.0125
  0.0300	  0.0301	  0.0120
  0.0340	  0.0000	  0.0000
  0.0380	  0.0665	  0.0117
  0.0420	  0.1921	  0.0118
  0.0460	  0.3687	  0.0119
  0.0500	  0.6294	  0.0123
  0.0540	  0.9370	  0.0129
  0.0580	  1.3448	  0.0138
  0.0620	  1.7770	  0.0152
  0.0660	  2.2365	  0.0173
  0.0700	  2.7646	  0.0207
  0.0740	  3.2203	  0.0246
  0.0780	  3.6410	  0.0299
  0.0820	  4.1090	  0.0356
  0.0860	  4.5085	  0.0414
  0.0900	  4.8290	  0.0457
  0.0940	  5.1741	  0.0514
  0.0980	  5.4356	  0.0553
  0.1020	  5.8312	  0.0637
  0.1060	  6.1390	  0.0704
  0.1100	  6.4807	  0.0750
  0.1140	  6.7062	  0.0801
  0.1180	  6.9405	  0.0832
  0.1220	  7.2227	  0.0929
  0.1260	  7.6228	  0.1020
  0.1300	  7.9208	  0.1089
  0.1340	  8.4011	  0.1370
  0.1380	  8.2841	  0.1181
  0.1420	  8.6196	  0.1291
  0.1460	  8.6542	  0.1287
  0.1500	  9.1712	  0.1522
  0.1540	  9.0961	  0.1369
  0.1580	  9.1157	  0.1369
  0.1620	  9.8805	  0.1860
  0.1660	  9.9006	  0.2048
  0.1700	  9.7303	  0.1652
  0.1740	  9.5955	  0.1565
  0.1780	  9.9613	  0.1738
  0.1820	 10.1535	  0.1800
  0.1860	 10.0970	  0.1783
  0.1900	  9.7952	  0.1531
  0.1940	  9.8638	  0.1514
  0.1980	  9.8156	  0.1526
  0.2020	 10.2696	  0.1787
  0.2060	 10.1565	  0.1669
  0.2100	  9.8090	  0.1532
  0.2140	  9.7229	  0.1419
  0.2180	  9.9582	  0.1533
  0.2220	  9.6365	  0.1268
  0.2260	  9.7106	  0.1348
  0.2300	  9.4778	  0.1223
  0.2340	  9.7932	  0.1372
  0.2380	  9.3915	  0.1178
  0.2420	  9.2882	  0.1149
  0.2460	  9.2268	  0.1084
  0.2500	  9.0570	  0.1027
  0.2540	  9.1634	  0.1041
  0.2580	  8.9439	  0.0914
  0.2620	  8.7546	  0.0856
  0.2660	  8.5946	  0.0793
  0.2700	  8.7643	  0.0828
  0.2740	  8.5408	  0.0752
  0.2780	  8.5359	  0.0718
  0.2820	  8.3904	  0.0673
  0.2860	  8.3191	  0.0651
  0.2900	  8.1362	  0.0585
  0.2940	  8.1004	  0.0566
  0.2980	  8.1192	  0.0553
  0.3020	  8.0139	  0.0512
  0.3060	  7.9841	  0.0498
  0.3100	  7.9890	  0.0478
  0.3140	  7.9077	  0.0451
  0.3180	  7.9495	  0.0445
  0.3220	  7.9340	  0.0429
  0.3260	  7.9138	  0.0412
  0.3300	  7.8973	  0.0398
  0.3340	  7.9507	  0.0391
  0.3380	  8.0679	  0.0399
  0.3420	  8.0287	  0.0376
  0.3460	  8.0626	  0.0369
  0.3500	  8.1572	  0.0373
  0.3540	  8.1470	  0.0355
  0.3580	  8.3519	  0.0370
  0.3620	  8.2538	  0.0345
