# distance (nm)	f (kT)	df (kT)
  0.0020	  5.3792	  0.0947
  0.0060	  3.1991	  0.0342
  0.0100	  2.2086	  0.0226
  0.0140	  1.4933	  0.0174
  0.0180	  0.9882	  0.0148
  0.0220	  0.6250	  0.0134
  0.0260	  0.3414	  0.0125
  0.0300	  0.1546	  0.0120
  0.0340	  0.0296	  0.0117
  0.0380	  0.0000	  0.0000
  0.0420	  0.0305	  0.0117
  0.0460	  0.1113	  0.0119
  0.0500	  0.2762	  0.0123
  0.0540	  0.4881	  0.0128
  0.0580	  0.8002	  0.0138
  0.0620	  1.1367	  0.0151
  0.0660	  1.4996	  0.0173
  0.0700	  1.9317	  0.0207
  0.0740	  2.2914	  0.0245
  0.0780	  2.6148	  0.0299
  0.0820	  2.9876	  0.0355
  0.0860	  3.2889	  0.0414
  0.0900	  3.5151	  0.0456
  0.0940	  3.7623	  0.0514
  0.0980	  3.9267	  0.0553
  0.1020	  4.2294	  0.0637
  0.1060	  4.4403	  0.0703
  0.1100	  4.6824	  0.0750
  0.1140	  4.8120	  0.0800
  0.1180	  4.9540	  0.0831
  0.1220	  5.1382	  0.0928
  0.1260	  5.4415	  0.1019
  0.1300	  5.6432	  0.1091
  0.1340	  6.0277	  0.1366
  0.1380	  5.8149	  0.1180
  0.1420	  6.0589	  0.1291
  0.1460	  5.9988	  0.1283
  0.1500	  6.4090	  0.1524
  0.1540	  6.2350	  0.1370
  0.1580	  6.1642	  0.1369
  0.1620	  6.8385	  0.1853
  0.1660	  6.7515	  0.2041
  0.1700	  6.4898	  0.1648
  0.1740	  6.2547	  0.1573
  0.1780	  6.5291	  0.1738
  0.1820	  6.6252	  0.1805
  0.1860	  6.4694	  0.1785
  0.1900	  6.0739	  0.1530
  0.1940	  6.0460	  0.1517
  0.1980	  5.8941	  0.1526
  0.2020	  6.2622	  0.1785
  0.2060	  6.0557	  0.1665
  0.2100	  5.5964	  0.1535
  0.2140	  5.4234	  0.1417
  0.2180	  5.5608	  0.1530
  0.2220	  5.1452	  0.1267
  0.2260	  5.1168	  0.1348
  0.2300	  4.7958	  0.1225
  0.2340	  5.0110	  0.1374
  0.2380	  4.5123	  0.1179
  0.2420	  4.3129	  0.1149
  0.2460	  4.1585	  0.1085
  0.2500	  3.8938	  0.1025
  0.2540	  3.9021	  0.1038
  0.2580	  3.5902	  0.0914
  0.2620	  3.3034	  0.0855
  0.2660	  3.0429	  0.0793
  0.2700	  3.1161	  0.0828
  0.2740	  2.7971	  0.0753
  0.2780	  2.6947	  0.0718
  0.2820	  2.4531	  0.0674
