# distance (nm)	f (kT)	df (kT)
  0.0020	  5.2186	  0.0948
  0.0060	  3.0406	  0.0343
  0.0100	  2.0571	  0.0227
  0.0140	  1.3521	  0.0174
  0.0180	  0.8612	  0.0149
  0.0220	  0.5155	  0.0135
  0.0260	  0.2538	  0.0126
  0.0300	  0.0937	  0.0121
  0.0340	  0.0000	  0.0000
  0.0380	  0.0075	  0.0117
  0.0420	  0.0814	  0.0118
  0.0460	  0.2097	  0.0120
  0.0500	  0.4300	  0.0125
  0.0540	  0.7003	  0.0132
  0.0580	  1.0739	  0.0144
  0.0620	  1.4657	  0.0162
  0.0660	  1.8649	  0.0191
  0.0700	  2.3278	  0.0236
  0.0740	  2.7033	  0.0281
  0.0780	  3.0077	  0.0338
  0.0820	  3.3975	  0.0396
  0.0860	  3.7090	  0.0454
  0.0900	  3.9633	  0.0500
  0.0940	  4.2296	  0.0563
  0.0980	  4.4142	  0.0598
  0.1020	  4.7413	  0.0697
  0.1060	  4.9739	  0.0769
  0.1100	  5.2706	  0.0827
  0.1140	  5.4183	  0.0885
  0.1180	  5.5940	  0.0909
  0.1220	  5.7779	  0.1011
  0.1260	  6.1379	  0.1129
  0.1300	  6.3741	  0.1213
  0.1340	  6.7560	  0.1532
  0.1380	  6.5766	  0.1307
  0.1420	  6.8541	  0.1436
  0.1460	  6.7942	  0.1447
  0.1500	  7.2383	  0.1712
  0.1540	  7.0758	  0.1489
  0.1580	  7.0001	  0.1504
  0.1620	  7.7175	  0.2131
  0.1660	  7.5762	  0.2431
  0.1700	  7.3497	  0.1837
  0.1740	  7.0959	  0.1790
  0.1780	  7.3934	  0.1922
  0.1820	  7.5060	  0.2024
  0.1860	  7.3253	  0.1990
  0.1900	  6.9105	  0.1698
  0.1940	  6.8983	  0.1710
  0.1980	  6.6933	  0.1684
  0.2020	  7.1005	  0.2005
  0.2060	  6.8686	  0.1819
  0.2100	  6.3388	  0.1731
  0.2140	  6.1771	  0.1581
  0.2180	  6.3200	  0.1715
  0.2220	  5.8934	  0.1411
  0.2260	  5.8290	  0.1481
  0.2300	  5.4823	  0.1369
  0.2340	  5.6949	  0.1538
  0.2380	  5.1529	  0.1327
  0.2420	  4.9018	  0.1254
  0.2460	  4.7440	  0.1186
  0.2500	  4.4346	  0.1120
  0.2540	  4.4438	  0.1138
  0.2580	  4.1197	  0.0994
  0.2620	  3.7879	  0.0936
  0.2660	  3.4961	  0.0864
  0.2700	  3.5691	  0.0895
  0.2740	  3.2091	  0.0819
  0.2780	  3.1109	  0.0779
  0.2820	  2.8326	  0.0728
  0.2860	  2.6312	  0.0703
  0.2900	  2.3324	  0.0625
  0.2940	  2.1807	  0.0601
  0.2980	  2.0980	  0.0591
  0.3020	  1.8815	  0.0545
  0.3060	  1.7267	  0.0529
  0.3100	  1.6361	  0.0509
  0.3140	  1.4373	  0.0478
  0.3180	  1.3762	  0.0471
  0.3220	  1.2539	  0.0454
  0.3260	  1.1233	  0.0434
  0.3300	  0.9899	  0.0419
  0.3340	  0.9526	  0.0411
  0.3380	  0.9600	  0.0419
  0.3420	  0.8225	  0.0395
  0.3460	  0.7509	  0.0387
  0.3500	  0.7396	  0.0390
  0.3540	  0.6309	  0.0372
  0.3580	  0.7502	  0.0389
  0.3620	  0.5324	  0.0360
  0.3660	  0.5460	  0.0362
  0.3700	  0.5223	  0.0360
  0.3740	  0.5632	  0.0366
  0.3780	  0.6040	  0.0372
  0.3820	  0.5980	  0.0371
  0.3860	  0.6701	  0.0382
  0.3900	  0.6766	  0.0383
  0.3940	  0.6295	  0.0373
  0.3980	  0.6589	  0.0376
  0.4020	  0.6844	  0.0379
  0.4060	  0.7764	  0.0392
  0.4100	  0.7504	  0.0385
  0.4140	  0.8203	  0.0394
  0.4180	  0.9118	  0.0405
  0.4220	  0.8674	  0.0400
  0.4260	  1.0098	  0.0416
  0.4300	  1.0624	  0.0422
  0.4340	  1.0805	  0.0428
  0.4380	  1.1220	  0.0434
  0.4420	  1.1972	  0.0437
  0.4460	  1.3197	  0.0457
  0.4500	  1.2479	  0.0443
  0.4540	  1.3537	  0.0463
  0.4580	  1.3892	  0.0462
  0.4620	  1.5143	  0.0480
  0.4660	  1.5425	  0.0482
  0.4700	  1.6841	  0.0512
  0.4740	  1.7009	  0.0504
  0.4780	  1.6686	  0.0497
  0.4820	  1.7528	  0.0508
  0.4860	  1.9136	  0.0538
  0.4900	  1.8863	  0.0528
  0.4940	  1.9168	  0.0526
  0.4980	  2.0646	  0.0557
  0.5020	  2.0771	  0.0553
  0.5060	  2.1680	  0.0565
  0.5100	  2.1536	  0.0558
  0.5140	  2.3925	  0.0601
  0.5180	  2.3776	  0.0593
  0.5220	  2.4397	  0.0603
  0.5260	  2.4492	  0.0606
  0.5300	  2.4742	  0.0597
  0.5340	  2.5524	  0.0600
  0.5380	  2.5412	  0.0580
  0.5420	  2.6585	  0.0608
  0.5460	  2.8509	  0.0643
  0.5500	  2.6909	  0.0563
  0.5540	  2.7480	  0.0566
  0.5580	  2.5861	  0.0496
  0.5620	  2.4611	  0.0455
  0.5660	  2.3514	  0.0406
  0.5700	  2.1801	  0.0377
  0.5740	  1.9992	  0.0350
  0.5780	  1.8854	  0.0332
  0.5820	  1.7515	  0.0311
  0.5860	  1.6619	  0.0297
  0.5900	  1.5933	  0.0286
  0.5940	  1.4960	  0.0275
  0.5980	  1.4308	  0.0263
  0.6020	  1.3594	  0.0255
  0.6060	  1.3295	  0.0249
  0.6100	  1.2914	  0.0243
  0.6140	  1.3383	  0.0243
  0.6180	  1.3618	  0.0240
  0.6220	  1.3539	  0.0238
  0.6260	  1.4496	  0.0242
  0.6300	  1.4649	  0.0239
  0.6340	  1.5727	  0.0244
  0.6380	  1.6390	  0.0245
  0.6420	  1.7165	  0.0247
  0.6460	  1.8041	  0.0250
  0.6500	  1.9414	  0.0256
  0.6540	  2.0030	  0.0258
  0.6580	  2.1500	  0.0265
  0.6620	  2.2122	  0.0265
  0.6660	  2.3340	  0.0270
  0.6700	  2.4876	  0.0280
  0.6740	  2.6325	  0.0288
  0.6780	  2.7582	  0.0291
  0.6820	  2.8552	  0.0296
  0.6860	  2.9978	  0.0305
  0.6900	  3.0751	  0.0305
  0.6940	  3.2222	  0.0313
  0.6980	  3.3239	  0.0319
  0.7020	  3.4464	  0.0323
  0.7060	  3.5758	  0.0332
  0.7100	  3.7517	  0.0345
  0.7140	  3.8046	  0.0341
  0.7180	  4.0008	  0.0362
  0.7220	  4.0929	  0.0361
  0.7260	  4.2457	  0.0377
  0.7300	  4.4236	  0.0394
  0.7340	  4.5368	  0.0398
  0.7380	  4.6221	  0.0406
  0.7420	  4.7696	  0.0417
  0.7460	  4.9670	  0.0435
  0.7500	  5.1984	  0.0467
  0.7540	  5.2417	  0.0460
  0.7580	  5.3890	  0.0472
  0.7620	  5.6543	  0.0518
  0.7660	  5.7464	  0.0519
  0.7700	  5.8898	  0.0537
  0.7740	  6.0884	  0.0564
  0.7780	  6.1644	  0.0565
  0.7820	  6.4668	  0.0622
  0.7860	  6.6399	  0.0649
  0.7900	  6.8094	  0.0670
  0.7940	  6.7540	  0.0639
  0.7980	  5.1178	  0.0245
